phase,domain,source_layer,target_layer,delta,capacity,baseline,n_tokens,routing_top_k,selection_coverage,complete_token_coverage,candidate_amplification,useful_amplification,mean_candidate_replacement_fraction,mean_candidate_jaccard
prefill,math,5,6,1,8,domain_oracle,516,8,0.39801356589147285,0.0,1.0,2.512477175897748,0.0,1.0
prefill,math,5,6,1,8,previous_window,516,8,0.39680232558139533,0.0,1.0,2.52014652014652,0.0012135922330097086,0.9980151024811221
prefill,math,5,6,1,8,static,516,8,0.32994186046511625,0.0,1.0,3.0308370044052864,0.0,1.0
prefill,math,5,6,1,8,transition,516,8,0.6053779069767442,0.003875968992248062,1.0,1.6518607442977191,0.41189320388349515,0.4541718906767441
prefill,math,5,6,1,16,domain_oracle,516,8,0.5765503875968992,0.0,2.0,3.46890756302521,0.0,1.0
prefill,math,5,6,1,16,previous_window,516,8,0.563468992248062,0.0,2.0,3.5494411006018916,0.0015776699029126213,0.997521960240407
prefill,math,5,6,1,16,static,516,8,0.4532461240310077,0.003875968992248062,2.0,4.412613575628006,0.0,1.0
prefill,math,5,6,1,16,transition,516,8,0.8217054263565892,0.23449612403100775,2.0,2.4339622641509435,0.3308252427184466,0.5284366589877831
prefill,math,5,6,1,32,domain_oracle,516,8,0.8374515503875969,0.34689922480620156,4.0,4.776395718831357,0.0,1.0
prefill,math,5,6,1,32,previous_window,516,8,0.7967538759689923,0.2054263565891473,4.0,5.020370933414411,0.0012742718446601942,0.9979393269660852
prefill,math,5,6,1,32,static,516,8,0.7296511627906976,0.04844961240310078,4.0,5.48207171314741,0.0,1.0
prefill,math,5,6,1,32,transition,516,8,0.9522771317829457,0.6705426356589147,4.0,4.2004578987534975,0.21092233009708738,0.6659073690456607
prefill,math,5,7,2,8,domain_oracle,516,8,0.32897286821705424,0.0,1.0,3.039764359351988,0.0,1.0
prefill,math,5,7,2,8,previous_window,516,8,0.32606589147286824,0.0,1.0,3.0668647845468056,0.0014563106796116505,0.9977326664705306
prefill,math,5,7,2,8,static,516,8,0.22843992248062014,0.0,1.0,4.377518557794273,0.0,1.0
prefill,math,5,7,2,8,transition,516,8,0.5515988372093024,0.003875968992248062,1.0,1.8129117259552041,0.47888349514563106,0.39056986163782176
prefill,math,5,7,2,16,domain_oracle,516,8,0.5310077519379846,0.03488372093023256,2.0,3.7664233576642334,0.0,1.0
prefill,math,5,7,2,16,previous_window,516,8,0.5111434108527132,0.01744186046511628,2.0,3.9127962085308057,0.0013349514563106796,0.9978489914105652
prefill,math,5,7,2,16,static,516,8,0.35707364341085274,0.0,2.0,5.601085481682497,0.0,1.0
prefill,math,5,7,2,16,transition,516,8,0.7846414728682171,0.20930232558139536,2.0,2.548934856437172,0.38398058252427186,0.4794149125921788
prefill,math,5,7,2,32,domain_oracle,516,8,0.8032945736434108,0.24806201550387597,4.0,4.979493365500603,0.0,1.0
prefill,math,5,7,2,32,previous_window,516,8,0.7880329457364341,0.2131782945736434,4.0,5.075929910851522,0.000546116504854369,0.999007188635972
prefill,math,5,7,2,32,static,516,8,0.6400193798449613,0.046511627906976744,4.0,6.249810749432248,0.0,1.0
prefill,math,5,7,2,32,transition,516,8,0.9571220930232558,0.7228682170542635,4.0,4.179195140470767,0.21571601941747573,0.6602309866217971
prefill,math,5,8,3,8,domain_oracle,516,8,0.35150193798449614,0.0,1.0,2.844934527911785,0.0,1.0
prefill,math,5,8,3,8,previous_window,516,8,0.3379360465116279,0.0,1.0,2.9591397849462364,0.001941747572815534,0.9971521035598705
prefill,math,5,8,3,8,static,516,8,0.25242248062015504,0.0,1.0,3.9616122840690977,0.0,1.0
prefill,math,5,8,3,8,transition,516,8,0.5954457364341085,0.0,1.0,1.6794141578519122,0.5060679611650486,0.3781903533359831
prefill,math,5,8,3,16,domain_oracle,516,8,0.5230135658914729,0.05232558139534884,2.0,3.823992589161649,0.0,1.0
prefill,math,5,8,3,16,previous_window,516,8,0.5174418604651163,0.044573643410852716,2.0,3.865168539325843,0.000970873786407767,0.9983421336512801
prefill,math,5,8,3,16,static,516,8,0.42805232558139533,0.0,2.0,4.6723259762308995,0.0,1.0
