phase,domain,delta,capacity,baseline,n_scopes,mean_selection_coverage,mean_complete_token_coverage,mean_candidate_amplification,mean_useful_amplification,mean_candidate_replacement_fraction
prefill,code,1,32,domain_oracle,15,0.8559858018715716,0.43852855759922554,4.0,4.688323715566312,0.0
prefill,code,1,32,previous_window,15,0.8342852533075186,0.37257179735398516,4.0,4.812500642425641,0.0009467861757105944
prefill,code,1,32,static,15,0.7868667312036142,0.24356243949661183,4.0,5.105212141575876,0.0
prefill,code,1,32,transition,15,0.9526056792513714,0.7399806389157794,4.0,4.209110741506376,0.222422076873385
prefill,code,2,8,domain_oracle,14,0.4657464389434379,0.00048402710551790896,1.0,2.173026575559595,0.0
prefill,code,2,8,previous_window,14,0.4569129442677361,0.00020744018807910387,1.0,2.215718784422633,0.001167981727574751
prefill,code,2,8,static,14,0.42216671276448625,0.0003457336467985064,1.0,2.395040617796048,0.0
prefill,code,2,8,transition,14,0.6557011478357074,0.02420135527589545,1.0,1.5443300410265552,0.34003841362126247
prefill,code,2,16,domain_oracle,14,0.659945028350159,0.12978841100815933,2.0,3.048695095135803,0.0
prefill,code,2,16,previous_window,14,0.6406185174941225,0.0913428294841654,2.0,3.142074950354324,0.0009776439645625692
prefill,code,2,16,static,14,0.5919824367307427,0.03395104411561333,2.0,3.416801120504899,0.0
prefill,code,2,16,transition,14,0.8505307011478357,0.3933065965979809,2.0,2.3694982924105212,0.30375311461794025
prefill,code,2,32,domain_oracle,14,0.8647144240077445,0.4594108698658554,4.0,4.6338334570287385,0.0
prefill,code,2,32,previous_window,14,0.842803554141889,0.3926151293043839,4.0,4.756666518886403,0.0009322224529346622
prefill,code,2,32,static,14,0.7955158346010235,0.255082284607938,4.0,5.040727502262256,0.0
prefill,code,2,32,transition,14,0.9553398561748029,0.7586087678052829,4.0,4.194373463853613,0.2200888531284607
prefill,code,3,8,domain_oracle,13,0.46976692233226597,0.0005212599597885174,1.0,2.1541443308709822,0.0
prefill,code,3,8,previous_window,13,0.461287139772135,0.0002233971256236503,1.0,2.1938742663273567,0.0011460196779964223
prefill,code,3,8,static,13,0.42311415593119367,0.00037232854270608385,1.0,2.391588562936408,0.0
prefill,code,3,8,transition,13,0.6491175813537866,0.028669297788368457,1.0,1.555720143922427,0.34513826774001194
prefill,code,3,16,domain_oracle,13,0.665211482612257,0.13880408072082806,2.0,3.0231068669006245,0.0
prefill,code,3,16,previous_window,13,0.6463344254970587,0.0972522153548291,2.0,3.112109644102816,0.0009503577817531305
prefill,code,3,16,static,13,0.5974569960533175,0.03648819718519622,2.0,3.3842359221679867,0.0
prefill,code,3,16,transition,13,0.8482854270608384,0.3840941246555961,2.0,2.369657869950159,0.3012680754323196
prefill,code,3,32,domain_oracle,13,0.8682608533770199,0.4747188919502569,4.0,4.614410901304131,0.0
prefill,code,3,32,previous_window,13,0.846079380445305,0.408444411348574,4.0,4.738053247700229,0.0009387112403100776
prefill,code,3,32,static,13,0.799817559014074,0.26159803410529453,4.0,5.012446774486216,0.0
prefill,code,3,32,transition,13,0.9541011988979076,0.7494973564673467,4.0,4.196812257870558,0.21512093768634466
prefill,code,4,8,domain_oracle,12,0.47651460148434976,0.0005646982897708938,1.0,2.1193187715569577,0.0
prefill,code,4,8,previous_window,12,0.46792312036140693,0.0002420135527589545,1.0,2.1583500493541083,0.0011304909560723513
prefill,code,4,8,static,12,0.4281219748305905,0.00040335592126492415,1.0,2.36133205429222,0.0
prefill,code,4,8,transition,12,0.645147628267183,0.028073572120038724,1.0,1.555000648078825,0.3328488372093023
prefill,code,4,16,domain_oracle,12,0.6724044046466603,0.14972571797353987,2.0,2.9871283142816965,0.0
prefill,code,4,16,previous_window,12,0.6537592771861891,0.1047918683446273,2.0,3.0723569280531144,0.0009336644056847546
prefill,code,4,16,static,12,0.6031582768635043,0.03952888028396257,2.0,3.3512205106804607,0.0
prefill,code,4,16,transition,12,0.8449398999677316,0.37923523717328167,2.0,2.372220093284634,0.29415980297157623
prefill,code,4,32,domain_oracle,12,0.8716218941594063,0.4927395934172314,4.0,4.596333820854006,0.0
prefill,code,4,32,previous_window,12,0.8499717650855114,0.4247337850919652,4.0,4.715896367014839,0.000946281492248062
prefill,code,4,32,static,12,0.8050782510487254,0.27646014843497907,4.0,4.977675858518631,0.0
prefill,code,4,32,transition,12,0.9529787834785415,0.7434656340755083,4.0,4.19981505146475,0.21453589308785528
prefill,code,5,8,domain_oracle,11,0.47458857696030976,0.0006160344979318842,1.0,2.1293260236714016,0.0
prefill,code,5,8,previous_window,11,0.46607410014960843,0.0002640147848279504,1.0,2.168374662379766,0.001112138830162086
prefill,code,5,8,static,11,0.4315541670333539,0.00044002464137991724,1.0,2.343118032062234,0.0
prefill,code,5,8,transition,11,0.6362206283551879,0.02472938484555135,1.0,1.5736972118553079,0.3266605003523608
prefill,code,5,16,domain_oracle,11,0.672456657572824,0.15568071812021472,2.0,2.98805404785669,0.0
prefill,code,5,16,previous_window,11,0.6526225468626243,0.10859808149256357,2.0,3.0787697214662573,0.0009414640591966173
prefill,code,5,16,static,11,0.6028557599225557,0.04171433600281616,2.0,3.35608732486334,0.0
prefill,code,5,16,transition,11,0.8357718032209803,0.3712047874680982,2.0,2.3962220723334395,0.29202453312191684
prefill,code,5,32,domain_oracle,11,0.8707757634427528,0.4994279679662061,4.0,4.60139513723534,0.0
prefill,code,5,32,previous_window,11,0.8493025609434128,0.430432104197835,4.0,4.720465889826158,0.0009497225158562367
prefill,code,5,32,static,11,0.8019449089148992,0.2815277655548711,4.0,4.997056805430267,0.0
prefill,code,5,32,transition,11,0.9484291120302738,0.7312329490451465,4.0,4.219998889834053,0.21959786821705427
prefill,code,6,8,domain_oracle,10,0.47212003872216846,0.0006776379477250726,1.0,2.141967787453956,0.0
prefill,code,6,8,previous_window,10,0.46385527589545017,0.00029041626331074543,1.0,2.1804041980105557,0.0011143410852713178
prefill,code,6,8,static,10,0.4265246853823815,0.00048402710551790896,1.0,2.3698959327069304,0.0
prefill,code,6,8,transition,10,0.6243223620522749,0.023330106485963214,1.0,1.6051337971857844,0.31344476744186045
prefill,code,6,16,domain_oracle,10,0.670595353339787,0.16040658276863504,2.0,2.997453043957365,0.0
prefill,code,6,16,previous_window,10,0.6511737657308809,0.11190706679574056,2.0,3.0868462220003314,0.0009326550387596898
prefill,code,6,16,static,10,0.5976040658276863,0.04356243949661181,2.0,3.386526190289112,0.0
prefill,code,6,16,transition,10,0.826851403678606,0.36243949661181024,2.0,2.421414420737169,0.2833454457364341
prefill,code,6,32,domain_oracle,10,0.8687923523717329,0.5013552758954501,4.0,4.612404216176264,0.0
