phase,domain,delta,capacity,policy,n_layer_domain_scopes,mean_residual_cold_expert_fraction,mean_expert_stall_work_reduction,mean_complete_resident_set_hit_coverage,mean_runtime_movement_experts_per_wave,mean_runtime_movement_mib_per_wave,mean_useful_movement_mib_per_wave,mean_wasted_movement_mib_per_wave,mean_useful_movement_fraction,mean_evictions_per_wave,mean_resident_replacement_fraction,mean_expert_oracle_recovery_over_lru,mean_wave_oracle_recovery_over_lru
decode,__domain_balanced__,4,32,lru,48,0.20873119212962965,0.7912688078703703,0.273478835978836,0.7265211640211641,8.718253968253968,6.6309523809523805,2.0873015873015874,0.757123788748725,0.7265211640211641,0.022703786375661377,0.0,0.0
decode,__domain_balanced__,4,32,oracle,48,0.10523623511904762,0.8947637648809524,0.5212466931216931,0.41315310846560843,4.957837301587301,4.715773809523809,0.24206349206349206,0.949565586702002,0.41315310846560843,0.012911034639550263,1.0,1.0
decode,__domain_balanced__,4,32,static,48,0.32135623346560843,0.6786437665343915,0.111317791005291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.14077750916173,-0.6781861713950814
decode,__domain_balanced__,4,32,transition,48,0.24080274470899474,0.7591972552910052,0.2269758597883598,0.6059027777777778,7.270833333333333,4.672123015873016,2.5987103174603177,0.6399147199382734,0.6059027777777778,0.018934461805555556,-0.3074119909972299,-0.17478436778083126
decode,__domain_balanced__,5,8,domain,44,0.6834697420634921,0.31653025793650796,0.0005411255411255411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09056541554449318,0.01162190082644628
decode,__domain_balanced__,5,8,linear,44,0.6551846590909091,0.3448153409090909,0.0012175324675324675,0.8659361471861472,10.391233766233766,6.167207792207791,4.224025974025974,0.5920942514884816,0.8659361471861472,0.1082420183982684,0.07425131901020875,0.07617895461794982
decode,__domain_balanced__,5,8,lru,44,0.6671176046176046,0.3328823953823954,0.00045093795093795094,0.999549062049062,11.994588744588746,7.147186147186147,4.847402597402597,0.5958556617870833,0.999549062049062,0.12494363275613275,0.0,0.0
decode,__domain_balanced__,5,8,oracle,44,0.5054676226551226,0.49453237734487737,0.008161976911976912,0.879644660894661,10.555735930735931,9.895562770562771,0.6601731601731602,0.936940699742362,0.879644660894661,0.10995558261183262,1.0,0.8409090909090909
decode,__domain_balanced__,5,8,static,44,0.7535454996392498,0.24645450036075037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5232849972112106,-0.024784326518776278
decode,__domain_balanced__,5,8,transition,44,0.6897546897546897,0.3102453102453102,0.0009469696969696969,0.6914231601731602,8.297077922077921,4.661255411255412,3.635822510822511,0.5683734272037833,0.6914231601731602,0.08642789502164502,-0.13121316151074128,0.059908293460925036
decode,__domain_balanced__,5,16,domain,44,0.4903612012987013,0.5096387987012987,0.03792388167388167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04323862155469439,0.01635494427546416
decode,__domain_balanced__,5,16,linear,44,0.4845441017316017,0.5154558982683983,0.03571428571428571,0.9131042568542569,10.957251082251084,7.231601731601732,3.72564935064935,0.658066565441151,0.9131042568542569,0.057069016053391056,-0.024141221903975787,0.050974697760340026
decode,__domain_balanced__,5,16,lru,44,0.47953869047619047,0.5204613095238095,0.03066378066378066,0.9693362193362194,11.632034632034632,8.045995670995671,3.5860389610389607,0.6910302248802023,0.9693362193362194,0.06058351370851371,0.0,0.0
decode,__domain_balanced__,5,16,oracle,44,0.3116883116883117,0.6883116883116883,0.12518037518037517,0.7756583694083694,9.307900432900432,8.797077922077921,0.5108225108225107,0.944487709377993,0.7756583694083694,0.04847864808802309,1.0,1.0
decode,__domain_balanced__,5,16,static,44,0.5849059794372294,0.41509402056277056,0.006403318903318903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6313223811747141,-0.2248884986647986
decode,__domain_balanced__,5,16,transition,44,0.5052647005772006,0.4947352994227994,0.036165223665223664,0.7744859307359306,9.293831168831169,5.533549783549784,3.7602813852813854,0.592098730719608,0.7744859307359306,0.048405370670995665,-0.14040137401378072,0.03888249544980808
decode,__domain_balanced__,5,32,domain,44,0.23044620310245312,0.7695537968975469,0.23556998556998557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19437257104979688,-0.1559117758805941
decode,__domain_balanced__,5,32,linear,44,0.24465074855699856,0.7553492514430015,0.23741883116883117,0.73989898989899,8.878787878787879,6.501082251082251,2.3777056277056277,0.7285506056893927,0.73989898989899,0.023121843434343436,-0.3500265496908819,-0.16682097166071894
decode,__domain_balanced__,5,32,lru,44,0.20863207972582973,0.7913679202741704,0.279491341991342,0.720508658008658,8.646103896103897,6.549242424242425,2.0968614718614718,0.7544255720219994,0.720508658008658,0.022515895562770564,0.0,0.0
decode,__domain_balanced__,5,32,oracle,44,0.10581822691197691,0.894181773088023,0.5229978354978355,0.41121031746031744,4.934523809523809,4.6937229437229435,0.2408008658008658,0.9497461075193048,0.41121031746031744,0.01285032242063492,1.0,1.0
decode,__domain_balanced__,5,32,static,44,0.3220824314574315,0.6779175685425686,0.11413239538239539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1599679883406853,-0.7006392659325414
decode,__domain_balanced__,5,32,transition,44,0.24297100468975466,0.7570289953102453,0.22434163059163062,0.6064664502164502,7.277597402597403,4.608766233766233,2.668831168831169,0.6324518135121706,0.6064664502164502,0.018952076569264068,-0.3401381018077241,-0.21501421586477604
decode,__domain_balanced__,6,8,domain,40,0.6854972718253969,0.3145027281746032,0.0005952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05691777477229075,0.014867424242424243
decode,__domain_balanced__,6,8,linear,40,0.6603174603174604,0.3396825396825397,0.0005456349206349206,0.861656746031746,10.339880952380952,6.064285714285715,4.275595238095238,0.5854179449461516,0.861656746031746,0.10770709325396825,0.08788454341788582,0.020454545454545454
decode,__domain_balanced__,6,8,lru,40,0.6743427579365079,0.3256572420634921,0.0004464285714285714,0.9995535714285714,11.994642857142857,7.06547619047619,4.929166666666666,0.5890425959483723,0.9995535714285714,0.12494419642857142,0.0,0.0
decode,__domain_balanced__,6,8,oracle,40,0.5109312996031746,0.4890687003968254,0.007936507936507936,0.8780753968253968,10.536904761904761,9.87202380952381,0.6648809523809524,0.936442726230216,0.8780753968253968,0.1097594246031746,1.0,0.85
decode,__domain_balanced__,6,8,static,40,0.7561011904761905,0.24389880952380955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4899095691723894,-0.025179425837320572
decode,__domain_balanced__,6,8,transition,40,0.6911210317460317,0.3088789682539682,0.0010912698412698413,0.6861607142857143,8.23392857142857,4.616666666666666,3.617261904761905,0.5664988334616379,0.6861607142857143,0.0857700892857143,-0.09166051084828107,0.07925139553429027
decode,__domain_balanced__,6,16,domain,40,0.4914124503968254,0.5085875496031746,0.03829365079365079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011881290624697628,0.018725881796738557
decode,__domain_balanced__,6,16,linear,40,0.49020957341269844,0.5097904265873016,0.036408730158730154,0.9137896825396826,10.96547619047619,7.148809523809524,3.8166666666666664,0.6506685241912538,0.9137896825396826,0.057111855158730164,-0.021938234865799967,0.06024383624856651
decode,__domain_balanced__,6,16,lru,40,0.48577008928571425,0.5142299107142857,0.030753968253968256,0.9692460317460319,11.630952380952381,8.00297619047619,3.6279761904761907,0.6874053133537634,0.9692460317460319,0.06057787698412699,0.0,0.0
decode,__domain_balanced__,6,16,oracle,40,0.3168340773809524,0.6831659226190476,0.12366071428571428,0.7773809523809524,9.328571428571427,8.8125,0.5160714285714285,0.9439966901827684,0.7773809523809524,0.048586309523809525,1.0,1.0
decode,__domain_balanced__,6,16,static,40,0.5866505456349207,0.41334945436507936,0.005555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6028623102914246,-0.23418077524022843
decode,__domain_balanced__,6,16,transition,40,0.505171130952381,0.4948288690476191,0.03531746031746032,0.7479166666666667,8.975,5.3601190476190474,3.6148809523809526,0.5942368853976885,0.7479166666666667,0.04674479166666667,-0.10183069718751847,0.03418384845768667
decode,__domain_balanced__,6,32,domain,40,0.23053075396825395,0.769469246031746,0.23501984126984127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15702198832288256,-0.14943584094356685
