capacity,lookahead,bandwidth_scale,eligible_waves,cold_demand_experts,mean_cold_experts_per_wave,available_lead_time_ms,measured_expert_transfer_ms,cold_service_headroom,cold_service_pressure,first_order_oracle_stall_reduction,candidate_transfer_amplification,required_benefit,minimum_complete_cold_set_coverage,maximum_profitable_amplification,inverse_window_exists,empty_window_reason
8,5,0.5,88121,424874,4.821484095732004,3.1965549290180206,0.5240960121154785,0.6325000764563137,1.581027476870304,0.6325000764563137,4.0,0.31625003822815684,,2.0,False,speculative_traffic_gate
8,5,1.0,88121,424874,4.821484095732004,3.1965549290180206,0.5240960121154785,1.2650001529126274,0.790513738435152,1.0,1.0,0.5,0.5,2.0,True,
8,5,1.0,88121,424874,4.821484095732004,3.1965549290180206,0.5240960121154785,1.2650001529126274,0.790513738435152,1.0,2.0,0.5,0.5,2.0,True,
8,5,1.0,88121,424874,4.821484095732004,3.1965549290180206,0.5240960121154785,1.2650001529126274,0.790513738435152,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,5,2.0,88121,424874,4.821484095732004,3.1965549290180206,0.5240960121154785,2.5300003058252547,0.395256869217576,1.0,1.0,0.5,0.5,2.0,True,
8,5,2.0,88121,424874,4.821484095732004,3.1965549290180206,0.5240960121154785,2.5300003058252547,0.395256869217576,1.0,2.0,0.5,0.5,2.0,True,
8,5,2.0,88121,424874,4.821484095732004,3.1965549290180206,0.5240960121154785,2.5300003058252547,0.395256869217576,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,5,4.0,88121,424874,4.821484095732004,3.1965549290180206,0.5240960121154785,5.060000611650509,0.197628434608788,1.0,1.0,0.5,0.5,2.0,True,
8,5,4.0,88121,424874,4.821484095732004,3.1965549290180206,0.5240960121154785,5.060000611650509,0.197628434608788,1.0,2.0,0.5,0.5,2.0,True,
8,5,4.0,88121,424874,4.821484095732004,3.1965549290180206,0.5240960121154785,5.060000611650509,0.197628434608788,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,6,0.25,80110,391146,4.8826114093121955,3.8358659148216248,0.5240960121154785,0.37474893701765827,2.6684531995160263,0.37474893701765827,1.0,0.25,0.25,1.498995748070633,True,
8,6,0.25,80110,391146,4.8826114093121955,3.8358659148216248,0.5240960121154785,0.37474893701765827,2.6684531995160263,0.37474893701765827,2.0,0.25,,1.498995748070633,False,insufficient_cold_service_headroom
8,6,0.25,80110,391146,4.8826114093121955,3.8358659148216248,0.5240960121154785,0.37474893701765827,2.6684531995160263,0.37474893701765827,4.0,0.25,,1.498995748070633,False,speculative_traffic_gate
8,6,0.5,80110,391146,4.8826114093121955,3.8358659148216248,0.5240960121154785,0.7494978740353165,1.3342265997580132,0.7494978740353165,1.0,0.37474893701765827,0.37474893701765827,2.0,True,
8,6,0.5,80110,391146,4.8826114093121955,3.8358659148216248,0.5240960121154785,0.7494978740353165,1.3342265997580132,0.7494978740353165,2.0,0.37474893701765827,0.37474893701765827,2.0,True,
8,6,0.5,80110,391146,4.8826114093121955,3.8358659148216248,0.5240960121154785,0.7494978740353165,1.3342265997580132,0.7494978740353165,4.0,0.37474893701765827,,2.0,False,speculative_traffic_gate
8,6,1.0,80110,391146,4.8826114093121955,3.8358659148216248,0.5240960121154785,1.498995748070633,0.6671132998790066,1.0,1.0,0.5,0.5,2.0,True,
8,6,1.0,80110,391146,4.8826114093121955,3.8358659148216248,0.5240960121154785,1.498995748070633,0.6671132998790066,1.0,2.0,0.5,0.5,2.0,True,
8,6,1.0,80110,391146,4.8826114093121955,3.8358659148216248,0.5240960121154785,1.498995748070633,0.6671132998790066,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,6,2.0,80110,391146,4.8826114093121955,3.8358659148216248,0.5240960121154785,2.997991496141266,0.3335566499395033,1.0,1.0,0.5,0.5,2.0,True,
8,6,2.0,80110,391146,4.8826114093121955,3.8358659148216248,0.5240960121154785,2.997991496141266,0.3335566499395033,1.0,2.0,0.5,0.5,2.0,True,
8,6,2.0,80110,391146,4.8826114093121955,3.8358659148216248,0.5240960121154785,2.997991496141266,0.3335566499395033,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,6,4.0,80110,391146,4.8826114093121955,3.8358659148216248,0.5240960121154785,5.995982992282532,0.16677832496975165,1.0,1.0,0.5,0.5,2.0,True,
8,6,4.0,80110,391146,4.8826114093121955,3.8358659148216248,0.5240960121154785,5.995982992282532,0.16677832496975165,1.0,2.0,0.5,0.5,2.0,True,
8,6,4.0,80110,391146,4.8826114093121955,3.8358659148216248,0.5240960121154785,5.995982992282532,0.16677832496975165,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,7,0.25,72099,356902,4.950165744323777,4.475176900625229,0.5240960121154785,0.4312405789394412,2.3188912380632654,0.4312405789394412,1.0,0.25,0.25,1.7249623157577647,True,
8,7,0.25,72099,356902,4.950165744323777,4.475176900625229,0.5240960121154785,0.4312405789394412,2.3188912380632654,0.4312405789394412,2.0,0.25,,1.7249623157577647,False,insufficient_cold_service_headroom
8,7,0.25,72099,356902,4.950165744323777,4.475176900625229,0.5240960121154785,0.4312405789394412,2.3188912380632654,0.4312405789394412,4.0,0.25,,1.7249623157577647,False,speculative_traffic_gate
8,7,0.5,72099,356902,4.950165744323777,4.475176900625229,0.5240960121154785,0.8624811578788824,1.1594456190316327,0.8624811578788824,1.0,0.4312405789394412,0.4312405789394412,2.0,True,
8,7,0.5,72099,356902,4.950165744323777,4.475176900625229,0.5240960121154785,0.8624811578788824,1.1594456190316327,0.8624811578788824,2.0,0.4312405789394412,0.4312405789394412,2.0,True,
8,7,0.5,72099,356902,4.950165744323777,4.475176900625229,0.5240960121154785,0.8624811578788824,1.1594456190316327,0.8624811578788824,4.0,0.4312405789394412,,2.0,False,speculative_traffic_gate
8,7,1.0,72099,356902,4.950165744323777,4.475176900625229,0.5240960121154785,1.7249623157577647,0.5797228095158163,1.0,1.0,0.5,0.5,2.0,True,
8,7,1.0,72099,356902,4.950165744323777,4.475176900625229,0.5240960121154785,1.7249623157577647,0.5797228095158163,1.0,2.0,0.5,0.5,2.0,True,
8,7,1.0,72099,356902,4.950165744323777,4.475176900625229,0.5240960121154785,1.7249623157577647,0.5797228095158163,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,7,2.0,72099,356902,4.950165744323777,4.475176900625229,0.5240960121154785,3.4499246315155294,0.28986140475790817,1.0,1.0,0.5,0.5,2.0,True,
8,7,2.0,72099,356902,4.950165744323777,4.475176900625229,0.5240960121154785,3.4499246315155294,0.28986140475790817,1.0,2.0,0.5,0.5,2.0,True,
8,7,2.0,72099,356902,4.950165744323777,4.475176900625229,0.5240960121154785,3.4499246315155294,0.28986140475790817,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,7,4.0,72099,356902,4.950165744323777,4.475176900625229,0.5240960121154785,6.899849263031059,0.14493070237895408,1.0,1.0,0.5,0.5,2.0,True,
8,7,4.0,72099,356902,4.950165744323777,4.475176900625229,0.5240960121154785,6.899849263031059,0.14493070237895408,1.0,2.0,0.5,0.5,2.0,True,
8,7,4.0,72099,356902,4.950165744323777,4.475176900625229,0.5240960121154785,6.899849263031059,0.14493070237895408,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,8,0.25,64088,321553,5.017366745724629,5.114487886428833,0.5240960121154785,0.4862453496000853,2.0565749386034327,0.4862453496000853,1.0,0.25,0.25,1.9449813984003412,True,
8,8,0.25,64088,321553,5.017366745724629,5.114487886428833,0.5240960121154785,0.4862453496000853,2.0565749386034327,0.4862453496000853,2.0,0.25,,1.9449813984003412,False,insufficient_cold_service_headroom
8,8,0.25,64088,321553,5.017366745724629,5.114487886428833,0.5240960121154785,0.4862453496000853,2.0565749386034327,0.4862453496000853,4.0,0.25,,1.9449813984003412,False,speculative_traffic_gate
8,8,0.5,64088,321553,5.017366745724629,5.114487886428833,0.5240960121154785,0.9724906992001706,1.0282874693017163,0.9724906992001706,1.0,0.4862453496000853,0.4862453496000853,2.0,True,
8,8,0.5,64088,321553,5.017366745724629,5.114487886428833,0.5240960121154785,0.9724906992001706,1.0282874693017163,0.9724906992001706,2.0,0.4862453496000853,0.4862453496000853,2.0,True,
8,8,0.5,64088,321553,5.017366745724629,5.114487886428833,0.5240960121154785,0.9724906992001706,1.0282874693017163,0.9724906992001706,4.0,0.4862453496000853,,2.0,False,speculative_traffic_gate
8,8,1.0,64088,321553,5.017366745724629,5.114487886428833,0.5240960121154785,1.9449813984003412,0.5141437346508582,1.0,1.0,0.5,0.5,2.0,True,
8,8,1.0,64088,321553,5.017366745724629,5.114487886428833,0.5240960121154785,1.9449813984003412,0.5141437346508582,1.0,2.0,0.5,0.5,2.0,True,
8,8,1.0,64088,321553,5.017366745724629,5.114487886428833,0.5240960121154785,1.9449813984003412,0.5141437346508582,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,8,2.0,64088,321553,5.017366745724629,5.114487886428833,0.5240960121154785,3.8899627968006825,0.2570718673254291,1.0,1.0,0.5,0.5,2.0,True,
8,8,2.0,64088,321553,5.017366745724629,5.114487886428833,0.5240960121154785,3.8899627968006825,0.2570718673254291,1.0,2.0,0.5,0.5,2.0,True,
8,8,2.0,64088,321553,5.017366745724629,5.114487886428833,0.5240960121154785,3.8899627968006825,0.2570718673254291,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,8,4.0,64088,321553,5.017366745724629,5.114487886428833,0.5240960121154785,7.779925593601365,0.12853593366271454,1.0,1.0,0.5,0.5,2.0,True,
8,8,4.0,64088,321553,5.017366745724629,5.114487886428833,0.5240960121154785,7.779925593601365,0.12853593366271454,1.0,2.0,0.5,0.5,2.0,True,
8,8,4.0,64088,321553,5.017366745724629,5.114487886428833,0.5240960121154785,7.779925593601365,0.12853593366271454,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,9,0.25,56077,284400,5.071597981347076,5.753798872232437,0.5240960121154785,0.5411766002273011,1.8478256443090615,0.5411766002273011,1.0,0.27058830011365054,0.27058830011365054,2.0,True,
8,9,0.25,56077,284400,5.071597981347076,5.753798872232437,0.5240960121154785,0.5411766002273011,1.8478256443090615,0.5411766002273011,2.0,0.27058830011365054,0.27058830011365054,2.0,True,
8,9,0.25,56077,284400,5.071597981347076,5.753798872232437,0.5240960121154785,0.5411766002273011,1.8478256443090615,0.5411766002273011,4.0,0.27058830011365054,,2.0,False,speculative_traffic_gate
8,9,0.5,56077,284400,5.071597981347076,5.753798872232437,0.5240960121154785,1.0823532004546021,0.9239128221545307,1.0,1.0,0.5,0.5,2.0,True,
8,9,0.5,56077,284400,5.071597981347076,5.753798872232437,0.5240960121154785,1.0823532004546021,0.9239128221545307,1.0,2.0,0.5,0.5,2.0,True,
8,9,0.5,56077,284400,5.071597981347076,5.753798872232437,0.5240960121154785,1.0823532004546021,0.9239128221545307,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,9,1.0,56077,284400,5.071597981347076,5.753798872232437,0.5240960121154785,2.1647064009092043,0.46195641107726537,1.0,1.0,0.5,0.5,2.0,True,
8,9,1.0,56077,284400,5.071597981347076,5.753798872232437,0.5240960121154785,2.1647064009092043,0.46195641107726537,1.0,2.0,0.5,0.5,2.0,True,
8,9,1.0,56077,284400,5.071597981347076,5.753798872232437,0.5240960121154785,2.1647064009092043,0.46195641107726537,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,9,2.0,56077,284400,5.071597981347076,5.753798872232437,0.5240960121154785,4.329412801818409,0.23097820553863269,1.0,1.0,0.5,0.5,2.0,True,
8,9,2.0,56077,284400,5.071597981347076,5.753798872232437,0.5240960121154785,4.329412801818409,0.23097820553863269,1.0,2.0,0.5,0.5,2.0,True,
8,9,2.0,56077,284400,5.071597981347076,5.753798872232437,0.5240960121154785,4.329412801818409,0.23097820553863269,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,9,4.0,56077,284400,5.071597981347076,5.753798872232437,0.5240960121154785,8.658825603636817,0.11548910276931634,1.0,1.0,0.5,0.5,2.0,True,
8,9,4.0,56077,284400,5.071597981347076,5.753798872232437,0.5240960121154785,8.658825603636817,0.11548910276931634,1.0,2.0,0.5,0.5,2.0,True,
8,9,4.0,56077,284400,5.071597981347076,5.753798872232437,0.5240960121154785,8.658825603636817,0.11548910276931634,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,10,0.25,48066,244844,5.09391253692839,6.393109858036041,0.5240960121154785,0.5986732275191917,1.6703603134949656,0.5986732275191917,1.0,0.29933661375959586,0.29933661375959586,2.0,True,
8,10,0.25,48066,244844,5.09391253692839,6.393109858036041,0.5240960121154785,0.5986732275191917,1.6703603134949656,0.5986732275191917,2.0,0.29933661375959586,0.29933661375959586,2.0,True,
8,10,0.25,48066,244844,5.09391253692839,6.393109858036041,0.5240960121154785,0.5986732275191917,1.6703603134949656,0.5986732275191917,4.0,0.29933661375959586,,2.0,False,speculative_traffic_gate
8,10,0.5,48066,244844,5.09391253692839,6.393109858036041,0.5240960121154785,1.1973464550383834,0.8351801567474828,1.0,1.0,0.5,0.5,2.0,True,
8,10,0.5,48066,244844,5.09391253692839,6.393109858036041,0.5240960121154785,1.1973464550383834,0.8351801567474828,1.0,2.0,0.5,0.5,2.0,True,
8,10,0.5,48066,244844,5.09391253692839,6.393109858036041,0.5240960121154785,1.1973464550383834,0.8351801567474828,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,10,1.0,48066,244844,5.09391253692839,6.393109858036041,0.5240960121154785,2.394692910076767,0.4175900783737414,1.0,1.0,0.5,0.5,2.0,True,
8,10,1.0,48066,244844,5.09391253692839,6.393109858036041,0.5240960121154785,2.394692910076767,0.4175900783737414,1.0,2.0,0.5,0.5,2.0,True,
8,10,1.0,48066,244844,5.09391253692839,6.393109858036041,0.5240960121154785,2.394692910076767,0.4175900783737414,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,10,2.0,48066,244844,5.09391253692839,6.393109858036041,0.5240960121154785,4.789385820153534,0.2087950391868707,1.0,1.0,0.5,0.5,2.0,True,
8,10,2.0,48066,244844,5.09391253692839,6.393109858036041,0.5240960121154785,4.789385820153534,0.2087950391868707,1.0,2.0,0.5,0.5,2.0,True,
8,10,2.0,48066,244844,5.09391253692839,6.393109858036041,0.5240960121154785,4.789385820153534,0.2087950391868707,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,10,4.0,48066,244844,5.09391253692839,6.393109858036041,0.5240960121154785,9.578771640307068,0.10439751959343535,1.0,1.0,0.5,0.5,2.0,True,
8,10,4.0,48066,244844,5.09391253692839,6.393109858036041,0.5240960121154785,9.578771640307068,0.10439751959343535,1.0,2.0,0.5,0.5,2.0,True,
8,10,4.0,48066,244844,5.09391253692839,6.393109858036041,0.5240960121154785,9.578771640307068,0.10439751959343535,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,11,0.25,40055,201584,5.032680064910748,7.032420843839645,0.5240960121154785,0.666552993998283,1.5002558071212801,0.666552993998283,1.0,0.3332764969991415,0.3332764969991415,2.0,True,
8,11,0.25,40055,201584,5.032680064910748,7.032420843839645,0.5240960121154785,0.666552993998283,1.5002558071212801,0.666552993998283,2.0,0.3332764969991415,0.3332764969991415,2.0,True,
8,11,0.25,40055,201584,5.032680064910748,7.032420843839645,0.5240960121154785,0.666552993998283,1.5002558071212801,0.666552993998283,4.0,0.3332764969991415,,2.0,False,speculative_traffic_gate
8,11,0.5,40055,201584,5.032680064910748,7.032420843839645,0.5240960121154785,1.333105987996566,0.7501279035606401,1.0,1.0,0.5,0.5,2.0,True,
8,11,0.5,40055,201584,5.032680064910748,7.032420843839645,0.5240960121154785,1.333105987996566,0.7501279035606401,1.0,2.0,0.5,0.5,2.0,True,
8,11,0.5,40055,201584,5.032680064910748,7.032420843839645,0.5240960121154785,1.333105987996566,0.7501279035606401,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,11,1.0,40055,201584,5.032680064910748,7.032420843839645,0.5240960121154785,2.666211975993132,0.37506395178032004,1.0,1.0,0.5,0.5,2.0,True,
8,11,1.0,40055,201584,5.032680064910748,7.032420843839645,0.5240960121154785,2.666211975993132,0.37506395178032004,1.0,2.0,0.5,0.5,2.0,True,
8,11,1.0,40055,201584,5.032680064910748,7.032420843839645,0.5240960121154785,2.666211975993132,0.37506395178032004,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,11,2.0,40055,201584,5.032680064910748,7.032420843839645,0.5240960121154785,5.332423951986264,0.18753197589016002,1.0,1.0,0.5,0.5,2.0,True,
8,11,2.0,40055,201584,5.032680064910748,7.032420843839645,0.5240960121154785,5.332423951986264,0.18753197589016002,1.0,2.0,0.5,0.5,2.0,True,
8,11,2.0,40055,201584,5.032680064910748,7.032420843839645,0.5240960121154785,5.332423951986264,0.18753197589016002,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,11,4.0,40055,201584,5.032680064910748,7.032420843839645,0.5240960121154785,10.664847903972529,0.09376598794508001,1.0,1.0,0.5,0.5,2.0,True,
8,11,4.0,40055,201584,5.032680064910748,7.032420843839645,0.5240960121154785,10.664847903972529,0.09376598794508001,1.0,2.0,0.5,0.5,2.0,True,
8,11,4.0,40055,201584,5.032680064910748,7.032420843839645,0.5240960121154785,10.664847903972529,0.09376598794508001,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,12,0.25,32044,162538,5.072338035201597,7.6717318296432495,0.5240960121154785,0.7214635234527753,1.3860714609855904,0.7214635234527753,1.0,0.36073176172638766,0.36073176172638766,2.0,True,
8,12,0.25,32044,162538,5.072338035201597,7.6717318296432495,0.5240960121154785,0.7214635234527753,1.3860714609855904,0.7214635234527753,2.0,0.36073176172638766,0.36073176172638766,2.0,True,
8,12,0.25,32044,162538,5.072338035201597,7.6717318296432495,0.5240960121154785,0.7214635234527753,1.3860714609855904,0.7214635234527753,4.0,0.36073176172638766,,2.0,False,speculative_traffic_gate
8,12,0.5,32044,162538,5.072338035201597,7.6717318296432495,0.5240960121154785,1.4429270469055506,0.6930357304927952,1.0,1.0,0.5,0.5,2.0,True,
8,12,0.5,32044,162538,5.072338035201597,7.6717318296432495,0.5240960121154785,1.4429270469055506,0.6930357304927952,1.0,2.0,0.5,0.5,2.0,True,
8,12,0.5,32044,162538,5.072338035201597,7.6717318296432495,0.5240960121154785,1.4429270469055506,0.6930357304927952,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,12,1.0,32044,162538,5.072338035201597,7.6717318296432495,0.5240960121154785,2.8858540938111013,0.3465178652463976,1.0,1.0,0.5,0.5,2.0,True,
8,12,1.0,32044,162538,5.072338035201597,7.6717318296432495,0.5240960121154785,2.8858540938111013,0.3465178652463976,1.0,2.0,0.5,0.5,2.0,True,
8,12,1.0,32044,162538,5.072338035201597,7.6717318296432495,0.5240960121154785,2.8858540938111013,0.3465178652463976,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,12,2.0,32044,162538,5.072338035201597,7.6717318296432495,0.5240960121154785,5.7717081876222025,0.1732589326231988,1.0,1.0,0.5,0.5,2.0,True,
8,12,2.0,32044,162538,5.072338035201597,7.6717318296432495,0.5240960121154785,5.7717081876222025,0.1732589326231988,1.0,2.0,0.5,0.5,2.0,True,
8,12,2.0,32044,162538,5.072338035201597,7.6717318296432495,0.5240960121154785,5.7717081876222025,0.1732589326231988,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,12,4.0,32044,162538,5.072338035201597,7.6717318296432495,0.5240960121154785,11.543416375244405,0.0866294663115994,1.0,1.0,0.5,0.5,2.0,True,
8,12,4.0,32044,162538,5.072338035201597,7.6717318296432495,0.5240960121154785,11.543416375244405,0.0866294663115994,1.0,2.0,0.5,0.5,2.0,True,
8,12,4.0,32044,162538,5.072338035201597,7.6717318296432495,0.5240960121154785,11.543416375244405,0.0866294663115994,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,13,0.25,24033,123772,5.150085299380019,8.311042815446854,0.5240960121154785,0.7697864300258607,1.2990616111099873,0.7697864300258607,1.0,0.38489321501293033,0.38489321501293033,2.0,True,
8,13,0.25,24033,123772,5.150085299380019,8.311042815446854,0.5240960121154785,0.7697864300258607,1.2990616111099873,0.7697864300258607,2.0,0.38489321501293033,0.38489321501293033,2.0,True,
8,13,0.25,24033,123772,5.150085299380019,8.311042815446854,0.5240960121154785,0.7697864300258607,1.2990616111099873,0.7697864300258607,4.0,0.38489321501293033,,2.0,False,speculative_traffic_gate
8,13,0.5,24033,123772,5.150085299380019,8.311042815446854,0.5240960121154785,1.5395728600517213,0.6495308055549937,1.0,1.0,0.5,0.5,2.0,True,
8,13,0.5,24033,123772,5.150085299380019,8.311042815446854,0.5240960121154785,1.5395728600517213,0.6495308055549937,1.0,2.0,0.5,0.5,2.0,True,
8,13,0.5,24033,123772,5.150085299380019,8.311042815446854,0.5240960121154785,1.5395728600517213,0.6495308055549937,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,13,1.0,24033,123772,5.150085299380019,8.311042815446854,0.5240960121154785,3.0791457201034427,0.3247654027774968,1.0,1.0,0.5,0.5,2.0,True,
8,13,1.0,24033,123772,5.150085299380019,8.311042815446854,0.5240960121154785,3.0791457201034427,0.3247654027774968,1.0,2.0,0.5,0.5,2.0,True,
8,13,1.0,24033,123772,5.150085299380019,8.311042815446854,0.5240960121154785,3.0791457201034427,0.3247654027774968,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,13,2.0,24033,123772,5.150085299380019,8.311042815446854,0.5240960121154785,6.158291440206885,0.1623827013887484,1.0,1.0,0.5,0.5,2.0,True,
8,13,2.0,24033,123772,5.150085299380019,8.311042815446854,0.5240960121154785,6.158291440206885,0.1623827013887484,1.0,2.0,0.5,0.5,2.0,True,
8,13,2.0,24033,123772,5.150085299380019,8.311042815446854,0.5240960121154785,6.158291440206885,0.1623827013887484,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,13,4.0,24033,123772,5.150085299380019,8.311042815446854,0.5240960121154785,12.31658288041377,0.0811913506943742,1.0,1.0,0.5,0.5,2.0,True,
8,13,4.0,24033,123772,5.150085299380019,8.311042815446854,0.5240960121154785,12.31658288041377,0.0811913506943742,1.0,2.0,0.5,0.5,2.0,True,
8,13,4.0,24033,123772,5.150085299380019,8.311042815446854,0.5240960121154785,12.31658288041377,0.0811913506943742,1.0,4.0,0.5,,2.0,False,speculative_traffic_gate
8,14,0.25,16022,83876,5.235051803769816,8.950353801250458,0.5240960121154785,0.8155458327618252,1.2261726561872377,0.8155458327618252,1.0,0.4077729163809126,0.4077729163809126,2.0,True,
