scenario_id,factor_panel,tail_model,capacity_experts_per_layer,resident_fraction,fast_tier_expert_gib,offloaded_expert_gib,lookahead_layers,requested_complete_coverage,realized_complete_coverage,requested_amplification,importance_order,bandwidth_gbps,transfer_concurrency,commit_slack_layer_intervals,fallback_overhead_fraction,bounded_p99_tpot_ms,bounded_batch1_tokens_per_second,reactive_p99_tpot_ms,reactive_batch1_tokens_per_second,exact_wait_wave_local_p99_tpot_ms,mean_missing_routed_mass,p50_missing_routed_mass,p95_missing_routed_mass,p99_missing_routed_mass,worst_missing_routed_mass,mean_raw_missing_router_probability,p99_raw_missing_router_probability,full_fallback_wave_fraction,renormalization_fallback_wave_fraction,degraded_wave_fraction,p50_token_mean_missing_mass,p95_token_mean_missing_mass,p99_token_mean_missing_mass,p99_token_max_layer_missing_mass,maximum_consecutive_degraded_layers,predicted_useful_experts,predicted_false_experts,candidate_experts,realized_candidate_amplification,useful_movement_bytes,wasted_false_movement_bytes,late_inflight_bytes,cancelled_before_start_bytes,candidate_movement_bytes,zero_post_commit_transfer_wait,transfer_induced_post_commit_stall_ms,complete_candidate_fraction,p99_tpot_improvement_vs_reactive,throughput_improvement_vs_reactive,passing_domains,passing_layer_bands,gate_resident_capacity,gate_latency_or_throughput,gate_local_tpot_ratio,gate_p99_missing_mass,gate_full_fallback,gate_domains,gate_layer_bands,gate_pass,evidence_weights_and_demand,evidence_timing,evidence_predictor,evidence_robustness,evidence_hardware
ax4-local-00335,predictor,trace_wave_local_deadline_factorized,16,0.25,3.0,9.0,3,0.95,0.9499974467650513,1.0,random_within_route,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,66.83190458296085,14.962913390544841,44.15102422606839,0.16344389661900618,1.1102230246251565e-16,0.6909769335142469,0.8886350656767561,1.0,0.06018758299287942,0.330322265625,0.002761827487205093,0.002980277118961428,0.46325365122955936,0.13978442395715565,0.3538822483457255,0.4479177946651325,1.0,16,460175,0,460175,1.0,3720968404992,0,697936379904,1371436744704,5790341529600,True,0.0,0.567259081263263,0.8316391935804242,5.9396246743311325,0,0,True,True,True,False,True,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00336,predictor,trace_wave_local_deadline_factorized,16,0.25,3.0,9.0,3,0.95,0.9499974467650513,1.5,random_within_route,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,66.83190458296085,14.962913390544841,65.48332980749663,0.22975324083674178,0.1517615176151761,0.719188767550702,0.8906426155580609,1.0,0.08857967475278743,0.37451171875,0.002761827487205093,0.003003682436649607,0.627051866183997,0.2044283702464971,0.48659855468747115,0.5829182975717355,1.0,16,460175,177676,637851,1.3861052860324876,2850419638272,1405876174848,1020650323968,2749076865024,8026023002112,True,0.0,0.39599456996629634,0.8316391935804242,5.9396246743311325,0,0,True,True,True,False,True,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00337,predictor,trace_wave_local_deadline_factorized,16,0.25,3.0,9.0,3,0.95,0.9499974467650513,2.0,random_within_route,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,66.83190458296085,14.962913390544841,87.49557990031452,0.2726327121899667,0.22283901665344963,0.7437465258476932,0.8917230609057782,1.0,0.10679279399296121,0.403076171875,0.002761827487205093,0.0030270877543377857,0.7221866808138809,0.25192903705067493,0.5543211537046185,0.6510857789697714,1.0,16,460175,355351,815526,1.7722083989786495,2281068036096,2281068036096,1134827667456,4564728152064,10261691891712,True,0.0,0.29637373611284484,0.8316391935804242,5.9396246743311325,0,0,True,True,True,False,True,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00338,predictor,trace_wave_local_deadline_factorized,16,0.25,3.0,9.0,3,0.95,0.9499974467650513,4.0,random_within_route,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,66.83190458296085,14.962913390544841,179.73738981307528,0.3503290883909988,0.32732847834419315,0.8077144502014968,0.920662100456621,1.0,0.1396471559740961,0.465576171875,0.002761827487205093,0.003659031331918612,0.8532486580951192,0.3396291883283393,0.6571479293009923,0.7542367832197556,1.0,16,460175,1066053,1526228,3.316625196935948,1224430583808,3673291751424,1357431963648,12949238317056,19204392615936,True,0.0,0.15835257770565472,0.8316391935804242,5.9396246743311325,0,0,True,True,True,False,True,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00339,predictor,trace_wave_local_deadline_factorized,16,0.25,3.0,9.0,3,0.99,0.9900015319409692,1.0,mass_adversarial,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,66.83190458296085,14.962913390544841,42.42287732930643,0.1855621043570722,6.938893903907228e-17,0.7039274924471299,0.8896643403123962,1.0,0.07023175636818162,0.3656005859375,0.002761827487205093,0.003003682436649607,0.4433357258769192,0.1509971859245301,0.4334346540354828,0.55038471509041,1.0,16,464092,0,464092,1.0,3753092579328,0,705108639744,1381427576832,5839628795904,True,0.0,0.5628120709025091,0.8316391935804242,5.9396246743311325,0,0,True,True,True,False,True,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00340,predictor,trace_wave_local_deadline_factorized,16,0.25,3.0,9.0,3,0.99,0.9900015319409692,1.5,mass_adversarial,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,66.83190458296085,14.962913390544841,65.48332980749663,0.3165326638786119,0.27648947556189807,0.8678963110667997,1.0,1.0,0.1262947681795091,0.51708984375,0.02102577705654725,0.021899575583572587,0.6430611034827113,0.2832908866876172,0.6958146593554653,0.8195703942975104,1.0,16,464092,179634,643726,1.3870654956344863,2026389897216,2260318814208,1029974261760,2783264636928,8099947610112,True,0.0,0.3613859068780427,0.8316391935804242,5.9396246743311325,0,0,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00341,predictor,trace_wave_local_deadline_factorized,16,0.25,3.0,9.0,3,0.99,0.9900015319409692,2.0,mass_adversarial,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,66.83190458296085,14.962913390544841,89.06788347837295,0.3870617743222543,0.39870771569745345,0.8978402468289338,1.0,1.0,0.15564873423592426,0.5322265625,0.02112720009986269,0.022609536886780676,0.7131132193234303,0.3759318157275873,0.759244060418123,0.8557352366432803,1.0,16,464092,359268,823360,1.7741309912689724,838311346176,3753092579328,1143899947008,4624962551808,10360266424320,True,0.0,0.2907486580951192,0.8316391935804242,5.9396246743311325,0,0,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00342,predictor,trace_wave_local_deadline_factorized,16,0.25,3.0,9.0,3,0.99,0.9900015319409692,4.0,mass_adversarial,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,66.83190458296085,14.962913390544841,183.40609816187828,0.42836743014182393,0.42485549132947975,0.8978402468289338,1.0,1.0,0.17261927619794085,0.5323486328125,0.02112720009986269,0.022609536886780676,0.8495350143552615,0.4280550059092932,0.7608943225582447,0.8561296881640753,1.0,16,464092,1077804,1541896,3.3223929738069176,165138137088,4756542062592,1366076424192,13113785057280,19401541681152,True,0.0,0.15299275995506179,0.8316391935804242,5.9396246743311325,0,0,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00343,predictor,trace_wave_local_deadline_factorized,16,0.25,3.0,9.0,3,0.99,0.9900015319409692,1.0,mass_priority_oracle,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,66.83190458296085,14.962913390544841,42.42287732930643,0.14019002549199888,6.938893903907228e-17,0.6885813148788927,0.8883288096161303,1.0,0.04974218046392875,0.3157958984375,0.002761827487205093,0.002980277118961428,0.4433357258769192,0.1254487260642389,0.27814358679978013,0.3475455488540112,1.0,16,464092,0,464092,1.0,3753092579328,0,705108639744,1381427576832,5839628795904,True,0.0,0.5628120709025091,0.8316391935804242,5.9396246743311325,0,0,True,True,True,False,True,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00344,hardware,trace_wave_local_deadline_factorized,16,0.25,3.0,9.0,3,0.99,0.9900015319409692,1.5,mass_priority_oracle,24.1354255944,1,0.0,0.1,11.251873350143434,88.87408957435984,66.83190458296085,14.962913390544841,65.48332980749663,0.17656182466836035,0.0775492716366753,0.6885813148788927,0.8883288096161303,1.0,0.06527545273251903,0.31884765625,0.002761827487205093,0.002980277118961428,0.5724784671077269,0.15666850615195427,0.36550048372108346,0.4472752325462083,1.0,16,464092,179634,643726,1.3870654956344863,3138807398400,249229737984,898671575040,3813238898688,8099947610112,True,0.0,0.4326238921482961,0.8316391935804242,5.9396246743311325,0,0,True,True,True,False,True,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00345,hardware,trace_wave_local_deadline_factorized,16,0.25,3.0,9.0,3,0.99,0.9900015319409692,1.5,mass_priority_oracle,24.1354255944,1,0.25,0.1,11.251873350143434,88.87408957435984,66.83190458296085,14.962913390544841,65.48332980749663,0.17656182466836035,0.0775492716366753,0.6885813148788927,0.8883288096161303,1.0,0.06527545273251903,0.31884765625,0.002761827487205093,0.002980277118961428,0.5724784671077269,0.15666850615195427,0.36550048372108346,0.4472752325462083,1.0,16,464092,179634,643726,1.3870654956344863,3138807398400,249229737984,1199466086400,3512444387328,8099947610112,True,0.0,0.4326238921482961,0.8316391935804242,5.9396246743311325,0,0,True,True,True,False,True,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00346,predictor,trace_wave_local_deadline_factorized,16,0.25,3.0,9.0,3,0.99,0.9900015319409692,1.5,mass_priority_oracle,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,66.83190458296085,14.962913390544841,65.48332980749663,0.14019002549199888,6.938893903907228e-17,0.6885813148788927,0.8883288096161303,1.0,0.04974218046392875,0.3157958984375,0.002761827487205093,0.002980277118961428,0.4433357258769192,0.1254487260642389,0.27814358679978013,0.3475455488540112,1.0,16,464092,179634,643726,1.3870654956344863,3753092579328,533616132096,1029974261760,2783264636928,8099947610112,True,0.0,0.5628120709025091,0.8316391935804242,5.9396246743311325,0,0,True,True,True,False,True,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00347,hardware,trace_wave_local_deadline_factorized,16,0.25,3.0,9.0,3,0.99,0.9900015319409692,1.5,mass_priority_oracle,24.1354255944,1,1.0,0.1,11.251873350143434,88.87408957435984,66.83190458296085,14.962913390544841,65.48332980749663,0.10338443857879237,5.551115123125783e-17,0.46101804123711343,0.6423388817755015,0.8585397653194263,0.037603995666389625,0.219482421875,0.0,0.0,0.4385220322057171,0.08695124866596926,0.23838694182948056,0.31031172506436866,0.7934336525307797,16,464092,179634,643726,1.3870654956344863,4053887090688,533616132096,1022210605056,2490233782272,8099947610112,True,0.0,0.5676257645737112,0.8316391935804242,5.9396246743311325,0,0,True,True,True,False,True,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00348,hardware,trace_wave_local_deadline_factorized,16,0.25,3.0,9.0,3,0.99,0.9900015319409692,1.5,mass_priority_oracle,64.0,1,0.0,0.1,11.251873350143434,88.87408957435984,31.76018085798491,31.48596679822078,17.56492653506365,0.10125359578889892,0.0,0.6885813148788927,0.8883288096161303,1.0,0.032872196321793376,0.3157958984375,0.002761827487205093,0.002980277118961428,0.19413930845088004,0.10184919957492741,0.14752063523059789,0.16179116907675783,1.0,11,464092,179634,643726,1.3870654956344863,4520637628416,2028579323904,135278886912,1415451770880,8099947610112,True,0.0,0.813498626888029,0.6457238892795987,2.82265715847042,0,2,True,True,True,False,True,False,True,False,trace_derived,measured_anchor,assumed,assumed_not_validated,hypothetical
ax4-local-00349,hardware,trace_wave_local_deadline_factorized,16,0.25,3.0,9.0,3,0.99,0.9900015319409692,1.5,mass_priority_oracle,64.0,1,0.25,0.1,11.251873350143434,88.87408957435984,31.76018085798491,31.48596679822078,17.56492653506365,0.10125359578889892,0.0,0.6885813148788927,0.8883288096161303,1.0,0.032872196321793376,0.3157958984375,0.002761827487205093,0.002980277118961428,0.19413930845088004,0.10184919957492741,0.14752063523059789,0.16179116907675783,1.0,11,464092,179634,643726,1.3870654956344863,4520637628416,2163858210816,367936929792,1047514841088,8099947610112,True,0.0,0.813498626888029,0.6457238892795987,2.82265715847042,0,2,True,True,True,False,True,False,True,False,trace_derived,measured_anchor,assumed,assumed_not_validated,hypothetical
ax4-local-00350,hardware,trace_wave_local_deadline_factorized,16,0.25,3.0,9.0,3,0.99,0.9900015319409692,1.5,mass_priority_oracle,64.0,1,0.5,0.1,11.251873350143434,88.87408957435984,31.76018085798491,31.48596679822078,17.56492653506365,0.06444800887569242,0.0,0.46094299788881066,0.6423388817755015,0.8585397653194263,0.020734011524254248,0.215576171875,0.0,0.0,0.18932561477967794,0.06394327203204185,0.10445378274506892,0.11898873182274915,0.7934336525307797,11,464092,179634,643726,1.3870654956344863,4821432139776,2231000629248,322349039616,725165801472,8099947610112,True,0.0,0.8183123205592311,0.6457238892795987,2.82265715847042,0,2,True,True,True,False,True,False,True,False,trace_derived,measured_anchor,assumed,assumed_not_validated,hypothetical
ax4-local-00351,hardware,trace_wave_local_deadline_factorized,16,0.25,3.0,9.0,3,0.99,0.9900015319409692,1.5,mass_priority_oracle,64.0,1,1.0,0.1,11.251873350143434,88.87408957435984,31.76018085798491,31.48596679822078,17.56492653506365,0.023641242027948726,0.0,0.18829113924050633,0.3349034385303815,0.5958279009126466,0.007537846558699074,0.105712890625,0.0,0.0,0.13980776432405442,0.021803000743218153,0.05122633306173154,0.06384663981510899,0.4770731707317073,8,464092,179634,643726,1.3870654956344863,5379773693952,2260318814208,213167112192,246687989760,8099947610112,True,0.0,0.8678301710148546,0.6457238892795987,2.82265715847042,0,2,True,True,True,False,True,False,True,False,trace_derived,measured_anchor,assumed,assumed_not_validated,hypothetical
ax4-local-00352,hardware,trace_wave_local_deadline_factorized,16,0.25,3.0,9.0,3,0.99,0.9900015319409692,1.5,mass_priority_oracle,128.0,1,0.0,0.1,11.251873350143434,88.87408957435984,21.14334885798491,47.2961973392566,13.361805084329374,0.10125359578889892,0.0,0.6885813148788927,0.8883288096161303,1.0,0.032872196321793376,0.3157958984375,0.002761827487205093,0.002980277118961428,0.19413930845088004,0.10184919957492741,0.14752063523059789,0.16179116907675783,1.0,11,464092,179634,643726,1.3870654956344863,4520637628416,2260318814208,0,1318991167488,8099947610112,True,0.0,0.813498626888029,0.46782917759529385,1.87909588030649,0,2,True,True,True,False,True,False,True,False,trace_derived,measured_anchor,assumed,assumed_not_validated,hypothetical
ax4-local-00353,hardware,trace_wave_local_deadline_factorized,16,0.25,3.0,9.0,3,0.99,0.9900015319409692,1.5,mass_priority_oracle,128.0,1,0.25,0.1,11.251873350143434,88.87408957435984,21.14334885798491,47.2961973392566,13.361805084329374,0.06444800887569242,0.0,0.46094299788881066,0.6423388817755015,0.8585397653194263,0.020734011524254248,0.215576171875,0.0,0.0,0.18932561477967794,0.06394327203204185,0.10445378274506892,0.11898873182274915,0.7934336525307797,11,464092,179634,643726,1.3870654956344863,4821432139776,2260318814208,293030854656,725165801472,8099947610112,True,0.0,0.8183123205592311,0.46782917759529385,1.87909588030649,0,2,True,True,True,False,True,False,True,False,trace_derived,measured_anchor,assumed,assumed_not_validated,hypothetical
ax4-local-00354,hardware,trace_wave_local_deadline_factorized,16,0.25,3.0,9.0,3,0.99,0.9900015319409692,1.5,mass_priority_oracle,128.0,1,0.5,0.1,11.251873350143434,88.87408957435984,21.14334885798491,47.2961973392566,13.361805084329374,0.023641242027948726,0.0,0.18829113924050633,0.3349034385303815,0.5958279009126466,0.007537846558699074,0.105712890625,0.0,0.0,0.13980776432405442,0.021803000743218153,0.05122633306173154,0.06384663981510899,0.4770731707317073,8,464092,179634,643726,1.3870654956344863,5379773693952,2260318814208,213167112192,246687989760,8099947610112,True,0.0,0.8678301710148546,0.46782917759529385,1.87909588030649,0,2,True,True,True,False,True,False,True,False,trace_derived,measured_anchor,assumed,assumed_not_validated,hypothetical
ax4-local-00355,hardware,trace_wave_local_deadline_factorized,16,0.25,3.0,9.0,3,0.99,0.9900015319409692,1.5,mass_priority_oracle,128.0,1,1.0,0.1,11.251873350143434,88.87408957435984,21.14334885798491,47.2961973392566,13.361805084329374,0.0019548735676485833,0.0,1.1102230246251565e-16,0.07977207977207978,0.295800365185636,0.0006724690813620042,0.0257568359375,0.0,0.0,0.02347553364124329,2.42861286636753e-17,0.010327035961188943,0.022701034519140816,0.16714227476559318,8,464092,179634,643726,1.3870654956344863,5809631133696,2260318814208,25543311360,4454350848,8099947610112,True,0.0,0.9841624016976657,0.46782917759529385,1.87909588030649,4,3,True,True,True,True,True,True,True,True,trace_derived,measured_anchor,assumed,assumed_not_validated,hypothetical
