scenario_id,capacity_experts_per_layer,p99_missing_routed_mass,bounded_p99_tpot_ms,policy,shared_distance_over_expert_bound,p99_normalized_perturbation_bound,bound_semantics
ax4-local-00194,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00195,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00195,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00195,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00195,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00195,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00195,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00196,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00196,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00196,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00196,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00196,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00196,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00197,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00197,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00197,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00197,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00197,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00197,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00198,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00198,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00198,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00198,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00198,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00198,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00199,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00199,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00199,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00199,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00199,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00199,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00200,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00200,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00200,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00200,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00200,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00200,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00201,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00201,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00201,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00201,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00201,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00201,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00202,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00202,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00202,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00202,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00202,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00202,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00203,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00203,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00203,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00203,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00203,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00203,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00204,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00204,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00204,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00204,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00204,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00204,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00205,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00205,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00205,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00205,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00205,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00205,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00206,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00206,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00206,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00206,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00206,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00206,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00207,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00207,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00207,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00207,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00207,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00207,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00208,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00208,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00208,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00208,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00208,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00208,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00209,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00209,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00209,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00209,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00209,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00209,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00210,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00210,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00210,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00210,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00210,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00210,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00211,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00211,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00211,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00211,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00211,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00211,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00212,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00212,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00212,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00212,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00212,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00212,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00213,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00213,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00213,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00213,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00213,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00213,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00214,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00214,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00214,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00214,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00214,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00214,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00215,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00215,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00215,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00215,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00215,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00215,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00216,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00216,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00216,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00216,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00216,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00216,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00217,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00217,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00217,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00217,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00217,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00217,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00218,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00218,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00218,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00218,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00218,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00218,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00219,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00219,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00219,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00219,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00219,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00219,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00220,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00220,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00220,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00220,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00220,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00220,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00221,8,0.8083302617029119,11.251873350143434,null_residual,,0.8083302617029119,m_times_B
ax4-local-00221,8,0.8083302617029119,11.251873350143434,present_renormalization,,1.6166605234058238,2m_times_B
ax4-local-00221,8,0.8083302617029119,11.251873350143434,shared_residual,0.25,0.20208256542572797,m_times_D_over_B
ax4-local-00221,8,0.8083302617029119,11.251873350143434,shared_residual,0.5,0.40416513085145594,m_times_D_over_B
ax4-local-00221,8,0.8083302617029119,11.251873350143434,shared_residual,1.0,0.8083302617029119,m_times_D_over_B
ax4-local-00221,8,0.8083302617029119,11.251873350143434,shared_residual,2.0,1.6166605234058238,m_times_D_over_B
ax4-local-00222,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00222,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00222,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00222,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00222,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00222,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00223,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00223,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00223,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00223,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00223,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00223,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00224,8,0.8083302617029119,11.251873350143434,null_residual,,0.8083302617029119,m_times_B
ax4-local-00224,8,0.8083302617029119,11.251873350143434,present_renormalization,,1.6166605234058238,2m_times_B
ax4-local-00224,8,0.8083302617029119,11.251873350143434,shared_residual,0.25,0.20208256542572797,m_times_D_over_B
ax4-local-00224,8,0.8083302617029119,11.251873350143434,shared_residual,0.5,0.40416513085145594,m_times_D_over_B
ax4-local-00224,8,0.8083302617029119,11.251873350143434,shared_residual,1.0,0.8083302617029119,m_times_D_over_B
ax4-local-00224,8,0.8083302617029119,11.251873350143434,shared_residual,2.0,1.6166605234058238,m_times_D_over_B
ax4-local-00225,8,0.4982224479431183,11.251873350143434,null_residual,,0.4982224479431183,m_times_B
ax4-local-00225,8,0.4982224479431183,11.251873350143434,present_renormalization,,0.9964448958862366,2m_times_B
ax4-local-00225,8,0.4982224479431183,11.251873350143434,shared_residual,0.25,0.12455561198577958,m_times_D_over_B
ax4-local-00225,8,0.4982224479431183,11.251873350143434,shared_residual,0.5,0.24911122397155916,m_times_D_over_B
ax4-local-00225,8,0.4982224479431183,11.251873350143434,shared_residual,1.0,0.4982224479431183,m_times_D_over_B
ax4-local-00225,8,0.4982224479431183,11.251873350143434,shared_residual,2.0,0.9964448958862366,m_times_D_over_B
ax4-local-00226,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00226,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00226,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00226,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00226,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00226,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00227,8,0.8083302617029119,11.251873350143434,null_residual,,0.8083302617029119,m_times_B
ax4-local-00227,8,0.8083302617029119,11.251873350143434,present_renormalization,,1.6166605234058238,2m_times_B
ax4-local-00227,8,0.8083302617029119,11.251873350143434,shared_residual,0.25,0.20208256542572797,m_times_D_over_B
ax4-local-00227,8,0.8083302617029119,11.251873350143434,shared_residual,0.5,0.40416513085145594,m_times_D_over_B
ax4-local-00227,8,0.8083302617029119,11.251873350143434,shared_residual,1.0,0.8083302617029119,m_times_D_over_B
ax4-local-00227,8,0.8083302617029119,11.251873350143434,shared_residual,2.0,1.6166605234058238,m_times_D_over_B
ax4-local-00228,8,0.4982224479431183,11.251873350143434,null_residual,,0.4982224479431183,m_times_B
ax4-local-00228,8,0.4982224479431183,11.251873350143434,present_renormalization,,0.9964448958862366,2m_times_B
ax4-local-00228,8,0.4982224479431183,11.251873350143434,shared_residual,0.25,0.12455561198577958,m_times_D_over_B
ax4-local-00228,8,0.4982224479431183,11.251873350143434,shared_residual,0.5,0.24911122397155916,m_times_D_over_B
ax4-local-00228,8,0.4982224479431183,11.251873350143434,shared_residual,1.0,0.4982224479431183,m_times_D_over_B
ax4-local-00228,8,0.4982224479431183,11.251873350143434,shared_residual,2.0,0.9964448958862366,m_times_D_over_B
ax4-local-00229,8,0.16563658838071693,11.251873350143434,null_residual,,0.16563658838071693,m_times_B
ax4-local-00229,8,0.16563658838071693,11.251873350143434,present_renormalization,,0.33127317676143386,2m_times_B
ax4-local-00229,8,0.16563658838071693,11.251873350143434,shared_residual,0.25,0.04140914709517923,m_times_D_over_B
ax4-local-00229,8,0.16563658838071693,11.251873350143434,shared_residual,0.5,0.08281829419035847,m_times_D_over_B
ax4-local-00229,8,0.16563658838071693,11.251873350143434,shared_residual,1.0,0.16563658838071693,m_times_D_over_B
ax4-local-00229,8,0.16563658838071693,11.251873350143434,shared_residual,2.0,0.33127317676143386,m_times_D_over_B
ax4-local-00230,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00230,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00230,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00230,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00230,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00230,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00231,8,0.4982224479431183,11.251873350143434,null_residual,,0.4982224479431183,m_times_B
ax4-local-00231,8,0.4982224479431183,11.251873350143434,present_renormalization,,0.9964448958862366,2m_times_B
ax4-local-00231,8,0.4982224479431183,11.251873350143434,shared_residual,0.25,0.12455561198577958,m_times_D_over_B
ax4-local-00231,8,0.4982224479431183,11.251873350143434,shared_residual,0.5,0.24911122397155916,m_times_D_over_B
ax4-local-00231,8,0.4982224479431183,11.251873350143434,shared_residual,1.0,0.4982224479431183,m_times_D_over_B
ax4-local-00231,8,0.4982224479431183,11.251873350143434,shared_residual,2.0,0.9964448958862366,m_times_D_over_B
ax4-local-00232,8,0.16563658838071693,11.251873350143434,null_residual,,0.16563658838071693,m_times_B
ax4-local-00232,8,0.16563658838071693,11.251873350143434,present_renormalization,,0.33127317676143386,2m_times_B
ax4-local-00232,8,0.16563658838071693,11.251873350143434,shared_residual,0.25,0.04140914709517923,m_times_D_over_B
ax4-local-00232,8,0.16563658838071693,11.251873350143434,shared_residual,0.5,0.08281829419035847,m_times_D_over_B
ax4-local-00232,8,0.16563658838071693,11.251873350143434,shared_residual,1.0,0.16563658838071693,m_times_D_over_B
ax4-local-00232,8,0.16563658838071693,11.251873350143434,shared_residual,2.0,0.33127317676143386,m_times_D_over_B
ax4-local-00233,8,2.220446049250313e-16,11.251873350143434,null_residual,,2.220446049250313e-16,m_times_B
ax4-local-00233,8,2.220446049250313e-16,11.251873350143434,present_renormalization,,4.440892098500626e-16,2m_times_B
ax4-local-00233,8,2.220446049250313e-16,11.251873350143434,shared_residual,0.25,5.551115123125783e-17,m_times_D_over_B
ax4-local-00233,8,2.220446049250313e-16,11.251873350143434,shared_residual,0.5,1.1102230246251565e-16,m_times_D_over_B
ax4-local-00233,8,2.220446049250313e-16,11.251873350143434,shared_residual,1.0,2.220446049250313e-16,m_times_D_over_B
ax4-local-00233,8,2.220446049250313e-16,11.251873350143434,shared_residual,2.0,4.440892098500626e-16,m_times_D_over_B
ax4-local-00234,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00234,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00234,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00234,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00234,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00234,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00235,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00235,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00235,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00235,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00235,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00235,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00236,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00236,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00236,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00236,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00236,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00236,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00237,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00237,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00237,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00237,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00237,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00237,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00238,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00238,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00238,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00238,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00238,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00238,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00239,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00239,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00239,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00239,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00239,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00239,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00240,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00240,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00240,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00240,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00240,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00240,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00241,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00241,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00241,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00241,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00241,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00241,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00242,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00242,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00242,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00242,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00242,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00242,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00243,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00243,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00243,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00243,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00243,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00243,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00244,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00244,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
