capacity_experts_per_layer,lookahead_layers,bandwidth_gbps,requested_amplification,commit_slack_layer_intervals,transfer_concurrency,expert_transfer_ms,lead_time_ms,complete_expert_objects_before_deadline,complete_payload_mib_before_deadline,zero_post_commit_wait_required,evidence
16,6,256.0,1.0,1.0,4,0.0519070100475,4.475176900625229,344,4128.0,True,analytical_hypothetical_hardware
16,6,256.0,1.5,0.0,1,0.0519070100475,3.8358659148216248,73,876.0,True,analytical_hypothetical_hardware
16,6,256.0,1.5,0.0,2,0.0519070100475,3.8358659148216248,146,1752.0,True,analytical_hypothetical_hardware
16,6,256.0,1.5,0.0,4,0.0519070100475,3.8358659148216248,292,3504.0,True,analytical_hypothetical_hardware
16,6,256.0,1.5,0.25,1,0.0519070100475,3.995693661272526,76,912.0,True,analytical_hypothetical_hardware
16,6,256.0,1.5,0.25,2,0.0519070100475,3.995693661272526,152,1824.0,True,analytical_hypothetical_hardware
16,6,256.0,1.5,0.25,4,0.0519070100475,3.995693661272526,304,3648.0,True,analytical_hypothetical_hardware
16,6,256.0,1.5,0.5,1,0.0519070100475,4.155521407723427,80,960.0,True,analytical_hypothetical_hardware
16,6,256.0,1.5,0.5,2,0.0519070100475,4.155521407723427,160,1920.0,True,analytical_hypothetical_hardware
16,6,256.0,1.5,0.5,4,0.0519070100475,4.155521407723427,320,3840.0,True,analytical_hypothetical_hardware
16,6,256.0,1.5,1.0,1,0.0519070100475,4.475176900625229,86,1032.0,True,analytical_hypothetical_hardware
16,6,256.0,1.5,1.0,2,0.0519070100475,4.475176900625229,172,2064.0,True,analytical_hypothetical_hardware
16,6,256.0,1.5,1.0,4,0.0519070100475,4.475176900625229,344,4128.0,True,analytical_hypothetical_hardware
16,6,256.0,2.0,0.0,1,0.0519070100475,3.8358659148216248,73,876.0,True,analytical_hypothetical_hardware
16,6,256.0,2.0,0.0,2,0.0519070100475,3.8358659148216248,146,1752.0,True,analytical_hypothetical_hardware
16,6,256.0,2.0,0.0,4,0.0519070100475,3.8358659148216248,292,3504.0,True,analytical_hypothetical_hardware
16,6,256.0,2.0,0.25,1,0.0519070100475,3.995693661272526,76,912.0,True,analytical_hypothetical_hardware
16,6,256.0,2.0,0.25,2,0.0519070100475,3.995693661272526,152,1824.0,True,analytical_hypothetical_hardware
16,6,256.0,2.0,0.25,4,0.0519070100475,3.995693661272526,304,3648.0,True,analytical_hypothetical_hardware
16,6,256.0,2.0,0.5,1,0.0519070100475,4.155521407723427,80,960.0,True,analytical_hypothetical_hardware
16,6,256.0,2.0,0.5,2,0.0519070100475,4.155521407723427,160,1920.0,True,analytical_hypothetical_hardware
16,6,256.0,2.0,0.5,4,0.0519070100475,4.155521407723427,320,3840.0,True,analytical_hypothetical_hardware
16,6,256.0,2.0,1.0,1,0.0519070100475,4.475176900625229,86,1032.0,True,analytical_hypothetical_hardware
16,6,256.0,2.0,1.0,2,0.0519070100475,4.475176900625229,172,2064.0,True,analytical_hypothetical_hardware
16,6,256.0,2.0,1.0,4,0.0519070100475,4.475176900625229,344,4128.0,True,analytical_hypothetical_hardware
16,6,256.0,4.0,0.0,1,0.0519070100475,3.8358659148216248,73,876.0,True,analytical_hypothetical_hardware
16,6,256.0,4.0,0.0,2,0.0519070100475,3.8358659148216248,146,1752.0,True,analytical_hypothetical_hardware
16,6,256.0,4.0,0.0,4,0.0519070100475,3.8358659148216248,292,3504.0,True,analytical_hypothetical_hardware
16,6,256.0,4.0,0.25,1,0.0519070100475,3.995693661272526,76,912.0,True,analytical_hypothetical_hardware
16,6,256.0,4.0,0.25,2,0.0519070100475,3.995693661272526,152,1824.0,True,analytical_hypothetical_hardware
16,6,256.0,4.0,0.25,4,0.0519070100475,3.995693661272526,304,3648.0,True,analytical_hypothetical_hardware
16,6,256.0,4.0,0.5,1,0.0519070100475,4.155521407723427,80,960.0,True,analytical_hypothetical_hardware
16,6,256.0,4.0,0.5,2,0.0519070100475,4.155521407723427,160,1920.0,True,analytical_hypothetical_hardware
16,6,256.0,4.0,0.5,4,0.0519070100475,4.155521407723427,320,3840.0,True,analytical_hypothetical_hardware
16,6,256.0,4.0,1.0,1,0.0519070100475,4.475176900625229,86,1032.0,True,analytical_hypothetical_hardware
16,6,256.0,4.0,1.0,2,0.0519070100475,4.475176900625229,172,2064.0,True,analytical_hypothetical_hardware
16,6,256.0,4.0,1.0,4,0.0519070100475,4.475176900625229,344,4128.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,1.0,0.0,1,0.5241011926861662,5.753798872232437,10,120.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,1.0,0.0,2,0.5241011926861662,5.753798872232437,20,240.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,1.0,0.0,4,0.5241011926861662,5.753798872232437,40,480.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,1.0,0.25,1,0.5241011926861662,5.913626618683338,11,132.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,1.0,0.25,2,0.5241011926861662,5.913626618683338,22,264.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,1.0,0.25,4,0.5241011926861662,5.913626618683338,44,528.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,1.0,0.5,1,0.5241011926861662,6.073454365134239,11,132.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,1.0,0.5,2,0.5241011926861662,6.073454365134239,22,264.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,1.0,0.5,4,0.5241011926861662,6.073454365134239,44,528.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,1.0,1.0,1,0.5241011926861662,6.393109858036041,12,144.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,1.0,1.0,2,0.5241011926861662,6.393109858036041,24,288.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,1.0,1.0,4,0.5241011926861662,6.393109858036041,48,576.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,1.5,0.0,1,0.5241011926861662,5.753798872232437,10,120.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,1.5,0.0,2,0.5241011926861662,5.753798872232437,20,240.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,1.5,0.0,4,0.5241011926861662,5.753798872232437,40,480.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,1.5,0.25,1,0.5241011926861662,5.913626618683338,11,132.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,1.5,0.25,2,0.5241011926861662,5.913626618683338,22,264.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,1.5,0.25,4,0.5241011926861662,5.913626618683338,44,528.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,1.5,0.5,1,0.5241011926861662,6.073454365134239,11,132.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,1.5,0.5,2,0.5241011926861662,6.073454365134239,22,264.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,1.5,0.5,4,0.5241011926861662,6.073454365134239,44,528.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,1.5,1.0,1,0.5241011926861662,6.393109858036041,12,144.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,1.5,1.0,2,0.5241011926861662,6.393109858036041,24,288.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,1.5,1.0,4,0.5241011926861662,6.393109858036041,48,576.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,2.0,0.0,1,0.5241011926861662,5.753798872232437,10,120.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,2.0,0.0,2,0.5241011926861662,5.753798872232437,20,240.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,2.0,0.0,4,0.5241011926861662,5.753798872232437,40,480.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,2.0,0.25,1,0.5241011926861662,5.913626618683338,11,132.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,2.0,0.25,2,0.5241011926861662,5.913626618683338,22,264.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,2.0,0.25,4,0.5241011926861662,5.913626618683338,44,528.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,2.0,0.5,1,0.5241011926861662,6.073454365134239,11,132.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,2.0,0.5,2,0.5241011926861662,6.073454365134239,22,264.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,2.0,0.5,4,0.5241011926861662,6.073454365134239,44,528.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,2.0,1.0,1,0.5241011926861662,6.393109858036041,12,144.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,2.0,1.0,2,0.5241011926861662,6.393109858036041,24,288.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,2.0,1.0,4,0.5241011926861662,6.393109858036041,48,576.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,4.0,0.0,1,0.5241011926861662,5.753798872232437,10,120.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,4.0,0.0,2,0.5241011926861662,5.753798872232437,20,240.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,4.0,0.0,4,0.5241011926861662,5.753798872232437,40,480.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,4.0,0.25,1,0.5241011926861662,5.913626618683338,11,132.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,4.0,0.25,2,0.5241011926861662,5.913626618683338,22,264.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,4.0,0.25,4,0.5241011926861662,5.913626618683338,44,528.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,4.0,0.5,1,0.5241011926861662,6.073454365134239,11,132.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,4.0,0.5,2,0.5241011926861662,6.073454365134239,22,264.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,4.0,0.5,4,0.5241011926861662,6.073454365134239,44,528.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,4.0,1.0,1,0.5241011926861662,6.393109858036041,12,144.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,4.0,1.0,2,0.5241011926861662,6.393109858036041,24,288.0,True,analytical_hypothetical_hardware
16,9,24.1354255944,4.0,1.0,4,0.5241011926861662,6.393109858036041,48,576.0,True,analytical_hypothetical_hardware
16,9,64.0,1.0,0.0,1,0.1993630100475,5.753798872232437,28,336.0,True,analytical_hypothetical_hardware
16,9,64.0,1.0,0.0,2,0.1993630100475,5.753798872232437,56,672.0,True,analytical_hypothetical_hardware
16,9,64.0,1.0,0.0,4,0.1993630100475,5.753798872232437,112,1344.0,True,analytical_hypothetical_hardware
16,9,64.0,1.0,0.25,1,0.1993630100475,5.913626618683338,29,348.0,True,analytical_hypothetical_hardware
16,9,64.0,1.0,0.25,2,0.1993630100475,5.913626618683338,58,696.0,True,analytical_hypothetical_hardware
16,9,64.0,1.0,0.25,4,0.1993630100475,5.913626618683338,116,1392.0,True,analytical_hypothetical_hardware
16,9,64.0,1.0,0.5,1,0.1993630100475,6.073454365134239,30,360.0,True,analytical_hypothetical_hardware
16,9,64.0,1.0,0.5,2,0.1993630100475,6.073454365134239,60,720.0,True,analytical_hypothetical_hardware
16,9,64.0,1.0,0.5,4,0.1993630100475,6.073454365134239,120,1440.0,True,analytical_hypothetical_hardware
16,9,64.0,1.0,1.0,1,0.1993630100475,6.393109858036041,32,384.0,True,analytical_hypothetical_hardware
16,9,64.0,1.0,1.0,2,0.1993630100475,6.393109858036041,64,768.0,True,analytical_hypothetical_hardware
16,9,64.0,1.0,1.0,4,0.1993630100475,6.393109858036041,128,1536.0,True,analytical_hypothetical_hardware
16,9,64.0,1.5,0.0,1,0.1993630100475,5.753798872232437,28,336.0,True,analytical_hypothetical_hardware
16,9,64.0,1.5,0.0,2,0.1993630100475,5.753798872232437,56,672.0,True,analytical_hypothetical_hardware
16,9,64.0,1.5,0.0,4,0.1993630100475,5.753798872232437,112,1344.0,True,analytical_hypothetical_hardware
16,9,64.0,1.5,0.25,1,0.1993630100475,5.913626618683338,29,348.0,True,analytical_hypothetical_hardware
16,9,64.0,1.5,0.25,2,0.1993630100475,5.913626618683338,58,696.0,True,analytical_hypothetical_hardware
16,9,64.0,1.5,0.25,4,0.1993630100475,5.913626618683338,116,1392.0,True,analytical_hypothetical_hardware
16,9,64.0,1.5,0.5,1,0.1993630100475,6.073454365134239,30,360.0,True,analytical_hypothetical_hardware
16,9,64.0,1.5,0.5,2,0.1993630100475,6.073454365134239,60,720.0,True,analytical_hypothetical_hardware
16,9,64.0,1.5,0.5,4,0.1993630100475,6.073454365134239,120,1440.0,True,analytical_hypothetical_hardware
16,9,64.0,1.5,1.0,1,0.1993630100475,6.393109858036041,32,384.0,True,analytical_hypothetical_hardware
16,9,64.0,1.5,1.0,2,0.1993630100475,6.393109858036041,64,768.0,True,analytical_hypothetical_hardware
16,9,64.0,1.5,1.0,4,0.1993630100475,6.393109858036041,128,1536.0,True,analytical_hypothetical_hardware
16,9,64.0,2.0,0.0,1,0.1993630100475,5.753798872232437,28,336.0,True,analytical_hypothetical_hardware
16,9,64.0,2.0,0.0,2,0.1993630100475,5.753798872232437,56,672.0,True,analytical_hypothetical_hardware
16,9,64.0,2.0,0.0,4,0.1993630100475,5.753798872232437,112,1344.0,True,analytical_hypothetical_hardware
16,9,64.0,2.0,0.25,1,0.1993630100475,5.913626618683338,29,348.0,True,analytical_hypothetical_hardware
16,9,64.0,2.0,0.25,2,0.1993630100475,5.913626618683338,58,696.0,True,analytical_hypothetical_hardware
16,9,64.0,2.0,0.25,4,0.1993630100475,5.913626618683338,116,1392.0,True,analytical_hypothetical_hardware
16,9,64.0,2.0,0.5,1,0.1993630100475,6.073454365134239,30,360.0,True,analytical_hypothetical_hardware
16,9,64.0,2.0,0.5,2,0.1993630100475,6.073454365134239,60,720.0,True,analytical_hypothetical_hardware
16,9,64.0,2.0,0.5,4,0.1993630100475,6.073454365134239,120,1440.0,True,analytical_hypothetical_hardware
16,9,64.0,2.0,1.0,1,0.1993630100475,6.393109858036041,32,384.0,True,analytical_hypothetical_hardware
16,9,64.0,2.0,1.0,2,0.1993630100475,6.393109858036041,64,768.0,True,analytical_hypothetical_hardware
16,9,64.0,2.0,1.0,4,0.1993630100475,6.393109858036041,128,1536.0,True,analytical_hypothetical_hardware
16,9,64.0,4.0,0.0,1,0.1993630100475,5.753798872232437,28,336.0,True,analytical_hypothetical_hardware
16,9,64.0,4.0,0.0,2,0.1993630100475,5.753798872232437,56,672.0,True,analytical_hypothetical_hardware
16,9,64.0,4.0,0.0,4,0.1993630100475,5.753798872232437,112,1344.0,True,analytical_hypothetical_hardware
16,9,64.0,4.0,0.25,1,0.1993630100475,5.913626618683338,29,348.0,True,analytical_hypothetical_hardware
16,9,64.0,4.0,0.25,2,0.1993630100475,5.913626618683338,58,696.0,True,analytical_hypothetical_hardware
16,9,64.0,4.0,0.25,4,0.1993630100475,5.913626618683338,116,1392.0,True,analytical_hypothetical_hardware
16,9,64.0,4.0,0.5,1,0.1993630100475,6.073454365134239,30,360.0,True,analytical_hypothetical_hardware
16,9,64.0,4.0,0.5,2,0.1993630100475,6.073454365134239,60,720.0,True,analytical_hypothetical_hardware
16,9,64.0,4.0,0.5,4,0.1993630100475,6.073454365134239,120,1440.0,True,analytical_hypothetical_hardware
16,9,64.0,4.0,1.0,1,0.1993630100475,6.393109858036041,32,384.0,True,analytical_hypothetical_hardware
16,9,64.0,4.0,1.0,2,0.1993630100475,6.393109858036041,64,768.0,True,analytical_hypothetical_hardware
16,9,64.0,4.0,1.0,4,0.1993630100475,6.393109858036041,128,1536.0,True,analytical_hypothetical_hardware
16,9,128.0,1.0,0.0,1,0.10105901004750001,5.753798872232437,56,672.0,True,analytical_hypothetical_hardware
16,9,128.0,1.0,0.0,2,0.10105901004750001,5.753798872232437,112,1344.0,True,analytical_hypothetical_hardware
16,9,128.0,1.0,0.0,4,0.10105901004750001,5.753798872232437,224,2688.0,True,analytical_hypothetical_hardware
16,9,128.0,1.0,0.25,1,0.10105901004750001,5.913626618683338,58,696.0,True,analytical_hypothetical_hardware
16,9,128.0,1.0,0.25,2,0.10105901004750001,5.913626618683338,116,1392.0,True,analytical_hypothetical_hardware
16,9,128.0,1.0,0.25,4,0.10105901004750001,5.913626618683338,232,2784.0,True,analytical_hypothetical_hardware
16,9,128.0,1.0,0.5,1,0.10105901004750001,6.073454365134239,60,720.0,True,analytical_hypothetical_hardware
16,9,128.0,1.0,0.5,2,0.10105901004750001,6.073454365134239,120,1440.0,True,analytical_hypothetical_hardware
16,9,128.0,1.0,0.5,4,0.10105901004750001,6.073454365134239,240,2880.0,True,analytical_hypothetical_hardware
16,9,128.0,1.0,1.0,1,0.10105901004750001,6.393109858036041,63,756.0,True,analytical_hypothetical_hardware
16,9,128.0,1.0,1.0,2,0.10105901004750001,6.393109858036041,126,1512.0,True,analytical_hypothetical_hardware
16,9,128.0,1.0,1.0,4,0.10105901004750001,6.393109858036041,252,3024.0,True,analytical_hypothetical_hardware
16,9,128.0,1.5,0.0,1,0.10105901004750001,5.753798872232437,56,672.0,True,analytical_hypothetical_hardware
16,9,128.0,1.5,0.0,2,0.10105901004750001,5.753798872232437,112,1344.0,True,analytical_hypothetical_hardware
16,9,128.0,1.5,0.0,4,0.10105901004750001,5.753798872232437,224,2688.0,True,analytical_hypothetical_hardware
16,9,128.0,1.5,0.25,1,0.10105901004750001,5.913626618683338,58,696.0,True,analytical_hypothetical_hardware
16,9,128.0,1.5,0.25,2,0.10105901004750001,5.913626618683338,116,1392.0,True,analytical_hypothetical_hardware
16,9,128.0,1.5,0.25,4,0.10105901004750001,5.913626618683338,232,2784.0,True,analytical_hypothetical_hardware
16,9,128.0,1.5,0.5,1,0.10105901004750001,6.073454365134239,60,720.0,True,analytical_hypothetical_hardware
16,9,128.0,1.5,0.5,2,0.10105901004750001,6.073454365134239,120,1440.0,True,analytical_hypothetical_hardware
16,9,128.0,1.5,0.5,4,0.10105901004750001,6.073454365134239,240,2880.0,True,analytical_hypothetical_hardware
16,9,128.0,1.5,1.0,1,0.10105901004750001,6.393109858036041,63,756.0,True,analytical_hypothetical_hardware
16,9,128.0,1.5,1.0,2,0.10105901004750001,6.393109858036041,126,1512.0,True,analytical_hypothetical_hardware
16,9,128.0,1.5,1.0,4,0.10105901004750001,6.393109858036041,252,3024.0,True,analytical_hypothetical_hardware
16,9,128.0,2.0,0.0,1,0.10105901004750001,5.753798872232437,56,672.0,True,analytical_hypothetical_hardware
16,9,128.0,2.0,0.0,2,0.10105901004750001,5.753798872232437,112,1344.0,True,analytical_hypothetical_hardware
16,9,128.0,2.0,0.0,4,0.10105901004750001,5.753798872232437,224,2688.0,True,analytical_hypothetical_hardware
16,9,128.0,2.0,0.25,1,0.10105901004750001,5.913626618683338,58,696.0,True,analytical_hypothetical_hardware
16,9,128.0,2.0,0.25,2,0.10105901004750001,5.913626618683338,116,1392.0,True,analytical_hypothetical_hardware
16,9,128.0,2.0,0.25,4,0.10105901004750001,5.913626618683338,232,2784.0,True,analytical_hypothetical_hardware
16,9,128.0,2.0,0.5,1,0.10105901004750001,6.073454365134239,60,720.0,True,analytical_hypothetical_hardware
16,9,128.0,2.0,0.5,2,0.10105901004750001,6.073454365134239,120,1440.0,True,analytical_hypothetical_hardware
16,9,128.0,2.0,0.5,4,0.10105901004750001,6.073454365134239,240,2880.0,True,analytical_hypothetical_hardware
16,9,128.0,2.0,1.0,1,0.10105901004750001,6.393109858036041,63,756.0,True,analytical_hypothetical_hardware
16,9,128.0,2.0,1.0,2,0.10105901004750001,6.393109858036041,126,1512.0,True,analytical_hypothetical_hardware
16,9,128.0,2.0,1.0,4,0.10105901004750001,6.393109858036041,252,3024.0,True,analytical_hypothetical_hardware
16,9,128.0,4.0,0.0,1,0.10105901004750001,5.753798872232437,56,672.0,True,analytical_hypothetical_hardware
16,9,128.0,4.0,0.0,2,0.10105901004750001,5.753798872232437,112,1344.0,True,analytical_hypothetical_hardware
16,9,128.0,4.0,0.0,4,0.10105901004750001,5.753798872232437,224,2688.0,True,analytical_hypothetical_hardware
16,9,128.0,4.0,0.25,1,0.10105901004750001,5.913626618683338,58,696.0,True,analytical_hypothetical_hardware
16,9,128.0,4.0,0.25,2,0.10105901004750001,5.913626618683338,116,1392.0,True,analytical_hypothetical_hardware
16,9,128.0,4.0,0.25,4,0.10105901004750001,5.913626618683338,232,2784.0,True,analytical_hypothetical_hardware
16,9,128.0,4.0,0.5,1,0.10105901004750001,6.073454365134239,60,720.0,True,analytical_hypothetical_hardware
16,9,128.0,4.0,0.5,2,0.10105901004750001,6.073454365134239,120,1440.0,True,analytical_hypothetical_hardware
16,9,128.0,4.0,0.5,4,0.10105901004750001,6.073454365134239,240,2880.0,True,analytical_hypothetical_hardware
16,9,128.0,4.0,1.0,1,0.10105901004750001,6.393109858036041,63,756.0,True,analytical_hypothetical_hardware
16,9,128.0,4.0,1.0,2,0.10105901004750001,6.393109858036041,126,1512.0,True,analytical_hypothetical_hardware
