scenario_id,scope_type,scope,waves,p99_missing_routed_mass,full_fallback_wave_fraction,mass_contract_pass
ax4-local-00426,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00426,layer_band,middle,40055,0.7760855476344783,0.0014230433154412683,False
ax4-local-00426,layer_band,late,48066,0.4935064935064935,0.0,False
ax4-local-00427,domain,code,32256,0.8325326012354153,0.0016121031746031745,False
ax4-local-00427,domain,conversation,31424,0.9185185185185185,0.004996181262729125,False
ax4-local-00427,domain,general,32256,0.9367184539598332,0.007502480158730159,False
ax4-local-00427,domain,math,32240,0.916991426344505,0.0038461538461538464,False
ax4-local-00427,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00427,layer_band,middle,40055,0.7761437908496732,0.0014230433154412683,False
ax4-local-00427,layer_band,late,48066,0.6436170212765957,0.0,False
ax4-local-00428,domain,code,32256,0.8442752933713924,0.0016121031746031745,False
ax4-local-00428,domain,conversation,31424,0.9225865209471766,0.004996181262729125,False
ax4-local-00428,domain,general,32256,0.9392175881021662,0.007502480158730159,False
ax4-local-00428,domain,math,32240,0.9198599093531108,0.0038461538461538464,False
ax4-local-00428,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00428,layer_band,middle,40055,0.8303754266211604,0.0014230433154412683,False
ax4-local-00428,layer_band,late,48066,0.8432700993676603,0.0,False
ax4-local-00429,domain,code,32256,0.8314296967309964,0.0016121031746031745,False
ax4-local-00429,domain,conversation,31424,0.9183417085427136,0.004996181262729125,False
ax4-local-00429,domain,general,32256,0.9367184539598332,0.007502480158730159,False
ax4-local-00429,domain,math,32240,0.916991426344505,0.0038461538461538464,False
ax4-local-00429,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00429,layer_band,middle,40055,0.7760855476344783,0.0014230433154412683,False
ax4-local-00429,layer_band,late,48066,0.23610768090886636,0.0,False
ax4-local-00430,domain,code,32256,0.8354885057471264,0.0016121031746031745,False
ax4-local-00430,domain,conversation,31424,0.918954248366013,0.004996181262729125,False
ax4-local-00430,domain,general,32256,0.937570093457944,0.007502480158730159,False
ax4-local-00430,domain,math,32240,0.9171062547098718,0.0038461538461538464,False
ax4-local-00430,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00430,layer_band,middle,40055,0.7922920892494929,0.0014230433154412683,False
ax4-local-00430,layer_band,late,48066,0.7963800904977376,0.0,False
ax4-local-00431,domain,code,32256,0.9117357001972386,0.00496031746031746,False
ax4-local-00431,domain,conversation,31424,1.0,0.025617362525458248,False
ax4-local-00431,domain,general,32256,1.0,0.035280257936507936,False
ax4-local-00431,domain,math,32240,1.0,0.018765508684863524,False
ax4-local-00431,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00431,layer_band,middle,40055,1.0,0.016477343652477845,False
ax4-local-00431,layer_band,late,48066,1.0,0.03183123205592311,False
ax4-local-00432,domain,code,32256,0.9121655729429581,0.00496031746031746,False
ax4-local-00432,domain,conversation,31424,1.0,0.025617362525458248,False
ax4-local-00432,domain,general,32256,1.0,0.035280257936507936,False
ax4-local-00432,domain,math,32240,1.0,0.018765508684863524,False
ax4-local-00432,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00432,layer_band,middle,40055,1.0,0.016477343652477845,False
ax4-local-00432,layer_band,late,48066,1.0,0.03183123205592311,False
ax4-local-00433,domain,code,32256,0.8314296967309964,0.0016121031746031745,False
ax4-local-00433,domain,conversation,31424,0.9183417085427136,0.004996181262729125,False
ax4-local-00433,domain,general,32256,0.9367184539598332,0.007502480158730159,False
ax4-local-00433,domain,math,32240,0.916991426344505,0.0038461538461538464,False
ax4-local-00433,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00433,layer_band,middle,40055,0.7760855476344783,0.0014230433154412683,False
ax4-local-00433,layer_band,late,48066,0.07201646090534986,0.0,True
ax4-local-00434,domain,code,32256,0.8314296967309964,0.0016121031746031745,False
ax4-local-00434,domain,conversation,31424,0.9183417085427136,0.004996181262729125,False
ax4-local-00434,domain,general,32256,0.9367184539598332,0.007502480158730159,False
ax4-local-00434,domain,math,32240,0.916991426344505,0.0038461538461538464,False
ax4-local-00434,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00434,layer_band,middle,40055,0.7760855476344783,0.0014230433154412683,False
ax4-local-00434,layer_band,late,48066,0.07201646090534986,0.0,True
ax4-local-00435,domain,code,32256,0.8314296967309964,0.0016121031746031745,False
ax4-local-00435,domain,conversation,31424,0.9183417085427136,0.004996181262729125,False
ax4-local-00435,domain,general,32256,0.9367184539598332,0.007502480158730159,False
ax4-local-00435,domain,math,32240,0.916991426344505,0.0038461538461538464,False
ax4-local-00435,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00435,layer_band,middle,40055,0.7760855476344783,0.0014230433154412683,False
ax4-local-00435,layer_band,late,48066,0.07201646090534986,0.0,True
ax4-local-00436,domain,code,32256,0.8314296967309964,0.0016121031746031745,False
ax4-local-00436,domain,conversation,31424,0.9183417085427136,0.004996181262729125,False
ax4-local-00436,domain,general,32256,0.9367184539598332,0.007502480158730159,False
ax4-local-00436,domain,math,32240,0.916991426344505,0.0038461538461538464,False
ax4-local-00436,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00436,layer_band,middle,40055,0.7760855476344783,0.0014230433154412683,False
ax4-local-00436,layer_band,late,48066,0.07201646090534986,0.0,True
ax4-local-00437,domain,code,32256,0.8314296967309964,0.0016121031746031745,False
ax4-local-00437,domain,conversation,31424,0.9183417085427136,0.004996181262729125,False
ax4-local-00437,domain,general,32256,0.9367184539598332,0.007502480158730159,False
ax4-local-00437,domain,math,32240,0.916991426344505,0.0038461538461538464,False
ax4-local-00437,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00437,layer_band,middle,40055,0.7760855476344783,0.0014230433154412683,False
ax4-local-00437,layer_band,late,48066,0.14744459520578923,0.0,True
ax4-local-00438,domain,code,32256,0.8314296967309964,0.0016121031746031745,False
ax4-local-00438,domain,conversation,31424,0.9183583406884378,0.004996181262729125,False
ax4-local-00438,domain,general,32256,0.9367184539598332,0.007502480158730159,False
ax4-local-00438,domain,math,32240,0.916991426344505,0.0038461538461538464,False
ax4-local-00438,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00438,layer_band,middle,40055,0.7760855476344783,0.0014230433154412683,False
ax4-local-00438,layer_band,late,48066,0.4930976023250182,0.0,False
ax4-local-00439,domain,code,32256,0.8314296967309964,0.0016121031746031745,False
ax4-local-00439,domain,conversation,31424,0.9185185185185185,0.004996181262729125,False
ax4-local-00439,domain,general,32256,0.9367184539598332,0.007502480158730159,False
ax4-local-00439,domain,math,32240,0.916991426344505,0.0038461538461538464,False
ax4-local-00439,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00439,layer_band,middle,40055,0.7761437908496732,0.0014230433154412683,False
ax4-local-00439,layer_band,late,48066,0.6434001382170007,0.0,False
ax4-local-00440,domain,code,32256,0.8442752933713924,0.0016121031746031745,False
ax4-local-00440,domain,conversation,31424,0.9226240538267452,0.004996181262729125,False
ax4-local-00440,domain,general,32256,0.9401061410159212,0.007502480158730159,False
ax4-local-00440,domain,math,32240,0.9202127659574468,0.0038461538461538464,False
ax4-local-00440,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00440,layer_band,middle,40055,0.8410700236034618,0.0014230433154412683,False
ax4-local-00440,layer_band,late,48066,0.8469971401334605,0.0,False
ax4-local-00441,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00441,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00441,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00441,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00441,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00441,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00441,layer_band,late,48066,0.24951768488745973,0.0,False
ax4-local-00442,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00442,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00442,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00442,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00442,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00442,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00442,layer_band,late,48066,0.27733829688227085,0.0,False
ax4-local-00443,domain,code,32256,0.8582410824108241,0.0022941468253968255,False
ax4-local-00443,domain,conversation,31424,0.9414367516918272,0.009069501018329939,False
ax4-local-00443,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00443,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00443,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00443,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00443,layer_band,late,48066,0.7914262159934048,0.0,False
ax4-local-00444,domain,code,32256,0.9121655729429581,0.00496031746031746,False
ax4-local-00444,domain,conversation,31424,1.0,0.025617362525458248,False
ax4-local-00444,domain,general,32256,1.0,0.035280257936507936,False
ax4-local-00444,domain,math,32240,1.0,0.018765508684863524,False
ax4-local-00444,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00444,layer_band,middle,40055,1.0,0.016477343652477845,False
ax4-local-00444,layer_band,late,48066,1.0,0.03183123205592311,False
ax4-local-00445,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00445,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00445,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00445,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00445,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00445,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00445,layer_band,late,48066,0.10411502231036185,0.0,True
ax4-local-00446,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00446,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00446,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00446,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00446,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00446,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00446,layer_band,late,48066,0.10411502231036185,0.0,True
ax4-local-00447,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00447,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00447,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00447,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00447,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00447,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00447,layer_band,late,48066,0.10411502231036185,0.0,True
ax4-local-00448,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00448,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00448,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00448,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00448,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00448,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00448,layer_band,late,48066,0.10411502231036185,0.0,True
ax4-local-00449,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00449,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00449,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00449,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00449,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00449,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00449,layer_band,late,48066,0.18162506638343068,0.0,True
ax4-local-00450,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00450,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00450,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00450,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00450,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00450,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00450,layer_band,late,48066,0.1900311526479751,0.0,True
ax4-local-00451,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00451,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00451,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00451,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00451,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00451,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00451,layer_band,late,48066,0.3826582536128639,0.0,False
ax4-local-00452,domain,code,32256,0.856743535988819,0.0022941468253968255,False
ax4-local-00452,domain,conversation,31424,0.9414188990285546,0.009069501018329939,False
ax4-local-00452,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00452,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00452,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00452,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00452,layer_band,late,48066,0.730349344978166,0.0,False
ax4-local-00453,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00453,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00453,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00453,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00453,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00453,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00453,layer_band,late,48066,0.21251348435814454,0.0,False
ax4-local-00454,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00454,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00454,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00454,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00454,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00454,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00454,layer_band,late,48066,0.26335174953959484,0.0,False
ax4-local-00455,domain,code,32256,0.8582410824108241,0.0022941468253968255,False
ax4-local-00455,domain,conversation,31424,0.9414367516918272,0.009069501018329939,False
ax4-local-00455,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00455,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00455,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00455,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00455,layer_band,late,48066,0.793724279835391,0.0,False
ax4-local-00456,domain,code,32256,0.9121655729429581,0.00496031746031746,False
ax4-local-00456,domain,conversation,31424,1.0,0.025617362525458248,False
ax4-local-00456,domain,general,32256,1.0,0.035280257936507936,False
ax4-local-00456,domain,math,32240,1.0,0.018765508684863524,False
ax4-local-00456,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00456,layer_band,middle,40055,1.0,0.016477343652477845,False
ax4-local-00456,layer_band,late,48066,1.0,0.03183123205592311,False
ax4-local-00457,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00457,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00457,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00457,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00457,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00457,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00457,layer_band,late,48066,0.09075816270060877,0.0,True
ax4-local-00458,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00458,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00458,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00458,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00458,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00458,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00458,layer_band,late,48066,0.09075816270060877,0.0,True
ax4-local-00459,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00459,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00459,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00459,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00459,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00459,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00459,layer_band,late,48066,0.09075816270060877,0.0,True
ax4-local-00460,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00460,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00460,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00460,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00460,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00460,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00460,layer_band,late,48066,0.09075816270060877,0.0,True
ax4-local-00461,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00461,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00461,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00461,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00461,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00461,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00461,layer_band,late,48066,0.15342163355408378,0.0,True
ax4-local-00462,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00462,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00462,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00462,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00462,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00462,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00462,layer_band,late,48066,0.17167381974248924,0.0,True
ax4-local-00463,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00463,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00463,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00463,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00463,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00463,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00463,layer_band,late,48066,0.3772874058127018,0.0,False
ax4-local-00464,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00464,domain,conversation,31424,0.9412420974339903,0.009069501018329939,False
ax4-local-00464,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00464,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00464,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00464,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00464,layer_band,late,48066,0.728839722150759,0.0,False
ax4-local-00465,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00465,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00465,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00465,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00465,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00465,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00465,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00466,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00466,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00466,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00466,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00466,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00466,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00466,layer_band,late,48066,0.2414943295530354,0.0,False
ax4-local-00467,domain,code,32256,0.8582410824108241,0.0022941468253968255,False
ax4-local-00467,domain,conversation,31424,0.9414367516918272,0.009069501018329939,False
ax4-local-00467,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00467,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00467,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00467,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00467,layer_band,late,48066,0.7945728217087131,0.0,False
ax4-local-00468,domain,code,32256,0.9121655729429581,0.00496031746031746,False
ax4-local-00468,domain,conversation,31424,1.0,0.025617362525458248,False
ax4-local-00468,domain,general,32256,1.0,0.035280257936507936,False
ax4-local-00468,domain,math,32240,1.0,0.018765508684863524,False
ax4-local-00468,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00468,layer_band,middle,40055,1.0,0.016477343652477845,False
ax4-local-00468,layer_band,late,48066,1.0,0.03183123205592311,False
ax4-local-00469,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00469,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00469,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00469,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00469,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00469,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00469,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00470,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00470,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00470,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00470,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00470,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00470,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00470,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00471,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00471,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00471,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00471,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00471,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00471,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00471,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00472,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00472,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00472,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00472,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00472,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00472,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00472,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00473,domain,code,32256,0.6414397784956161,0.0,False
ax4-local-00473,domain,conversation,31424,0.7398790134946487,0.0,False
ax4-local-00473,domain,general,32256,0.7526315789473684,0.0,False
ax4-local-00473,domain,math,32240,0.7103620474406991,0.0,False
ax4-local-00473,layer_band,early,40055,0.7395437262357414,0.0,False
ax4-local-00473,layer_band,middle,40055,0.7606506584043378,0.0,False
ax4-local-00473,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00474,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00474,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00474,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00474,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00474,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00474,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00474,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00475,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00475,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00475,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00475,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00475,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00475,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00475,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00476,domain,code,32256,0.6414397784956161,0.0,False
ax4-local-00476,domain,conversation,31424,0.7398790134946487,0.0,False
ax4-local-00476,domain,general,32256,0.7526315789473684,0.0,False
ax4-local-00476,domain,math,32240,0.7103620474406991,0.0,False
ax4-local-00476,layer_band,early,40055,0.7395437262357414,0.0,False
ax4-local-00476,layer_band,middle,40055,0.7606506584043378,0.0,False
ax4-local-00476,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00477,domain,code,32256,0.35221238938053107,0.0,False
ax4-local-00477,domain,conversation,31424,0.43171557562076746,0.0,False
ax4-local-00477,domain,general,32256,0.4389438943894389,0.0,False
ax4-local-00477,domain,math,32240,0.4038694074969771,0.0,False
ax4-local-00477,layer_band,early,40055,0.426044226044226,0.0,False
ax4-local-00477,layer_band,middle,40055,0.4582278481012657,0.0,False
ax4-local-00477,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00478,domain,code,32256,0.8554033485540335,0.0022941468253968255,False
ax4-local-00478,domain,conversation,31424,0.9408945686900958,0.009069501018329939,False
ax4-local-00478,domain,general,32256,1.0,0.011904761904761904,False
ax4-local-00478,domain,math,32240,0.9269247498912571,0.005272952853598015,False
ax4-local-00478,layer_band,early,40055,1.0,0.012932218199975034,False
ax4-local-00478,layer_band,middle,40055,0.9443333333333334,0.009861440519285981,False
ax4-local-00478,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00479,domain,code,32256,0.6414397784956161,0.0,False
ax4-local-00479,domain,conversation,31424,0.7398790134946487,0.0,False
ax4-local-00479,domain,general,32256,0.7526315789473684,0.0,False
ax4-local-00479,domain,math,32240,0.7103620474406991,0.0,False
ax4-local-00479,layer_band,early,40055,0.7395437262357414,0.0,False
ax4-local-00479,layer_band,middle,40055,0.7606506584043378,0.0,False
ax4-local-00479,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00480,domain,code,32256,0.35221238938053107,0.0,False
ax4-local-00480,domain,conversation,31424,0.43171557562076746,0.0,False
ax4-local-00480,domain,general,32256,0.4389438943894389,0.0,False
ax4-local-00480,domain,math,32240,0.4038694074969771,0.0,False
ax4-local-00480,layer_band,early,40055,0.426044226044226,0.0,False
ax4-local-00480,layer_band,middle,40055,0.4582278481012657,0.0,False
ax4-local-00480,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00481,domain,code,32256,0.07966890843248842,0.0,True
ax4-local-00481,domain,conversation,31424,0.10024009603841533,0.0,True
ax4-local-00481,domain,general,32256,0.12756647593402892,0.0,True
ax4-local-00481,domain,math,32240,0.08955987717502556,0.0,True
ax4-local-00481,layer_band,early,40055,0.1280632411067193,0.0,True
ax4-local-00481,layer_band,middle,40055,0.11144945188794153,0.0,True
