phase,domain,source_layer,target_layer,delta,capacity,baseline,n_tokens,routing_top_k,selection_coverage,complete_token_coverage,candidate_amplification,useful_amplification,mean_candidate_replacement_fraction,mean_candidate_jaccard
prefill,code,0,15,15,32,previous_window,1033,8,0.8391819941916747,0.4075508228460794,4.0,4.766546503244412,0.0011809593023255813,0.9981077397159435
prefill,code,0,15,15,32,static,1033,8,0.7895692158760891,0.31364956437560504,4.0,5.066053639846744,0.0,1.0
prefill,code,0,15,15,32,transition,1033,8,0.853460793804453,0.43852855759922554,4.0,4.686799943286545,0.1375968992248062,0.7636273663335484
prefill,code,1,2,1,8,domain_oracle,1033,8,0.40029041626331074,0.0,1.0,2.498186215235792,0.0,1.0
prefill,code,1,2,1,8,previous_window,1033,8,0.38552758954501454,0.0,1.0,2.593848085373509,0.0015746124031007752,0.9976939942056223
prefill,code,1,2,1,8,static,1033,8,0.3792352371732817,0.0,1.0,2.6368857689853225,0.0,1.0
prefill,code,1,2,1,8,transition,1033,8,0.5441674733785092,0.0,1.0,1.8376695574827664,0.328125,0.5310687159524383
prefill,code,1,2,1,16,domain_oracle,1033,8,0.5707889641819942,0.003872216844143272,2.0,3.5039219843120626,0.0,1.0
prefill,code,1,2,1,16,previous_window,1033,8,0.5450145208131656,0.005808325266214908,2.0,3.669626998223801,0.0012718023255813954,0.998010441890491
prefill,code,1,2,1,16,static,1033,8,0.5047192642787997,0.0,2.0,3.9625988971469672,0.0,1.0
prefill,code,1,2,1,16,transition,1033,8,0.7141819941916747,0.12294288480154889,2.0,2.8004066418163336,0.3123788759689923,0.5413694188793543
prefill,code,1,2,1,32,domain_oracle,1033,8,0.792110358180058,0.19264278799612777,4.0,5.049801405438435,0.0,1.0
prefill,code,1,2,1,32,previous_window,1033,8,0.7654888673765731,0.11907066795740562,4.0,5.225418906101802,0.0010598352713178294,0.9982712611500264
prefill,code,1,2,1,32,static,1033,8,0.7202323330106486,0.12584704743465633,4.0,5.553763440860215,0.0,1.0
prefill,code,1,2,1,32,transition,1033,8,0.8543078412391094,0.33010648596321396,4.0,4.682152974504249,0.2012778585271318,0.6716970372505409
prefill,code,1,3,2,8,domain_oracle,1033,8,0.3872216844143272,0.0,1.0,2.5825,0.0,1.0
prefill,code,1,3,2,8,previous_window,1033,8,0.37524201355275894,0.0,1.0,2.6649467913576266,0.0013323643410852713,0.9979210711768852
prefill,code,1,3,2,8,static,1033,8,0.3681026137463698,0.0,1.0,2.7166337935568703,0.0,1.0
prefill,code,1,3,2,8,transition,1033,8,0.5122216844143272,0.0,1.0,1.9522797070635483,0.3221899224806202,0.5351441839813942
prefill,code,1,3,2,16,domain_oracle,1033,8,0.5621974830590513,0.002904162633107454,2.0,3.5574687903572966,0.0,1.0
prefill,code,1,3,2,16,previous_window,1033,8,0.5418683446272992,0.007744433688286544,2.0,3.6909334524341224,0.0013929263565891474,0.9978550145624812
prefill,code,1,3,2,16,static,1033,8,0.5181510164569216,0.000968054211035818,2.0,3.8598785614198974,0.0,1.0
prefill,code,1,3,2,16,transition,1033,8,0.7185382381413359,0.11616650532429816,2.0,2.783428763893567,0.2921511627906977,0.5627067362247529
prefill,code,1,3,2,32,domain_oracle,1033,8,0.8166747337850919,0.26040658276863504,4.0,4.897910801600237,0.0,1.0
prefill,code,1,3,2,32,previous_window,1033,8,0.7901742497579864,0.1819941916747338,4.0,5.0621745788667685,0.0009387112403100776,0.9984410760077237
prefill,code,1,3,2,32,static,1033,8,0.7061955469506292,0.06485963213939981,4.0,5.664153529814942,0.0,1.0
prefill,code,1,3,2,32,transition,1033,8,0.8700387221684415,0.39399806389157793,4.0,4.59749652294854,0.18053536821705427,0.7005236792948437
prefill,code,1,4,3,8,domain_oracle,1033,8,0.4899564375605034,0.0,1.0,2.0409977772289456,0.0,1.0
