request_id,sample_id,layer,expected_calls,dispatch_calls,tokens,pairs,id_mismatches,weight_mismatches,max_abs_weight_error
117,gsm8k-00001,21,17,17,186,744,0,0,0.0
117,gsm8k-00001,22,17,17,186,744,0,0,0.0
117,gsm8k-00001,23,17,17,186,744,0,0,0.0
118,gsm8k-00015,0,17,17,136,544,0,0,0.0
118,gsm8k-00015,1,17,17,136,544,0,0,0.0
118,gsm8k-00015,2,17,17,136,544,0,0,0.0
118,gsm8k-00015,3,17,17,136,544,0,0,0.0
118,gsm8k-00015,4,17,17,136,544,0,0,0.0
118,gsm8k-00015,5,17,17,136,544,0,0,0.0
118,gsm8k-00015,6,17,17,136,544,0,0,0.0
118,gsm8k-00015,7,17,17,136,544,0,0,0.0
118,gsm8k-00015,8,17,17,136,544,0,0,0.0
118,gsm8k-00015,9,17,17,136,544,0,0,0.0
118,gsm8k-00015,10,17,17,136,544,0,0,0.0
118,gsm8k-00015,11,17,17,136,544,0,0,0.0
118,gsm8k-00015,12,17,17,136,544,0,0,0.0
118,gsm8k-00015,13,17,17,136,544,0,0,0.0
118,gsm8k-00015,14,17,17,136,544,0,0,0.0
118,gsm8k-00015,15,17,17,136,544,0,0,0.0
118,gsm8k-00015,16,17,17,136,544,0,0,0.0
118,gsm8k-00015,17,17,17,136,544,0,0,0.0
118,gsm8k-00015,18,17,17,136,544,0,0,0.0
118,gsm8k-00015,19,17,17,136,544,0,0,0.0
118,gsm8k-00015,20,17,17,136,544,0,0,0.0
118,gsm8k-00015,21,17,17,136,544,0,0,0.0
118,gsm8k-00015,22,17,17,136,544,0,0,0.0
118,gsm8k-00015,23,17,17,136,544,0,0,0.0
119,wikitext2-00031,0,17,17,171,684,0,0,0.0
119,wikitext2-00031,1,17,17,171,684,0,0,0.0
119,wikitext2-00031,2,17,17,171,684,0,0,0.0
119,wikitext2-00031,3,17,17,171,684,0,0,0.0
119,wikitext2-00031,4,17,17,171,684,0,0,0.0
119,wikitext2-00031,5,17,17,171,684,0,0,0.0
119,wikitext2-00031,6,17,17,171,684,0,0,0.0
119,wikitext2-00031,7,17,17,171,684,0,0,0.0
119,wikitext2-00031,8,17,17,171,684,0,0,0.0
119,wikitext2-00031,9,17,17,171,684,0,0,0.0
119,wikitext2-00031,10,17,17,171,684,0,0,0.0
119,wikitext2-00031,11,17,17,171,684,0,0,0.0
119,wikitext2-00031,12,17,17,171,684,0,0,0.0
119,wikitext2-00031,13,17,17,171,684,0,0,0.0
119,wikitext2-00031,14,17,17,171,684,0,0,0.0
119,wikitext2-00031,15,17,17,171,684,0,0,0.0
119,wikitext2-00031,16,17,17,171,684,0,0,0.0
119,wikitext2-00031,17,17,17,171,684,0,0,0.0
119,wikitext2-00031,18,17,17,171,684,0,0,0.0
119,wikitext2-00031,19,17,17,171,684,0,0,0.0
119,wikitext2-00031,20,17,17,171,684,0,0,0.0
119,wikitext2-00031,21,17,17,171,684,0,0,0.0
119,wikitext2-00031,22,17,17,171,684,0,0,0.0
119,wikitext2-00031,23,17,17,171,684,0,0,0.0
120,wikitext2-00020,0,17,17,338,1352,0,0,0.0
120,wikitext2-00020,1,17,17,338,1352,0,0,0.0
120,wikitext2-00020,2,17,17,338,1352,0,0,0.0
120,wikitext2-00020,3,17,17,338,1352,0,0,0.0
120,wikitext2-00020,4,17,17,338,1352,0,0,0.0
120,wikitext2-00020,5,17,17,338,1352,0,0,0.0
120,wikitext2-00020,6,17,17,338,1352,0,0,0.0
120,wikitext2-00020,7,17,17,338,1352,0,0,0.0
120,wikitext2-00020,8,17,17,338,1352,0,0,0.0
120,wikitext2-00020,9,17,17,338,1352,0,0,0.0
120,wikitext2-00020,10,17,17,338,1352,0,0,0.0
120,wikitext2-00020,11,17,17,338,1352,0,0,0.0
120,wikitext2-00020,12,17,17,338,1352,0,0,0.0
120,wikitext2-00020,13,17,17,338,1352,0,0,0.0
120,wikitext2-00020,14,17,17,338,1352,0,0,0.0
120,wikitext2-00020,15,17,17,338,1352,0,0,0.0
120,wikitext2-00020,16,17,17,338,1352,0,0,0.0
120,wikitext2-00020,17,17,17,338,1352,0,0,0.0
120,wikitext2-00020,18,17,17,338,1352,0,0,0.0
120,wikitext2-00020,19,17,17,338,1352,0,0,0.0
120,wikitext2-00020,20,17,17,338,1352,0,0,0.0
120,wikitext2-00020,21,17,17,338,1352,0,0,0.0
120,wikitext2-00020,22,17,17,338,1352,0,0,0.0
120,wikitext2-00020,23,17,17,338,1352,0,0,0.0
121,wikitext2-00019,0,17,17,201,804,0,0,0.0
121,wikitext2-00019,1,17,17,201,804,0,0,0.0
121,wikitext2-00019,2,17,17,201,804,0,0,0.0
121,wikitext2-00019,3,17,17,201,804,0,0,0.0
121,wikitext2-00019,4,17,17,201,804,0,0,0.0
121,wikitext2-00019,5,17,17,201,804,0,0,0.0
121,wikitext2-00019,6,17,17,201,804,0,0,0.0
121,wikitext2-00019,7,17,17,201,804,0,0,0.0
121,wikitext2-00019,8,17,17,201,804,0,0,0.0
121,wikitext2-00019,9,17,17,201,804,0,0,0.0
121,wikitext2-00019,10,17,17,201,804,0,0,0.0
121,wikitext2-00019,11,17,17,201,804,0,0,0.0
121,wikitext2-00019,12,17,17,201,804,0,0,0.0
121,wikitext2-00019,13,17,17,201,804,0,0,0.0
121,wikitext2-00019,14,17,17,201,804,0,0,0.0
121,wikitext2-00019,15,17,17,201,804,0,0,0.0
121,wikitext2-00019,16,17,17,201,804,0,0,0.0
121,wikitext2-00019,17,17,17,201,804,0,0,0.0
121,wikitext2-00019,18,17,17,201,804,0,0,0.0
121,wikitext2-00019,19,17,17,201,804,0,0,0.0
121,wikitext2-00019,20,17,17,201,804,0,0,0.0
121,wikitext2-00019,21,17,17,201,804,0,0,0.0
121,wikitext2-00019,22,17,17,201,804,0,0,0.0
121,wikitext2-00019,23,17,17,201,804,0,0,0.0
122,mt_bench-24433994,0,17,17,106,424,0,0,0.0
122,mt_bench-24433994,1,17,17,106,424,0,0,0.0
122,mt_bench-24433994,2,17,17,106,424,0,0,0.0
122,mt_bench-24433994,3,17,17,106,424,0,0,0.0
122,mt_bench-24433994,4,17,17,106,424,0,0,0.0
122,mt_bench-24433994,5,17,17,106,424,0,0,0.0
122,mt_bench-24433994,6,17,17,106,424,0,0,0.0
122,mt_bench-24433994,7,17,17,106,424,0,0,0.0
122,mt_bench-24433994,8,17,17,106,424,0,0,0.0
122,mt_bench-24433994,9,17,17,106,424,0,0,0.0
122,mt_bench-24433994,10,17,17,106,424,0,0,0.0
122,mt_bench-24433994,11,17,17,106,424,0,0,0.0
122,mt_bench-24433994,12,17,17,106,424,0,0,0.0
122,mt_bench-24433994,13,17,17,106,424,0,0,0.0
122,mt_bench-24433994,14,17,17,106,424,0,0,0.0
122,mt_bench-24433994,15,17,17,106,424,0,0,0.0
122,mt_bench-24433994,16,17,17,106,424,0,0,0.0
122,mt_bench-24433994,17,17,17,106,424,0,0,0.0
122,mt_bench-24433994,18,17,17,106,424,0,0,0.0
122,mt_bench-24433994,19,17,17,106,424,0,0,0.0
122,mt_bench-24433994,20,17,17,106,424,0,0,0.0
122,mt_bench-24433994,21,17,17,106,424,0,0,0.0
122,mt_bench-24433994,22,17,17,106,424,0,0,0.0
122,mt_bench-24433994,23,17,17,106,424,0,0,0.0
123,gsm8k-00021,0,17,17,137,548,0,0,0.0
123,gsm8k-00021,1,17,17,137,548,0,0,0.0
123,gsm8k-00021,2,17,17,137,548,0,0,0.0
123,gsm8k-00021,3,17,17,137,548,0,0,0.0
123,gsm8k-00021,4,17,17,137,548,0,0,0.0
123,gsm8k-00021,5,17,17,137,548,0,0,0.0
123,gsm8k-00021,6,17,17,137,548,0,0,0.0
123,gsm8k-00021,7,17,17,137,548,0,0,0.0
123,gsm8k-00021,8,17,17,137,548,0,0,0.0
123,gsm8k-00021,9,17,17,137,548,0,0,0.0
123,gsm8k-00021,10,17,17,137,548,0,0,0.0
123,gsm8k-00021,11,17,17,137,548,0,0,0.0
123,gsm8k-00021,12,17,17,137,548,0,0,0.0
123,gsm8k-00021,13,17,17,137,548,0,0,0.0
123,gsm8k-00021,14,17,17,137,548,0,0,0.0
123,gsm8k-00021,15,17,17,137,548,0,0,0.0
123,gsm8k-00021,16,17,17,137,548,0,0,0.0
123,gsm8k-00021,17,17,17,137,548,0,0,0.0
123,gsm8k-00021,18,17,17,137,548,0,0,0.0
123,gsm8k-00021,19,17,17,137,548,0,0,0.0
123,gsm8k-00021,20,17,17,137,548,0,0,0.0
123,gsm8k-00021,21,17,17,137,548,0,0,0.0
123,gsm8k-00021,22,17,17,137,548,0,0,0.0
123,gsm8k-00021,23,17,17,137,548,0,0,0.0
124,wikitext2-00021,0,17,17,184,736,0,0,0.0
124,wikitext2-00021,1,17,17,184,736,0,0,0.0
124,wikitext2-00021,2,17,17,184,736,0,0,0.0
124,wikitext2-00021,3,17,17,184,736,0,0,0.0
124,wikitext2-00021,4,17,17,184,736,0,0,0.0
124,wikitext2-00021,5,17,17,184,736,0,0,0.0
124,wikitext2-00021,6,17,17,184,736,0,0,0.0
124,wikitext2-00021,7,17,17,184,736,0,0,0.0
124,wikitext2-00021,8,17,17,184,736,0,0,0.0
124,wikitext2-00021,9,17,17,184,736,0,0,0.0
124,wikitext2-00021,10,17,17,184,736,0,0,0.0
124,wikitext2-00021,11,17,17,184,736,0,0,0.0
124,wikitext2-00021,12,17,17,184,736,0,0,0.0
124,wikitext2-00021,13,17,17,184,736,0,0,0.0
124,wikitext2-00021,14,17,17,184,736,0,0,0.0
124,wikitext2-00021,15,17,17,184,736,0,0,0.0
124,wikitext2-00021,16,17,17,184,736,0,0,0.0
124,wikitext2-00021,17,17,17,184,736,0,0,0.0
124,wikitext2-00021,18,17,17,184,736,0,0,0.0
