phase,domain,layer_id,num_experts,n_tokens,n_selections,entropy,normalized_entropy,gini,max_to_median,utilization_variance,top_1_coverage,top_2_coverage,top_4_coverage,top_8_coverage,top_16_coverage
decode,general,8,64,2016,16128,3.9458597459142912,0.948778714578989,0.355499751984127,3.2125,25568.34375,0.04780505952380952,0.08289930555555555,0.14701140873015872,0.2641989087301587,0.4673859126984127
decode,general,9,64,2016,16128,3.986090176778268,0.9584520884290365,0.3135850694444444,2.4156378600823047,19259.78125,0.03639632936507937,0.06851438492063493,0.13206845238095238,0.24348958333333334,0.4309895833333333
decode,general,10,64,2016,16128,3.941896368186525,0.9478257236801526,0.35730367993551587,3.890829694323144,28015.84375,0.05524553571428571,0.10032242063492064,0.16431051587301587,0.2799479166666667,0.47098214285714285
decode,general,11,64,2016,16128,3.9232973125009223,0.9433535961130132,0.3694487072172619,3.6008676789587852,28041.3125,0.05146329365079365,0.09170386904761904,0.15172371031746032,0.2634548611111111,0.462859623015873
decode,general,12,64,2016,16128,3.888403719400335,0.9349634604921774,0.390778072296627,4.383795309168444,35204.15625,0.06374007936507936,0.11644345238095238,0.17956349206349206,0.29290674603174605,0.4865451388888889
decode,general,13,64,2016,16128,3.9071074627362696,0.9394607601183128,0.38642810639880953,3.492063492063492,30199.0625,0.04774305555555555,0.08773561507936507,0.15860615079365079,0.28311011904761907,0.48840525793650796
decode,general,14,64,2016,16128,3.8611560901719018,0.9284117905648704,0.42150685143849204,4.203309692671395,37142.4375,0.055121527777777776,0.09833829365079365,0.17509920634920634,0.29768105158730157,0.51953125
decode,general,15,64,2016,16128,3.8511990356022725,0.9260176250232929,0.4295925564236111,4.057416267942584,38952.9375,0.05257936507936508,0.09796626984126984,0.1863219246031746,0.30983382936507936,0.5187872023809523
decode,math,0,64,2015,16120,3.9928972712898476,0.9600888486781562,0.303677496898263,4.295010845986985,25585.890625,0.06141439205955335,0.10794044665012408,0.18622828784119105,0.284863523573201,0.4457816377171216
decode,math,1,64,2015,16120,4.065622985898595,0.9775756866466806,0.22948007133995038,3.523421588594705,13780.234375,0.05366004962779156,0.08542183622828785,0.13933002481389578,0.22661290322580646,0.3870347394540943
decode,math,2,64,2015,16120,4.027736458750028,0.9684659025077235,0.28425674627791564,3.201698513800425,17979.359375,0.0467741935483871,0.0859181141439206,0.14981389578163773,0.2544665012406948,0.4293424317617866
decode,math,3,64,2015,16120,3.936872094185989,0.9466176411493792,0.3682769851116625,4.3364928909952605,30668.484375,0.05676178660049628,0.10303970223325062,0.1792183622828784,0.29423076923076924,0.4870967741935484
decode,math,4,64,2015,16120,3.867182175181782,0.9298607577248253,0.39446727667493797,5.809716599190283,45961.234375,0.0890198511166253,0.13988833746898263,0.21674937965260546,0.3182382133995037,0.49088089330024814
