phase,resident_capacity,lookahead,policy,candidate_class,bin_left,bin_right,bin_center,count,density
decode,32,9,linear,useless,0.27500000000000036,0.3875000000000002,0.33125000000000027,11590,0.3479998453667647
decode,32,9,linear,useless,0.3875000000000002,0.5,0.4437500000000001,10312,0.30962678217619305
decode,32,9,linear,useless,0.5,0.6124999999999998,0.5562499999999999,9036,0.2713137707277037
decode,32,9,linear,useless,0.6124999999999998,0.7250000000000005,0.6687500000000002,7950,0.23870567477702823
decode,32,9,linear,useless,0.7250000000000005,0.8375000000000004,0.7812500000000004,6713,0.2015636722991451
decode,32,9,linear,useless,0.8375000000000004,0.9500000000000002,0.8937500000000003,5584,0.16766446389370268
decode,32,9,linear,useless,0.9500000000000002,1.0625,1.00625,4813,0.14451451732098694
decode,32,9,linear,useless,1.0625,1.1749999999999998,1.11875,4051,0.12163480358764141
decode,32,9,linear,useless,1.1749999999999998,1.2875000000000005,1.2312500000000002,3250,0.09758408088369078
decode,32,9,linear,useless,1.2875000000000005,1.4000000000000004,1.3437500000000004,2658,0.07980876522733914
decode,32,9,linear,useless,1.4000000000000004,1.5125000000000002,1.4562500000000003,2083,0.06254388937868602
decode,32,9,linear,useless,1.5125000000000002,1.625,1.56875,1695,0.0508938514147253
decode,32,9,linear,useless,1.625,1.7374999999999998,1.68125,1330,0.03993440848471071
decode,32,9,linear,useless,1.7374999999999998,1.8500000000000005,1.7937500000000002,1062,0.03188747504568604
decode,32,9,linear,useless,1.8500000000000005,1.9625000000000004,1.9062500000000004,702,0.02107816147087738
decode,32,9,linear,useless,1.9625000000000004,2.075,2.0187500000000003,524,0.015733556425555194
decode,32,9,linear,useless,2.075,2.1875,2.13125,398,0.011950296674372076
decode,32,9,linear,useless,2.1875,2.3,2.24375,297,0.008917683699217353
decode,32,9,linear,useless,2.3,2.4125000000000005,2.35625,196,0.0058850707240625825
decode,32,9,linear,useless,2.4125000000000005,2.5250000000000004,2.4687500000000004,151,0.0045339065272115165
decode,32,9,linear,useless,2.5250000000000004,2.6375,2.5812500000000003,90,0.0027023283937022283
decode,32,9,linear,useless,2.6375,2.75,2.69375,52,0.001561345294139065
decode,32,9,linear,useless,2.75,2.8625,2.80625,36,0.0010809313574808913
decode,32,9,linear,useless,2.8625,2.9750000000000005,2.91875,17,0.0005104398076993057
decode,32,9,linear,useless,2.9750000000000005,3.0875000000000004,3.0312500000000004,16,0.0004804139366581739
decode,32,9,linear,useless,3.0875000000000004,3.2,3.1437500000000003,12,0.0003603104524936304
decode,32,9,linear,useless,3.2,3.3125,3.25625,5,0.00015012935520567934
decode,32,9,linear,useless,3.3125,3.425,3.36875,3,9.00776131234076e-05
decode,32,9,linear,useless,3.425,3.5375000000000005,3.48125,0,0.0
decode,32,9,linear,useless,3.5375000000000005,3.6500000000000004,3.5937500000000004,0,0.0
decode,32,9,linear,useless,3.6500000000000004,3.7625,3.7062500000000003,3,9.00776131234076e-05
decode,32,9,linear,useless,3.7625,3.875,3.81875,0,0.0
decode,32,9,linear,useless,3.875,3.9875,3.93125,0,0.0
decode,32,9,linear,useless,3.9875,4.1,4.043749999999999,0,0.0
decode,32,9,linear,useless,4.1,4.2125,4.15625,0,0.0
decode,32,9,linear,useless,4.2125,4.325000000000001,4.268750000000001,0,0.0
decode,32,9,linear,useless,4.325000000000001,4.4375,4.3812500000000005,0,0.0
decode,32,9,linear,useless,4.4375,4.550000000000001,4.49375,0,0.0
decode,32,9,linear,useless,4.550000000000001,4.6625,4.60625,0,0.0
decode,32,9,linear,useless,4.6625,4.775,4.71875,0,0.0
decode,32,9,linear,useless,4.775,4.887500000000001,4.831250000000001,0,0.0
decode,32,9,linear,useless,4.887500000000001,5.0,4.9437500000000005,0,0.0
