phase,domain,delta,bin,bin_low,bin_high,predictions,mean_score,empirical_frequency
prefill,conversation,10,9,0.9,1.0,51,0.9047314524650574,0.8627450980392157
prefill,conversation,11,0,0.0,0.1,248471,0.036133211106061935,0.03574260175231717
prefill,conversation,11,1,0.1,0.2,69418,0.14179442822933197,0.135382753752629
prefill,conversation,11,2,0.2,0.30000000000000004,30987,0.24430309236049652,0.24781359925129892
prefill,conversation,11,3,0.30000000000000004,0.4,18368,0.34595203399658203,0.3682491289198606
prefill,conversation,11,4,0.4,0.5,12074,0.44673746824264526,0.46016233228424713
prefill,conversation,11,5,0.5,0.6000000000000001,7318,0.5469977855682373,0.5713309647444657
prefill,conversation,11,6,0.6000000000000001,0.7000000000000001,5022,0.6488196849822998,0.6533253683791318
prefill,conversation,11,7,0.7000000000000001,0.8,2968,0.7465807199478149,0.680256064690027
prefill,conversation,11,8,0.8,0.9,2139,0.8497762680053711,0.8242169237961664
prefill,conversation,11,9,0.9,1.0,99,0.9059414267539978,0.8686868686868687
prefill,conversation,12,0,0.0,0.1,230809,0.035691410303115845,0.03556187150414412
prefill,conversation,12,1,0.1,0.2,62067,0.14169183373451233,0.13762546925097072
prefill,conversation,12,2,0.2,0.30000000000000004,28723,0.2443605661392212,0.23977300421265188
prefill,conversation,12,3,0.30000000000000004,0.4,16995,0.34789708256721497,0.39158576051779936
prefill,conversation,12,4,0.4,0.5,10841,0.44523218274116516,0.4567844294806752
prefill,conversation,12,5,0.5,0.6000000000000001,6456,0.5442572236061096,0.5399628252788105
prefill,conversation,12,6,0.6000000000000001,0.7000000000000001,4713,0.6497812271118164,0.5936770634415447
prefill,conversation,12,7,0.7000000000000001,0.8,3073,0.7461534142494202,0.6993166287015945
prefill,conversation,12,8,0.8,0.9,2624,0.8493490219116211,0.7934451219512195
prefill,conversation,12,9,0.9,1.0,35,0.9063048958778381,0.9428571428571428
prefill,conversation,13,0,0.0,0.1,211489,0.03467028588056564,0.03536354136621763
prefill,conversation,13,1,0.1,0.2,57323,0.14259785413742065,0.13959492699265566
prefill,conversation,13,2,0.2,0.30000000000000004,26658,0.24548110365867615,0.2529822192212469
prefill,conversation,13,3,0.30000000000000004,0.4,14782,0.34536877274513245,0.36361791367879853
prefill,conversation,13,4,0.4,0.5,9363,0.44782373309135437,0.45487557406814055
prefill,conversation,13,5,0.5,0.6000000000000001,6107,0.5452930927276611,0.5321761912559358
prefill,conversation,13,6,0.6000000000000001,0.7000000000000001,4694,0.6528795957565308,0.6203664252236898
prefill,conversation,13,7,0.7000000000000001,0.8,2758,0.7422292828559875,0.7030456852791879
prefill,conversation,13,8,0.8,0.9,2549,0.8499333262443542,0.7618673989799921
prefill,conversation,13,9,0.9,1.0,85,0.9063230752944946,0.8705882352941177
prefill,conversation,14,0,0.0,0.1,192955,0.03381581977009773,0.033966468865797725
prefill,conversation,14,1,0.1,0.2,51856,0.14179128408432007,0.14503625424251773
prefill,conversation,14,2,0.2,0.30000000000000004,22256,0.24520984292030334,0.25089863407620416
prefill,conversation,14,3,0.30000000000000004,0.4,14648,0.34562087059020996,0.3661250682687056
prefill,conversation,14,4,0.4,0.5,8776,0.44611644744873047,0.4222880583409298
prefill,conversation,14,5,0.5,0.6000000000000001,5396,0.5478853583335876,0.5554114158636027
prefill,conversation,14,6,0.6000000000000001,0.7000000000000001,3970,0.6504436135292053,0.610831234256927
prefill,conversation,14,7,0.7000000000000001,0.8,3126,0.747501015663147,0.6829814459373
prefill,conversation,14,8,0.8,0.9,2072,0.8443005084991455,0.8021235521235521
prefill,conversation,14,9,0.9,1.0,225,0.9107348918914795,0.9466666666666667
prefill,conversation,15,0,0.0,0.1,175431,0.03218698501586914,0.03224059601780757
prefill,conversation,15,1,0.1,0.2,43852,0.14255046844482422,0.1469032199215543
prefill,conversation,15,2,0.2,0.30000000000000004,21028,0.24455153942108154,0.2518071143237588
prefill,conversation,15,3,0.30000000000000004,0.4,11632,0.34686771035194397,0.3503266850068776
prefill,conversation,15,4,0.4,0.5,8157,0.44845449924468994,0.45310776020595805
prefill,conversation,15,5,0.5,0.6000000000000001,5237,0.5474327206611633,0.5079243841894214
prefill,conversation,15,6,0.6000000000000001,0.7000000000000001,3884,0.6486837863922119,0.586508753861998
prefill,conversation,15,7,0.7000000000000001,0.8,3284,0.7454569935798645,0.7168087697929354
prefill,conversation,15,8,0.8,0.9,2118,0.8478356599807739,0.8342776203966006
prefill,conversation,15,9,0.9,1.0,129,0.9084653854370117,0.937984496124031
prefill,conversation,16,0,0.0,0.1,159398,0.03104058839380741,0.032905055270455084
prefill,conversation,16,1,0.1,0.2,36077,0.1418122798204422,0.14552207777808576
prefill,conversation,16,2,0.2,0.30000000000000004,17275,0.24552132189273834,0.24665701881331403
prefill,conversation,16,3,0.30000000000000004,0.4,10768,0.3457506000995636,0.34296062407132244
prefill,conversation,16,4,0.4,0.5,6282,0.4466513395309448,0.46832219038522765
prefill,conversation,16,5,0.5,0.6000000000000001,4727,0.5497228503227234,0.5212608419716522
prefill,conversation,16,6,0.6000000000000001,0.7000000000000001,3988,0.6498448848724365,0.6045636910732196
prefill,conversation,16,7,0.7000000000000001,0.8,3353,0.7453108429908752,0.6981807336713391
prefill,conversation,16,8,0.8,0.9,2266,0.8470070958137512,0.8168578993821712
prefill,conversation,16,9,0.9,1.0,90,0.9073941707611084,0.7777777777777778
prefill,conversation,17,0,0.0,0.1,143806,0.030992750078439713,0.031577263813749076
prefill,conversation,17,1,0.1,0.2,27068,0.14158600568771362,0.14312102852076253
prefill,conversation,17,2,0.2,0.30000000000000004,13666,0.2477288842201233,0.24886579833162592
prefill,conversation,17,3,0.30000000000000004,0.4,9370,0.34873467683792114,0.3473852721451441
prefill,conversation,17,4,0.4,0.5,6392,0.4448804557323456,0.46307884856070086
prefill,conversation,17,5,0.5,0.6000000000000001,4673,0.5483289361000061,0.5384121549325915
prefill,conversation,17,6,0.6000000000000001,0.7000000000000001,3643,0.6456184983253479,0.6080153719461981
prefill,conversation,17,7,0.7000000000000001,0.8,2947,0.7485177516937256,0.7261621988462844
prefill,conversation,17,8,0.8,0.9,2067,0.8496464490890503,0.8538945331398161
prefill,conversation,17,9,0.9,1.0,64,0.9028230905532837,0.703125
prefill,conversation,18,0,0.0,0.1,124353,0.030876992270350456,0.03240774247505086
prefill,conversation,18,1,0.1,0.2,22407,0.14220614731311798,0.15240772972731736
prefill,conversation,18,2,0.2,0.30000000000000004,11358,0.24575167894363403,0.2500440218348301
prefill,conversation,18,3,0.30000000000000004,0.4,8190,0.3479069471359253,0.3338217338217338
prefill,conversation,18,4,0.4,0.5,5522,0.443975567817688,0.45128576602680187
prefill,conversation,18,5,0.5,0.6000000000000001,3362,0.5487911701202393,0.5062462819750149
prefill,conversation,18,6,0.6000000000000001,0.7000000000000001,2954,0.6483423113822937,0.5954637779282329
prefill,conversation,18,7,0.7000000000000001,0.8,2744,0.7450516223907471,0.722667638483965
prefill,conversation,18,8,0.8,0.9,2120,0.8489093780517578,0.8415094339622642
prefill,conversation,18,9,0.9,1.0,158,0.9084932208061218,0.9936708860759493
prefill,conversation,19,0,0.0,0.1,104080,0.028775885701179504,0.030995388162951575
prefill,conversation,19,1,0.1,0.2,19096,0.1402873992919922,0.14573732718894009
prefill,conversation,19,2,0.2,0.30000000000000004,8916,0.2453128546476364,0.2633467922835352
prefill,conversation,19,3,0.30000000000000004,0.4,5625,0.3488040864467621,0.3456
prefill,conversation,19,4,0.4,0.5,4475,0.44725465774536133,0.45206703910614526
prefill,conversation,19,5,0.5,0.6000000000000001,2882,0.5466256141662598,0.5117973629424011
prefill,conversation,19,6,0.6000000000000001,0.7000000000000001,2787,0.6541728973388672,0.5941872981700753
prefill,conversation,19,7,0.7000000000000001,0.8,2728,0.7442403435707092,0.6818181818181818
prefill,conversation,19,8,0.8,0.9,1886,0.8523631691932678,0.8552492046659597
prefill,conversation,19,9,0.9,1.0,165,0.9093998074531555,0.9212121212121213
prefill,conversation,20,0,0.0,0.1,86709,0.027986451983451843,0.03046973209240102
prefill,conversation,20,1,0.1,0.2,11928,0.13970836997032166,0.15325285043594902
prefill,conversation,20,2,0.2,0.30000000000000004,6028,0.24561810493469238,0.25481088254810885
prefill,conversation,20,3,0.30000000000000004,0.4,4373,0.35080277919769287,0.3606219986279442
prefill,conversation,20,4,0.4,0.5,3642,0.4475308358669281,0.41652937946183416
prefill,conversation,20,5,0.5,0.6000000000000001,2750,0.545688807964325,0.5145454545454545
prefill,conversation,20,6,0.6000000000000001,0.7000000000000001,2225,0.6493033766746521,0.581123595505618
prefill,conversation,20,7,0.7000000000000001,0.8,2250,0.7503914833068848,0.7128888888888889
prefill,conversation,20,8,0.8,0.9,1940,0.8499451875686646,0.8324742268041238
prefill,conversation,20,9,0.9,1.0,267,0.910114586353302,0.8876404494382022
prefill,conversation,21,0,0.0,0.1,65775,0.02661825902760029,0.03168377042949449
prefill,conversation,21,1,0.1,0.2,8223,0.14209118485450745,0.1668490818436094
prefill,conversation,21,2,0.2,0.30000000000000004,4362,0.24694862961769104,0.2579092159559835
prefill,conversation,21,3,0.30000000000000004,0.4,3400,0.3493819534778595,0.3402941176470588
prefill,conversation,21,4,0.4,0.5,2963,0.4448012411594391,0.4316571042861964
prefill,conversation,21,5,0.5,0.6000000000000001,1801,0.5436542630195618,0.4725152692948362
prefill,conversation,21,6,0.6000000000000001,0.7000000000000001,1352,0.6507291197776794,0.6153846153846154
prefill,conversation,21,7,0.7000000000000001,0.8,1602,0.7517741918563843,0.6541822721598003
prefill,conversation,21,8,0.8,0.9,1919,0.8451662659645081,0.7889525794684732
prefill,conversation,21,9,0.9,1.0,187,0.9119484424591064,0.9946524064171123
prefill,conversation,22,0,0.0,0.1,43074,0.026077494025230408,0.032757579978641406
prefill,conversation,22,1,0.1,0.2,5154,0.1429821401834488,0.16453240201785022
prefill,conversation,22,2,0.2,0.30000000000000004,3692,0.2500722408294678,0.24268689057421453
prefill,conversation,22,3,0.30000000000000004,0.4,2925,0.345893532037735,0.3494017094017094
prefill,conversation,22,4,0.4,0.5,1829,0.44533535838127136,0.4723892837616184
prefill,conversation,22,5,0.5,0.6000000000000001,1446,0.5481947064399719,0.4723374827109267
prefill,conversation,22,6,0.6000000000000001,0.7000000000000001,947,0.6518933773040771,0.5659978880675819
prefill,conversation,22,7,0.7000000000000001,0.8,965,0.7533909678459167,0.6569948186528497
prefill,conversation,22,8,0.8,0.9,1017,0.8418872356414795,0.7187807276302851
prefill,conversation,22,9,0.9,1.0,7,0.9078390002250671,1.0
prefill,conversation,23,0,0.0,0.1,22412,0.02559114806354046,0.03270569337854721
prefill,conversation,23,1,0.1,0.2,2204,0.1407902091741562,0.14382940108892922
prefill,conversation,23,2,0.2,0.30000000000000004,1259,0.2565031349658966,0.2811755361397935
prefill,conversation,23,3,0.30000000000000004,0.4,972,0.3477601110935211,0.38580246913580246
prefill,conversation,23,4,0.4,0.5,1075,0.45572441816329956,0.47162790697674417
prefill,conversation,23,5,0.5,0.6000000000000001,826,0.5479218363761902,0.4782082324455206
prefill,conversation,23,6,0.6000000000000001,0.7000000000000001,811,0.648957371711731,0.5721331689272503
prefill,conversation,23,7,0.7000000000000001,0.8,581,0.7453675270080566,0.693631669535284
prefill,conversation,23,8,0.8,0.9,378,0.8375831842422485,0.6825396825396826
prefill,conversation,23,9,0.9,1.0,10,0.906649112701416,1.0
prefill,general,1,0,0.0,0.1,890051,0.04064532369375229,0.033237421226424105
prefill,general,1,1,0.1,0.2,331920,0.1416168212890625,0.13190829115449507
prefill,general,1,2,0.2,0.30000000000000004,139721,0.24382513761520386,0.259925136522069
prefill,general,1,3,0.30000000000000004,0.4,70503,0.34486958384513855,0.39279179609378323
prefill,general,1,4,0.4,0.5,36830,0.4444480538368225,0.48229704045614985
prefill,general,1,5,0.5,0.6000000000000001,20643,0.5452061891555786,0.567795378578695
prefill,general,1,6,0.6000000000000001,0.7000000000000001,13814,0.6466993093490601,0.6796004053858404
prefill,general,1,7,0.7000000000000001,0.8,8597,0.7436906695365906,0.8141212050715366
prefill,general,1,8,0.8,0.9,6155,0.8537202477455139,0.942323314378554
prefill,general,1,9,0.9,1.0,870,0.9225305914878845,0.9666666666666667
prefill,general,2,0,0.0,0.1,861663,0.03993886709213257,0.031390462396551785
prefill,general,2,1,0.1,0.2,295641,0.14202836155891418,0.12978240501148353
prefill,general,2,2,0.2,0.30000000000000004,137559,0.24425354599952698,0.26141510188355543
prefill,general,2,3,0.30000000000000004,0.4,67124,0.34415537118911743,0.38790894463977116
prefill,general,2,4,0.4,0.5,39926,0.446200966835022,0.4803887191303912
prefill,general,2,5,0.5,0.6000000000000001,21757,0.5447332859039307,0.5875350461920301
prefill,general,2,6,0.6000000000000001,0.7000000000000001,14707,0.6461817026138306,0.6736927993472496
prefill,general,2,7,0.7000000000000001,0.8,8653,0.744032621383667,0.8207558072344852
prefill,general,2,8,0.8,0.9,5427,0.8451592326164246,0.8708310300350102
prefill,general,2,9,0.9,1.0,599,0.9096997380256653,0.8647746243739566
prefill,general,3,0,0.0,0.1,828418,0.0398874469101429,0.03217337141394803
prefill,general,3,1,0.1,0.2,282201,0.14191702008247375,0.13152327596287752
prefill,general,3,2,0.2,0.30000000000000004,125828,0.24355730414390564,0.2645277680643418
prefill,general,3,3,0.30000000000000004,0.4,61313,0.3459262549877167,0.37189503041769284
prefill,general,3,4,0.4,0.5,39257,0.4441879391670227,0.49160659245484883
prefill,general,3,5,0.5,0.6000000000000001,23062,0.5479500889778137,0.6119157054895499
prefill,general,3,6,0.6000000000000001,0.7000000000000001,12597,0.6449207067489624,0.6877828054298643
prefill,general,3,7,0.7000000000000001,0.8,7957,0.7432655692100525,0.7445016966193289
prefill,general,3,8,0.8,0.9,5922,0.855263352394104,0.8606889564336373
prefill,general,3,9,0.9,1.0,453,0.9094239473342896,0.9359823399558499
prefill,general,4,0,0.0,0.1,789571,0.03873641416430473,0.031257480327924914
prefill,general,4,1,0.1,0.2,267700,0.14290323853492737,0.13221143070601418
prefill,general,4,2,0.2,0.30000000000000004,117855,0.24452507495880127,0.2621526451996097
prefill,general,4,3,0.30000000000000004,0.4,61404,0.34445375204086304,0.37803726141619437
prefill,general,4,4,0.4,0.5,35395,0.44608446955680847,0.4803503319677921
prefill,general,4,5,0.5,0.6000000000000001,21189,0.5456421375274658,0.6040870262872245
prefill,general,4,6,0.6000000000000001,0.7000000000000001,13119,0.647671103477478,0.7011967375562161
prefill,general,4,7,0.7000000000000001,0.8,7269,0.7440972328186035,0.7493465401018021
prefill,general,4,8,0.8,0.9,7242,0.8473266363143921,0.8704777685722176
prefill,general,4,9,0.9,1.0,216,0.9079440236091614,0.8611111111111112
prefill,general,5,0,0.0,0.1,756645,0.039132989943027496,0.0313079449411547
prefill,general,5,1,0.1,0.2,246346,0.14168071746826172,0.13915387300788323
prefill,general,5,2,0.2,0.30000000000000004,112962,0.24423985183238983,0.25386413130079144
prefill,general,5,3,0.30000000000000004,0.4,58167,0.3456370234489441,0.37247924080664296
prefill,general,5,4,0.4,0.5,33809,0.4461863934993744,0.4864089443639268
prefill,general,5,5,0.5,0.6000000000000001,21113,0.545443594455719,0.6023303178136693
prefill,general,5,6,0.6000000000000001,0.7000000000000001,11177,0.6467193365097046,0.6615370850854433
prefill,general,5,7,0.7000000000000001,0.8,7779,0.7441909313201904,0.7588378969019154
prefill,general,5,8,0.8,0.9,6025,0.8428083062171936,0.8703734439834024
prefill,general,5,9,0.9,1.0,889,0.91231369972229,0.9550056242969629
prefill,general,6,0,0.0,0.1,715257,0.038990411907434464,0.031338386062632034
prefill,general,6,1,0.1,0.2,234279,0.14223432540893555,0.1368283115430747
prefill,general,6,2,0.2,0.30000000000000004,107218,0.24468755722045898,0.2596578932641907
prefill,general,6,3,0.30000000000000004,0.4,57904,0.3449847400188446,0.3643962420558165
prefill,general,6,4,0.4,0.5,31402,0.44422897696495056,0.5079931214572321
prefill,general,6,5,0.5,0.6000000000000001,17435,0.5471283197402954,0.5860051620303987
prefill,general,6,6,0.6000000000000001,0.7000000000000001,11430,0.6480905413627625,0.6800524934383202
prefill,general,6,7,0.7000000000000001,0.8,8391,0.7426119446754456,0.7535454653795733
prefill,general,6,8,0.8,0.9,4992,0.8504959344863892,0.8846153846153846
prefill,general,6,9,0.9,1.0,556,0.9141734838485718,0.9280575539568345
prefill,general,7,0,0.0,0.1,685870,0.03837672621011734,0.03129747619811334
prefill,general,7,1,0.1,0.2,212222,0.1422167867422104,0.13532527259190846
prefill,general,7,2,0.2,0.30000000000000004,97614,0.24468566477298737,0.26339459503759705
prefill,general,7,3,0.30000000000000004,0.4,53174,0.3461167812347412,0.38479332004363037
prefill,general,7,4,0.4,0.5,30653,0.44306519627571106,0.49176263334747006
prefill,general,7,5,0.5,0.6000000000000001,17130,0.5469538569450378,0.554816112084063
prefill,general,7,6,0.6000000000000001,0.7000000000000001,12526,0.6461302042007446,0.6535206769918569
prefill,general,7,7,0.7000000000000001,0.8,8172,0.7475048899650574,0.7870778267254038
prefill,general,7,8,0.8,0.9,4620,0.842659056186676,0.8735930735930736
prefill,general,7,9,0.9,1.0,835,0.9102498292922974,0.9137724550898204
prefill,general,8,0,0.0,0.1,650419,0.03739054128527641,0.028975168314578754
prefill,general,8,1,0.1,0.2,189477,0.14308203756809235,0.1412836386474348
prefill,general,8,2,0.2,0.30000000000000004,93332,0.24503955245018005,0.25156430806154373
prefill,general,8,3,0.30000000000000004,0.4,51297,0.34683749079704285,0.38569506988712793
prefill,general,8,4,0.4,0.5,30630,0.44328227639198303,0.47642833823049296
prefill,general,8,5,0.5,0.6000000000000001,17255,0.5475692749023438,0.5893943784410316
prefill,general,8,6,0.6000000000000001,0.7000000000000001,10885,0.646404504776001,0.6800183739090492
prefill,general,8,7,0.7000000000000001,0.8,8127,0.746408224105835,0.7915590008613265
prefill,general,8,8,0.8,0.9,4719,0.8448099493980408,0.8537825810553084
prefill,general,8,9,0.9,1.0,627,0.9119077920913696,0.9393939393939394
prefill,general,9,0,0.0,0.1,611217,0.0358978807926178,0.02903060615133414
prefill,general,9,1,0.1,0.2,177639,0.14294946193695068,0.13730655993334798
prefill,general,9,2,0.2,0.30000000000000004,85530,0.2444373518228531,0.25197006898164387
prefill,general,9,3,0.30000000000000004,0.4,43340,0.3456737995147705,0.38179510844485465
prefill,general,9,4,0.4,0.5,29480,0.4459419846534729,0.4846336499321574
prefill,general,9,5,0.5,0.6000000000000001,18597,0.5449076890945435,0.5862235844491047
prefill,general,9,6,0.6000000000000001,0.7000000000000001,11543,0.6480560302734375,0.6715758468335787
prefill,general,9,7,0.7000000000000001,0.8,7711,0.7495471835136414,0.7541174944883932
prefill,general,9,8,0.8,0.9,5361,0.8420063853263855,0.8515202387614251
prefill,general,9,9,0.9,1.0,302,0.9100419878959656,0.9470198675496688
prefill,general,10,0,0.0,0.1,571725,0.03564530983567238,0.02915037824128733
prefill,general,10,1,0.1,0.2,168409,0.14187902212142944,0.13313421491725502
prefill,general,10,2,0.2,0.30000000000000004,72633,0.2440611571073532,0.2596891220244242
prefill,general,10,3,0.30000000000000004,0.4,43186,0.3470778167247772,0.37493632195618953
prefill,general,10,4,0.4,0.5,26997,0.44509944319725037,0.4797570100381524
prefill,general,10,5,0.5,0.6000000000000001,17509,0.5458946824073792,0.6063738648694957
prefill,general,10,6,0.6000000000000001,0.7000000000000001,11092,0.6488794684410095,0.6937432383699964
prefill,general,10,7,0.7000000000000001,0.8,8006,0.7415547370910645,0.7229577816637521
prefill,general,10,8,0.8,0.9,4704,0.8524696230888367,0.8560799319727891
prefill,general,10,9,0.9,1.0,411,0.9060086011886597,0.8856447688564477
prefill,general,11,0,0.0,0.1,539314,0.03585820645093918,0.02973777799204174
prefill,general,11,1,0.1,0.2,147426,0.14233657717704773,0.13757410497469916
prefill,general,11,2,0.2,0.30000000000000004,68978,0.24434363842010498,0.25773435008263507
prefill,general,11,3,0.30000000000000004,0.4,39244,0.34645190834999084,0.37819794108653554
prefill,general,11,4,0.4,0.5,24235,0.44717490673065186,0.4790179492469569
prefill,general,11,5,0.5,0.6000000000000001,16877,0.5452430844306946,0.5806719203649938
prefill,general,11,6,0.6000000000000001,0.7000000000000001,10261,0.6481804251670837,0.681415066757626
prefill,general,11,7,0.7000000000000001,0.8,6367,0.7457931041717529,0.7513742735982409
prefill,general,11,8,0.8,0.9,5636,0.8512464761734009,0.8766855926188787
prefill,general,11,9,0.9,1.0,286,0.9056836366653442,0.916083916083916
prefill,general,12,0,0.0,0.1,496266,0.035519808530807495,0.028420242370019305
prefill,general,12,1,0.1,0.2,136714,0.14243164658546448,0.14089998098219642
prefill,general,12,2,0.2,0.30000000000000004,64721,0.24441605806350708,0.2534725977657947
prefill,general,12,3,0.30000000000000004,0.4,35313,0.3472815752029419,0.37733978987908134
prefill,general,12,4,0.4,0.5,23141,0.44525811076164246,0.4724514930210449
prefill,general,12,5,0.5,0.6000000000000001,13545,0.5456758141517639,0.5805094130675525
prefill,general,12,6,0.6000000000000001,0.7000000000000001,10090,0.64878249168396,0.66798810703667
prefill,general,12,7,0.7000000000000001,0.8,6963,0.747604250907898,0.7834266839006175
prefill,general,12,8,0.8,0.9,5778,0.8429245352745056,0.8549671166493596
prefill,general,12,9,0.9,1.0,45,0.9050772786140442,0.9777777777777777
prefill,general,13,0,0.0,0.1,456580,0.03479029983282089,0.029532612028560164
prefill,general,13,1,0.1,0.2,124644,0.14272207021713257,0.13532941818298513
prefill,general,13,2,0.2,0.30000000000000004,57059,0.2454877495765686,0.25752291487758283
prefill,general,13,3,0.30000000000000004,0.4,34028,0.34516623616218567,0.35570706477018926
prefill,general,13,4,0.4,0.5,19453,0.4465380012989044,0.4804400349560479
prefill,general,13,5,0.5,0.6000000000000001,12338,0.546359121799469,0.5920732695736748
prefill,general,13,6,0.6000000000000001,0.7000000000000001,10020,0.6519287824630737,0.7026946107784431
prefill,general,13,7,0.7000000000000001,0.8,6717,0.7420220375061035,0.7734107488462111
prefill,general,13,8,0.8,0.9,5401,0.8487251996994019,0.8413256804295501
prefill,general,13,9,0.9,1.0,288,0.9073903560638428,0.8159722222222222
prefill,general,14,0,0.0,0.1,417965,0.03364428132772446,0.02833251588051631
prefill,general,14,1,0.1,0.2,111553,0.1420084536075592,0.13647324590105153
prefill,general,14,2,0.2,0.30000000000000004,48842,0.2460464984178543,0.25027640145776175
prefill,general,14,3,0.30000000000000004,0.4,30807,0.34504497051239014,0.3677410978024475
prefill,general,14,4,0.4,0.5,18335,0.4461631178855896,0.464412326152168
prefill,general,14,5,0.5,0.6000000000000001,11631,0.547914981842041,0.597798985469865
prefill,general,14,6,0.6000000000000001,0.7000000000000001,8354,0.6483078598976135,0.7026574096241321
prefill,general,14,7,0.7000000000000001,0.8,7171,0.7495484948158264,0.7810626133035838
prefill,general,14,8,0.8,0.9,5204,0.8446636199951172,0.850499615680246
prefill,general,14,9,0.9,1.0,618,0.9093233942985535,0.9320388349514563
prefill,general,15,0,0.0,0.1,378424,0.03169200196862221,0.02612149335137306
prefill,general,15,1,0.1,0.2,95680,0.14360566437244415,0.14390677257525084
prefill,general,15,2,0.2,0.30000000000000004,45674,0.24522875249385834,0.2530761483557385
prefill,general,15,3,0.30000000000000004,0.4,25388,0.3456379771232605,0.3458326768552072
prefill,general,15,4,0.4,0.5,17339,0.4473028779029846,0.4628871330526559
prefill,general,15,5,0.5,0.6000000000000001,10451,0.5477045774459839,0.5357382068701559
prefill,general,15,6,0.6000000000000001,0.7000000000000001,9304,0.6478669047355652,0.7015262252794497
prefill,general,15,7,0.7000000000000001,0.8,6678,0.746785581111908,0.7966457023060797
prefill,general,15,8,0.8,0.9,4944,0.8499215841293335,0.8766181229773463
prefill,general,15,9,0.9,1.0,550,0.9092346429824829,0.9181818181818182
prefill,general,16,0,0.0,0.1,346422,0.030734442174434662,0.025881728065769494
prefill,general,16,1,0.1,0.2,76021,0.14217427372932434,0.14481524841820023
prefill,general,16,2,0.2,0.30000000000000004,35593,0.24636226892471313,0.24636866799651616
prefill,general,16,3,0.30000000000000004,0.4,24535,0.34671103954315186,0.3362135724475239
prefill,general,16,4,0.4,0.5,15135,0.44598740339279175,0.480806078625702
prefill,general,16,5,0.5,0.6000000000000001,10613,0.5480833649635315,0.5739187788561199
prefill,general,16,6,0.6000000000000001,0.7000000000000001,7243,0.6486397981643677,0.6856275024161259
prefill,general,16,7,0.7000000000000001,0.8,7247,0.7482770085334778,0.8044708155098661
prefill,general,16,8,0.8,0.9,5174,0.8496214747428894,0.8801700811751063
prefill,general,16,9,0.9,1.0,401,0.9071611166000366,0.8403990024937655
prefill,general,17,0,0.0,0.1,312014,0.030552975833415985,0.02596678354176415
prefill,general,17,1,0.1,0.2,58084,0.14274755120277405,0.13733558294883272
prefill,general,17,2,0.2,0.30000000000000004,28204,0.2471829354763031,0.24205786413274713
prefill,general,17,3,0.30000000000000004,0.4,19836,0.3485316038131714,0.3418531962089131
prefill,general,17,4,0.4,0.5,14776,0.44492828845977783,0.4725230102869518
prefill,general,17,5,0.5,0.6000000000000001,10123,0.546856164932251,0.5731502519016102
prefill,general,17,6,0.6000000000000001,0.7000000000000001,7626,0.6470111012458801,0.7109887227904537
prefill,general,17,7,0.7000000000000001,0.8,6377,0.7488591074943542,0.8111964873765093
prefill,general,17,8,0.8,0.9,5138,0.8492370247840881,0.8935383417672246
prefill,general,17,9,0.9,1.0,158,0.9041398167610168,0.8544303797468354
prefill,general,18,0,0.0,0.1,267140,0.030442360788583755,0.024766040278505652
prefill,general,18,1,0.1,0.2,50964,0.14273954927921295,0.14771211050937916
prefill,general,18,2,0.2,0.30000000000000004,25414,0.24619077146053314,0.2498229322420713
prefill,general,18,3,0.30000000000000004,0.4,16596,0.3475005626678467,0.3329718004338395
prefill,general,18,4,0.4,0.5,11326,0.44636011123657227,0.47483665901465655
prefill,general,18,5,0.5,0.6000000000000001,7734,0.5468374490737915,0.5774502198086372
prefill,general,18,6,0.6000000000000001,0.7000000000000001,6184,0.6503278017044067,0.720569210866753
prefill,general,18,7,0.7000000000000001,0.8,5569,0.7462301850318909,0.7992458251032502
prefill,general,18,8,0.8,0.9,4930,0.852928102016449,0.883975659229209
prefill,general,18,9,0.9,1.0,431,0.9080310463905334,0.9466357308584686
prefill,general,19,0,0.0,0.1,224896,0.028551002964377403,0.023757647979510528
prefill,general,19,1,0.1,0.2,41114,0.14068850874900818,0.14065768351413144
prefill,general,19,2,0.2,0.30000000000000004,19472,0.24647457897663116,0.26176047658175844
prefill,general,19,3,0.30000000000000004,0.4,12710,0.34749168157577515,0.3490952006294257
prefill,general,19,4,0.4,0.5,9459,0.44678834080696106,0.475631673538429
prefill,general,19,5,0.5,0.6000000000000001,6420,0.5475127696990967,0.5954828660436137
prefill,general,19,6,0.6000000000000001,0.7000000000000001,5933,0.6527581214904785,0.6551491656834654
prefill,general,19,7,0.7000000000000001,0.8,5347,0.7453852295875549,0.7585561997381709
prefill,general,19,8,0.8,0.9,4560,0.8476066589355469,0.8875
prefill,general,19,9,0.9,1.0,329,0.908033549785614,0.9361702127659575
prefill,general,20,0,0.0,0.1,186802,0.027622010558843613,0.022944079827839102
prefill,general,20,1,0.1,0.2,26569,0.13984687626361847,0.1494222590236742
prefill,general,20,2,0.2,0.30000000000000004,12867,0.2464110106229782,0.25017486593611565
prefill,general,20,3,0.30000000000000004,0.4,9679,0.3508542478084564,0.334435375555326
prefill,general,20,4,0.4,0.5,8231,0.4474368393421173,0.4538938160612319
prefill,general,20,5,0.5,0.6000000000000001,5589,0.5465545654296875,0.5798890678117731
prefill,general,20,6,0.6000000000000001,0.7000000000000001,4802,0.6487476229667664,0.675551853394419
