phase,delta,candidate_count,baseline,requests,domains,selection_coverage,candidate_precision,routed_mass_coverage,complete_route_coverage,candidate_amplification,candidate_set_fraction,useful_candidate_amplification,brier_score
decode,13,12,global_static,32,4,0.7701083096590909,0.25670276988636365,0.7875058434226296,0.43998579545454547,3.0,0.375,3.9217594461490597,
decode,13,12,learned,32,4,0.7795632102272727,0.2598544034090909,0.7956593253395774,0.4360795454545454,3.0,0.375,3.8743529037492785,0.09091146534113002
decode,13,12,source_copy,32,4,0.7085404829545454,0.23618016098484848,0.7249906713312322,0.32830255681818177,3.0,0.375,4.275912778899855,
decode,13,12,transition,32,4,0.9059836647727273,0.30199455492424243,0.9184526096690784,0.7341974431818182,3.0,0.375,3.3216487408282753,
decode,13,16,domain_static,32,4,0.9043412642045454,0.22608531605113635,0.9143571853637696,0.7049005681818181,4.0,0.5,4.433770444657223,
decode,13,16,global_static,32,4,0.8717151988636364,0.2179287997159091,0.8815191442316228,0.6496803977272727,4.0,0.5,4.604341598089964,
decode,13,16,learned,32,4,0.8714932528409092,0.2178733132102273,0.8834361163052645,0.630859375,4.0,0.5,4.602739482653769,0.09091146534113002
decode,13,16,source_copy,32,4,0.840420809659091,0.21010520241477276,0.8531120473688298,0.5632102272727273,4.0,0.5,4.777738606953682,
decode,13,16,transition,32,4,0.9511274857954546,0.23778187144886365,0.9581568457863547,0.8442826704545454,4.0,0.5,4.210976321789964,
decode,14,4,domain_static,32,4,0.423583984375,0.423583984375,0.43514070510864256,0.055078125000000006,1.0,0.125,2.4125437089937645,
decode,14,4,global_static,32,4,0.39765625000000004,0.39765625000000004,0.4094539642333984,0.0578125,1.0,0.125,2.5917023445688923,
decode,14,4,learned,32,4,0.40302734375,0.40302734375,0.41667690277099606,0.053320312499999994,1.0,0.125,2.549381530774414,0.09199381195066962
decode,14,4,source_copy,32,4,0.10917968750000001,0.10917968750000001,0.1099928855895996,0.0,1.0,0.125,9.199741368367652,
decode,14,4,transition,32,4,0.60634765625,0.60634765625,0.6341769218444824,0.19277343750000003,1.0,0.125,1.6804779912941497,
decode,14,8,domain_static,32,4,0.65478515625,0.327392578125,0.6708797454833985,0.2748046875,2.0,0.25,3.0923987570059475,
decode,14,8,global_static,32,4,0.6092285156249999,0.30461425781249996,0.6244106292724609,0.20488281249999998,2.0,0.25,3.343725638662522,
decode,14,8,learned,32,4,0.6171875,0.30859375,0.6322855949401855,0.213671875,2.0,0.25,3.297445070762266,0.09199381195066962
decode,14,8,source_copy,32,4,0.50234375,0.251171875,0.5184123039245605,0.0900390625,2.0,0.25,4.05120731145734,
decode,14,8,transition,32,4,0.816064453125,0.4080322265625,0.8354434013366698,0.54296875,2.0,0.25,2.469348616041937,
decode,14,12,domain_static,32,4,0.805908203125,0.26863606770833337,0.8216484069824219,0.5,3.0,0.375,3.7415404025823364,
decode,14,12,global_static,32,4,0.76484375,0.25494791666666666,0.7827011108398437,0.425390625,3.0,0.375,3.9478780290088142,
decode,14,12,learned,32,4,0.7728027343749999,0.2576009114583333,0.7881680488586427,0.43632812499999996,3.0,0.375,3.908030971185708,0.09199381195066962
decode,14,12,source_copy,32,4,0.70361328125,0.23453776041666666,0.7221561431884767,0.302734375,3.0,0.375,4.3065117290798725,
decode,14,12,transition,32,4,0.903369140625,0.301123046875,0.9154243469238282,0.730078125,3.0,0.375,3.3316647732388622,
decode,14,16,domain_static,32,4,0.900439453125,0.22510986328125,0.9108600616455078,0.6931640625,4.0,0.5,4.452930592180537,
decode,14,16,global_static,32,4,0.8691894531250001,0.21729736328125002,0.8790095329284668,0.6429687500000001,4.0,0.5,4.616998327739342,
decode,14,16,learned,32,4,0.87060546875,0.2176513671875,0.8818493843078614,0.6392578125,4.0,0.5,4.611011694156453,0.09199381195066962
decode,14,16,source_copy,32,4,0.83623046875,0.2090576171875,0.8508852958679198,0.5634765625,4.0,0.5,4.801065128025185,
decode,14,16,transition,32,4,0.9498046874999999,0.23745117187499998,0.956779670715332,0.84375,4.0,0.5,4.2171622861631946,
decode,15,4,domain_static,32,4,0.4302300347222222,0.4302300347222222,0.4389714135064019,0.05837673611111111,1.0,0.125,2.3796738625482865,
decode,15,4,global_static,32,4,0.4004448784722222,0.4004448784722222,0.4100832409328884,0.056640625,1.0,0.125,2.58436112422894,
decode,15,4,learned,32,4,0.4127061631944444,0.4127061631944444,0.42498917049831814,0.052734375,1.0,0.125,2.504656672579216,0.09147817274060799
decode,15,4,source_copy,32,4,0.13047960069444448,0.13047960069444448,0.12709320916069877,0.0,1.0,0.125,7.783274996178481,
decode,15,4,transition,32,4,0.6010199652777777,0.6010199652777777,0.6233580907185873,0.173828125,1.0,0.125,1.6977611435336923,
decode,15,8,domain_static,32,4,0.6611870659722222,0.3305935329861111,0.674952507019043,0.2855902777777778,2.0,0.25,3.0642113795983272,
decode,15,8,global_static,32,4,0.613986545138889,0.3069932725694445,0.6279566023084853,0.20703125,2.0,0.25,3.322104286163948,
decode,15,8,learned,32,4,0.6414388020833334,0.3207194010416667,0.6581859588623047,0.259765625,2.0,0.25,3.1646206736210756,0.09147817274060799
decode,15,8,source_copy,32,4,0.5118272569444444,0.2559136284722222,0.5189520517985027,0.1115451388888889,2.0,0.25,3.9782174033830993,
decode,15,8,transition,32,4,0.8200954861111112,0.4100477430555556,0.8392790688408747,0.5321180555555556,2.0,0.25,2.458122682566683,
decode,15,12,domain_static,32,4,0.810818142361111,0.27027271412037035,0.8249451319376627,0.517578125,3.0,0.375,3.7197025936076655,
decode,15,12,global_static,32,4,0.7708875868055556,0.2569625289351852,0.7881287468804253,0.4431423611111111,3.0,0.375,3.9186027075052428,
decode,15,12,learned,32,4,0.7749565972222222,0.25831886574074076,0.7887055079142253,0.4520399305555556,3.0,0.375,3.8994716305134194,0.09147817274060799
decode,15,12,source_copy,32,4,0.7060004340277778,0.23533347800925924,0.719981935289171,0.31705729166666663,3.0,0.375,4.291947358112964,
decode,15,12,transition,32,4,0.90673828125,0.30224609375,0.9195800357394749,0.7337239583333334,3.0,0.375,3.318836953055417,
decode,15,16,domain_static,32,4,0.9034830729166666,0.22587076822916666,0.9134703742133248,0.7037760416666666,4.0,0.5,4.438422225051323,
decode,15,16,global_static,32,4,0.8735894097222223,0.21839735243055558,0.8835426966349283,0.6529947916666666,4.0,0.5,4.593255697840906,
decode,15,16,learned,32,4,0.87548828125,0.2188720703125,0.885992791917589,0.6480034722222223,4.0,0.5,4.585149132642204,0.09147817274060799
decode,15,16,source_copy,32,4,0.8394097222222222,0.20985243055555555,0.847617573208279,0.5609809027777778,4.0,0.5,4.781098127654024,
decode,15,16,transition,32,4,0.9482964409722223,0.23707411024305558,0.9560759862263998,0.8368055555555556,4.0,0.5,4.2242683621676855,
decode,16,4,domain_static,32,4,0.432861328125,0.432861328125,0.4382624626159668,0.058349609375,1.0,0.125,2.3776067740378637,
decode,16,4,global_static,32,4,0.4007568359375,0.4007568359375,0.4055994749069214,0.058837890625,1.0,0.125,2.6059478885850833,
decode,16,4,learned,32,4,0.39404296875,0.39404296875,0.39751482009887695,0.057373046875,1.0,0.125,2.657874210277442,0.0927860359688566
decode,16,4,source_copy,32,4,0.11444091796875,0.11444091796875,0.11217474937438965,0.0,1.0,0.125,8.83942626304438,
decode,16,4,transition,32,4,0.59283447265625,0.59283447265625,0.6143666505813599,0.167724609375,1.0,0.125,1.725509390733153,
decode,16,8,domain_static,32,4,0.663330078125,0.3316650390625,0.6746788024902344,0.30029296875,2.0,0.25,3.059913123268309,
decode,16,8,global_static,32,4,0.61468505859375,0.307342529296875,0.6233512163162231,0.21923828125,2.0,0.25,3.326193148558077,
decode,16,8,learned,32,4,0.6231689453125,0.31158447265625,0.6338553428649902,0.23046875,2.0,0.25,3.2725702711631453,0.0927860359688566
decode,16,8,source_copy,32,4,0.5023193359375,0.25115966796875,0.5068366527557373,0.1220703125,2.0,0.25,4.068697925348768,
decode,16,8,transition,32,4,0.81866455078125,0.409332275390625,0.8377629518508911,0.5400390625,2.0,0.25,2.4663452542154545,
decode,16,12,domain_static,32,4,0.8114013671875,0.2704671223958333,0.8227307796478271,0.529296875,3.0,0.375,3.7189490865296237,
decode,16,12,global_static,32,4,0.77203369140625,0.2573445638020833,0.7854490280151367,0.45751953125,3.0,0.375,3.913893813843572,
decode,16,12,learned,32,4,0.7674560546875,0.2558186848958333,0.7776433229446411,0.4375,3.0,0.375,3.943391786499782,0.0927860359688566
decode,16,12,source_copy,32,4,0.69598388671875,0.23199462890625,0.7040987014770508,0.31884765625,3.0,0.375,4.354887157749661,
decode,16,12,transition,32,4,0.90142822265625,0.30047607421875,0.9141441583633423,0.722900390625,3.0,0.375,3.3428403728778724,
decode,16,16,domain_static,32,4,0.90289306640625,0.2257232666015625,0.910991907119751,0.70849609375,4.0,0.5,4.441870146142775,
decode,16,16,global_static,32,4,0.8739013671875,0.218475341796875,0.8813261985778809,0.662353515625,4.0,0.5,4.593150267304678,
decode,16,16,learned,32,4,0.86566162109375,0.2164154052734375,0.8725072145462036,0.63037109375,4.0,0.5,4.638891755861555,0.0927860359688566
decode,16,16,source_copy,32,4,0.828857421875,0.20721435546875,0.837490439414978,0.5625,4.0,0.5,4.847637342997091,
decode,16,16,transition,32,4,0.9439697265625,0.235992431640625,0.9518454074859619,0.828369140625,4.0,0.5,4.2451009223134415,
decode,17,4,domain_static,32,4,0.43401227678571425,0.43401227678571425,0.43778460366385324,0.04631696428571429,1.0,0.125,2.3859630286532747,
decode,17,4,global_static,32,4,0.39732142857142855,0.39732142857142855,0.4004554748535156,0.046875,1.0,0.125,2.6665721633690245,
decode,17,4,learned,32,4,0.4227120535714286,0.4227120535714286,0.43127986363002235,0.04464285714285714,1.0,0.125,2.502969575038004,0.09187768175615929
decode,17,4,source_copy,32,4,0.11648995535714285,0.11648995535714285,0.12266090938023158,0.0,1.0,0.125,8.655835386077278,
decode,17,4,transition,32,4,0.6033063616071428,0.6033063616071428,0.6244542258126395,0.185546875,1.0,0.125,1.7007825232783553,
decode,17,8,domain_static,32,4,0.6642020089285714,0.3321010044642857,0.6727882112775532,0.3046875,2.0,0.25,3.06252554347483,
decode,17,8,global_static,32,4,0.6122349330357143,0.30611746651785715,0.6179526192801339,0.2193080357142857,2.0,0.25,3.3528108125021983,
decode,17,8,learned,32,4,0.6249302455357143,0.31246512276785715,0.6340041841779437,0.236328125,2.0,0.25,3.2645215639477563,0.09187768175615929
decode,17,8,source_copy,32,4,0.4974888392857143,0.24874441964285715,0.5035721915108817,0.0904017857142857,2.0,0.25,4.134651970327377,
decode,17,8,transition,32,4,0.81591796875,0.407958984375,0.834270749773298,0.5304129464285714,2.0,0.25,2.4786164959129176,
decode,17,12,domain_static,32,4,0.8093610491071429,0.26978701636904756,0.8188714981079102,0.5245535714285714,3.0,0.375,3.731389918235219,
decode,17,12,global_static,32,4,0.7664620535714286,0.25548735119047616,0.7787637710571289,0.44419642857142855,3.0,0.375,3.945972634376329,
decode,17,12,learned,32,4,0.7769949776785714,0.25899832589285715,0.7873304912022182,0.4617745535714286,3.0,0.375,3.8923529274558626,0.09187768175615929
decode,17,12,source_copy,32,4,0.6983816964285714,0.2327938988095238,0.7076150349208287,0.3136160714285714,3.0,0.375,4.351491710932846,
decode,17,12,transition,32,4,0.9004603794642858,0.3001534598214285,0.9142152241298129,0.7184709821428572,3.0,0.375,3.346158409368851,
decode,17,16,domain_static,32,4,0.9016462053571428,0.2254115513392857,0.9095424924577985,0.7047991071428571,4.0,0.5,4.4490235427794484,
decode,17,16,global_static,32,4,0.8694196428571429,0.21735491071428573,0.8761999947684153,0.650390625,4.0,0.5,4.618536990832114,
decode,17,16,learned,32,4,0.8744419642857142,0.21861049107142855,0.8845191683088031,0.6489955357142858,4.0,0.5,4.595704706981758,0.09187768175615929
decode,17,16,source_copy,32,4,0.8335658482142857,0.20839146205357142,0.8409476961408342,0.564453125,4.0,0.5,4.8209933723485445,
decode,17,16,transition,32,4,0.9464983258928571,0.23662458147321427,0.9543070111955915,0.8345424107142857,4.0,0.5,4.234764160061147,
decode,18,4,domain_static,32,4,0.43033854166666663,0.43033854166666663,0.43436892827351886,0.045572916666666664,1.0,0.125,2.407505841962118,
decode,18,4,global_static,32,4,0.3885091145833333,0.3885091145833333,0.3921318054199218,0.030273437499999997,1.0,0.125,2.737379813499505,
decode,18,4,learned,32,4,0.40152994791666663,0.40152994791666663,0.40674940745035804,0.037109375,1.0,0.125,2.634250536867363,0.0923197399400427
decode,18,4,source_copy,32,4,0.159423828125,0.159423828125,0.16273721059163412,0.0003255208333333333,1.0,0.125,6.455662021325607,
decode,18,4,transition,32,4,0.5924479166666667,0.5924479166666667,0.6117231051127116,0.19466145833333331,1.0,0.125,1.7316654957665414,
decode,18,8,domain_static,32,4,0.6558430989583334,0.3279215494791667,0.6638272603352866,0.2890625,2.0,0.25,3.099348066136052,
decode,18,8,global_static,32,4,0.6041666666666666,0.3020833333333333,0.611106554667155,0.21061197916666669,2.0,0.25,3.3981714375669885,
decode,18,8,learned,32,4,0.619140625,0.3095703125,0.6283316612243652,0.21744791666666669,2.0,0.25,3.293281092653774,0.0923197399400427
decode,18,8,source_copy,32,4,0.5077311197916666,0.2538655598958333,0.5152435302734375,0.10449218750000001,2.0,0.25,4.085628977186996,
decode,18,8,transition,32,4,0.8155110677083333,0.40775553385416663,0.8378386497497557,0.5338541666666666,2.0,0.25,2.4789006784998335,
decode,18,12,domain_static,32,4,0.798828125,0.26627604166666663,0.8097939491271973,0.5084635416666666,3.0,0.375,3.779999741082541,
decode,18,12,global_static,32,4,0.757568359375,0.2525227864583333,0.7715764045715332,0.43066406249999994,3.0,0.375,3.99441498633811,
decode,18,12,learned,32,4,0.7699381510416665,0.2566460503472222,0.7779685656229656,0.44466145833333337,3.0,0.375,3.929875698458618,0.0923197399400427
decode,18,12,source_copy,32,4,0.7042643229166667,0.23475477430555555,0.7156238555908203,0.3544921875,3.0,0.375,4.319422491501516,
decode,18,12,transition,32,4,0.9006347656249999,0.30021158854166663,0.9137492179870605,0.72265625,3.0,0.375,3.3456340168882637,
decode,18,16,domain_static,32,4,0.8946940104166667,0.22367350260416669,0.9033109347025553,0.685546875,4.0,0.5,4.4840030657272925,
decode,18,16,global_static,32,4,0.8645833333333335,0.21614583333333337,0.8719011942545574,0.6435546875,4.0,0.5,4.646016350119379,
decode,18,16,learned,32,4,0.87158203125,0.2178955078125,0.8776046435038248,0.642578125,4.0,0.5,4.610967055919932,0.0923197399400427
decode,18,16,source_copy,32,4,0.8330891927083333,0.20827229817708331,0.8383185068766275,0.5794270833333333,4.0,0.5,4.8251641403868994,
decode,18,16,transition,32,4,0.9419759114583334,0.23549397786458334,0.9505699475606283,0.8212890625,4.0,0.5,4.255547133568127,
decode,19,4,domain_static,32,4,0.45507812499999994,0.45507812499999994,0.4646808624267578,0.0546875,1.0,0.125,2.296803028062501,
decode,19,4,global_static,32,4,0.40683593749999997,0.40683593749999997,0.4127653121948242,0.036328125,1.0,0.125,2.6501451359081396,
decode,19,4,learned,32,4,0.41083984375000004,0.41083984375000004,0.42176284790039065,0.022265625,1.0,0.125,2.624606176976892,0.09129365181433968
decode,19,4,source_copy,32,4,0.13291015625,0.13291015625,0.12919445037841798,0.0,1.0,0.125,7.755099069252632,
