phase,delta,score_threshold,selection_coverage,candidate_precision,routed_mass_coverage,complete_route_coverage,mean_candidate_count,candidate_amplification,candidate_set_fraction
decode,11,0.25,0.4700646033653846,0.4145858941682107,0.4906691771287184,0.08804086538461539,4.542668269230769,1.1356670673076923,0.14195838341346154
decode,12,0.25,0.47090657552083326,0.412198880885733,0.4922885100046794,0.08121744791666666,4.570638020833334,1.1426595052083335,0.14283243815104169
decode,13,0.25,0.46377840909090906,0.3905608433586,0.4805289181795987,0.09250710227272727,4.757279829545455,1.1893199573863638,0.14866499467329547
decode,14,0.25,0.449365234375,0.37763201273727703,0.4625225067138672,0.0970703125,4.7615234375,1.190380859375,0.148797607421875
decode,15,0.25,0.47379557291666663,0.38863776428604563,0.4868770175509983,0.10807291666666666,4.875217013888888,1.218804253472222,0.15235053168402776
decode,16,0.25,0.4530029296875,0.37338620249520504,0.45893561840057373,0.101806640625,4.859130859375,1.21478271484375,0.15184783935546875
decode,17,0.25,0.45270647321428575,0.38322293390002937,0.46037401471819195,0.08203125,4.731305803571429,1.1828264508928572,0.14785330636160715
decode,18,0.25,0.441650390625,0.3759426644812427,0.45061461130777997,0.08105468749999999,4.699544270833333,1.1748860677083333,0.14686075846354166
decode,19,0.25,0.47900390625,0.3863854877141324,0.4907131195068359,0.087109375,4.971875,1.24296875,0.15537109375
decode,20,0.25,0.4720458984375,0.38327807940673736,0.48457956314086914,0.10595703125,4.93408203125,1.2335205078125,0.1541900634765625
decode,21,0.25,0.50537109375,0.41340302700749765,0.5258197784423828,0.15429687499999997,4.891276041666667,1.2228190104166667,0.15285237630208334
decode,22,0.25,0.47900390625,0.38194609254951506,0.5005693435668945,0.130859375,4.998046875,1.24951171875,0.15618896484375
decode,23,0.25,0.458984375,0.3986346584593814,0.4901161193847656,0.12890625,4.609375,1.15234375,0.14404296875
prefill,1,0.25,0.48241591779441756,0.4302481417924078,0.514968887343557,0.08503780891582527,4.483997219129803,1.1209993047824507,0.14012491309780634
prefill,2,0.25,0.5081671104585307,0.43576390094773654,0.539336016528254,0.09439452688581998,4.660962447892318,1.1652406119730796,0.14565507649663495
prefill,3,0.25,0.5036237349231795,0.4380050556190791,0.5349834575035564,0.09357761942075245,4.596577643488088,1.149144410872022,0.14364305135900274
prefill,4,0.25,0.5044569259758778,0.43650828231584876,0.5365994559116827,0.10057221355563364,4.618970022604176,1.154742505651044,0.1443428132063805
prefill,5,0.25,0.5071362655025603,0.43162037878714726,0.5374555904694871,0.10578982495902943,4.697737821099556,1.174434455274889,0.14680430690936114
prefill,6,0.25,0.5065993005584206,0.42914286056017853,0.5379116750883406,0.10861998540423401,4.720276050266694,1.1800690125666735,0.1475086265708342
prefill,7,0.25,0.5109104751987359,0.4362626572744766,0.5417912758366423,0.1115406104627923,4.681546700105715,1.1703866750264287,0.14629833437830359
prefill,8,0.25,0.5228477418976778,0.43386085128921,0.5529335390943217,0.11454431006790375,4.816494735686539,1.2041236839216347,0.15051546049020434
prefill,9,0.25,0.5311164934156197,0.43404190244269614,0.5601988469174567,0.11745160021411946,4.892029819005708,1.223007454751427,0.15287593184392836
prefill,10,0.25,0.5394784855792707,0.44021660025173837,0.569698191863784,0.12639603234960206,4.901394447055858,1.2253486117639645,0.15316857647049556
prefill,11,0.25,0.5454752332317825,0.4461173795300537,0.5731555902127795,0.13000103168594687,4.890522043735504,1.222630510933876,0.1528288138667345
prefill,12,0.25,0.5513142401433466,0.44566264954986007,0.5793854429980576,0.13289906866824075,4.94899859890012,1.23724964972503,0.15465620621562876
prefill,13,0.25,0.5478872841185346,0.4415449143045891,0.5736390876403077,0.13655489295015616,4.962718321808159,1.2406795804520399,0.15508494755650498
prefill,14,0.25,0.5631170036892326,0.45125654250456393,0.5910321127948126,0.14642786197100052,4.991561755619612,1.247890438904903,0.15598630486311288
prefill,15,0.25,0.571878592274198,0.45284770889829085,0.5980390860174979,0.1474467212435856,5.0511136232363745,1.2627784058090936,0.1578473007261367
prefill,16,0.25,0.5993361505662109,0.46590161846529615,0.6272613925924748,0.16947261766773244,5.144606007337773,1.2861515018344432,0.1607689377293054
prefill,17,0.25,0.6338560296231088,0.47921601276427006,0.6603270425212961,0.19912788472908655,5.29069912358697,1.3226747808967425,0.1653343476120928
prefill,18,0.25,0.6270692498407373,0.47809614751585416,0.6550547207835653,0.19407382382275198,5.247642917069819,1.3119107292674548,0.16398884115843185
prefill,19,0.25,0.642822776772367,0.4984048866039587,0.6694397990799708,0.22787396312215724,5.1578795444845,1.289469886121125,0.1611837357651406
prefill,20,0.25,0.6802775651731873,0.515151586678759,0.7025434333707334,0.28665828564978807,5.2813979908375215,1.3203494977093804,0.16504368721367255
prefill,21,0.25,0.6848236548541371,0.5140431441138287,0.7115374453209743,0.2940778457273128,5.3290669914310325,1.3322667478577581,0.16653334348221976
prefill,22,0.25,0.6918864793550238,0.4785483348445723,0.7071686421705303,0.2995026499789203,5.7825229895475285,1.4456307473868821,0.18070384342336027
prefill,23,0.25,0.7374643220474372,0.5224837653288578,0.7384118468354277,0.41194115299594397,5.648064066703377,1.4120160166758442,0.17650200208448052
decode,1,0.3,0.38357676630434784,0.4630571710032628,0.40980958938598633,0.04050611413043478,3.3147078804347823,0.8286769701086956,0.10358462126358695
decode,2,0.3,0.39075816761363635,0.46379085907994816,0.415507663380016,0.039506392045454544,3.3713600852272725,0.8428400213068181,0.10535500266335227
decode,3,0.3,0.4112723214285714,0.4677952871613392,0.43570150647844585,0.06417410714285714,3.513020833333333,0.8782552083333333,0.10978190104166666
decode,4,0.3,0.40764160156249996,0.4723547573510358,0.4326601505279541,0.051171875000000006,3.4455078125,0.861376953125,0.107672119140625
decode,5,0.3,0.3964586759868421,0.46310312804503645,0.41904559888337783,0.05479029605263158,3.4175575657894735,0.8543893914473684,0.10679867393092105
decode,6,0.3,0.4010959201388889,0.46498498867962124,0.42771715588039816,0.05392795138888888,3.4482421875,0.862060546875,0.107757568359375
decode,7,0.3,0.40711167279411764,0.4839296109250505,0.4304723739624024,0.06560202205882351,3.3621323529411766,0.8405330882352942,0.10506663602941177
decode,8,0.3,0.400146484375,0.4785917036303585,0.42161667346954346,0.0633544921875,3.34033203125,0.8350830078125,0.1043853759765625
decode,9,0.3,0.3998372395833334,0.48015606836891445,0.42274220784505206,0.06119791666666667,3.332682291666667,0.8331705729166667,0.10414632161458334
decode,10,0.3,0.3983677455357143,0.4660298344588949,0.41949333463396343,0.0576171875,3.4235491071428568,0.8558872767857142,0.10698590959821427
decode,11,0.3,0.3885967548076923,0.4652262374553793,0.40935435661902797,0.05288461538461539,3.345552884615385,0.8363882211538463,0.10454852764423078
decode,12,0.3,0.3846435546875,0.45854940661767546,0.40328470865885413,0.05143229166666667,3.353190104166667,0.8382975260416667,0.10478719075520834
decode,13,0.3,0.3659002130681819,0.44061282971846116,0.38243952664462005,0.046697443181818184,3.3345170454545454,0.8336292613636364,0.10420365767045454
decode,14,0.3,0.35009765625,0.42674571644367787,0.3619510650634765,0.044140624999999996,3.2830078125,0.820751953125,0.102593994140625
decode,15,0.3,0.3724500868055556,0.43699201842177854,0.3861296971638998,0.058376736111111105,3.4051649305555554,0.8512912326388888,0.1064114040798611
decode,16,0.3,0.35888671875,0.42191655331381694,0.3646700382232666,0.0458984375,3.412841796875,0.85321044921875,0.10665130615234375
decode,17,0.3,0.3580496651785714,0.4316513443482218,0.3659098488943917,0.04157366071428571,3.3099888392857144,0.8274972098214286,0.10343715122767858
decode,18,0.3,0.34228515625,0.428692446665196,0.3480313618977865,0.025390625,3.197265625,0.79931640625,0.09991455078125
decode,19,0.3,0.38056640625,0.42007637113150187,0.38901882171630864,0.024609375000000003,3.618359375,0.90458984375,0.11307373046875
decode,20,0.3,0.3863525390625,0.4298384638088334,0.39945316314697266,0.0458984375,3.58837890625,0.8970947265625,0.1121368408203125
decode,21,0.3,0.4231770833333333,0.4501660767189861,0.43692429860432935,0.05729166666666667,3.751302083333333,0.9378255208333333,0.11722819010416666
decode,22,0.3,0.39794921875,0.448671116803378,0.4200706481933594,0.0654296875,3.5478515625,0.886962890625,0.110870361328125
decode,23,0.3,0.38232421875,0.42746776544006015,0.4052610397338867,0.0625,3.5625,0.890625,0.111328125
prefill,1,0.3,0.40197149233777607,0.4863168592515832,0.4332218643390828,0.05239910820713248,3.3049019929484915,0.8262254982371229,0.10327818727964036
prefill,2,0.3,0.4224500129319546,0.49147906901706745,0.4541067371668438,0.05359084057397205,3.4346118760049347,0.8586529690012337,0.10733162112515421
prefill,3,0.3,0.42063225534049653,0.4884945789109205,0.45199130058570247,0.055008837446579764,3.4416762521767805,0.8604190630441951,0.10755238288052439
prefill,4,0.3,0.4295786295457564,0.49346914480693227,0.4623007204473828,0.06591631537420074,3.4793982338568523,0.8698495584642131,0.10873119480802663
prefill,5,0.3,0.42833242391994836,0.488408007648508,0.4597904055203582,0.06562661851301965,3.5061862183142933,0.8765465545785733,0.10956831932232167
prefill,6,0.3,0.4277450978012759,0.4828359402214537,0.45984710942259416,0.06807206846692887,3.5418545022301977,0.8854636255575494,0.11068295319469368
prefill,7,0.3,0.4335728323458744,0.4864799540367628,0.46428857071260576,0.07141987971825046,3.5625841520245736,0.8906460380061434,0.11133075475076792
prefill,8,0.3,0.44701339942971996,0.48484056083872296,0.4804634385972326,0.065188036027173,3.6844096650298326,0.9211024162574581,0.11513780203218227
prefill,9,0.3,0.4527404589903146,0.4876493985384611,0.4833162376929098,0.06926180791915088,3.71167099519965,0.9279177487999125,0.11598971859998906
prefill,10,0.3,0.4677263396236142,0.4854897161178741,0.4988441717232711,0.07793871978078705,3.852756998354854,0.9631892495887135,0.1203986561985892
prefill,11,0.3,0.4681301044299294,0.48787064074803027,0.4967099521867645,0.08205182832771751,3.8378483318509042,0.9594620829627261,0.11993276037034076
prefill,12,0.3,0.4811309444123615,0.4928418273300612,0.5113379266596703,0.08927865209486643,3.906348609235052,0.976587152308763,0.12207339403859538
prefill,13,0.3,0.4716861748480191,0.49075542060050314,0.501457660330794,0.0951613802195535,3.8435719279014076,0.9608929819753519,0.12011162274691899
prefill,14,0.3,0.4905940686404444,0.4933446156943117,0.5197456146707008,0.1044624311369077,3.978249424845453,0.9945623562113632,0.1243202945264204
prefill,15,0.3,0.5008771033463503,0.4976992174861454,0.5296394082541133,0.10746465360792207,4.025588716949644,1.006397179237411,0.12579964740467636
prefill,16,0.3,0.52876195809289,0.5091396588078397,0.5589098268408988,0.11633161700429392,4.152754104033539,1.0381885260083847,0.1297735657510481
prefill,17,0.3,0.5699857589691883,0.5231612755564055,0.5994055919511094,0.13559883004600798,4.357439922703455,1.0893599806758638,0.13616999758448298
prefill,18,0.3,0.5673503912908507,0.5199665443078707,0.5966919960113537,0.1437951161232926,4.36635323746592,1.09158830936648,0.13644853867081
prefill,19,0.3,0.5843702209478477,0.5422141927581755,0.6138963080285644,0.1688475798614263,4.310220715720187,1.0775551789300468,0.13469439736625585
prefill,20,0.3,0.6349649081815787,0.5522354503418418,0.6616049464205689,0.2175102987793383,4.598990248104794,1.1497475620261985,0.14371844525327482
prefill,21,0.3,0.6364753125283578,0.5512251364772229,0.6678314866010141,0.22563120342428206,4.618789629665022,1.1546974074162555,0.14433717592703194
prefill,22,0.3,0.6258139869220154,0.5176679606210882,0.6469671801088726,0.22840236019396717,4.832507660922756,1.208126915230689,0.15101586440383613
prefill,23,0.3,0.6786450423015371,0.556255855928049,0.6819670386117294,0.3316978909929835,4.881415691707978,1.2203539229269944,0.1525442403658743
decode,1,0.35,0.3278702445652174,0.5169560792210395,0.35364828939023224,0.02742866847826087,2.535326086956522,0.6338315217391305,0.07922894021739131
decode,2,0.35,0.33580433238636365,0.5113673208034013,0.36049461364746094,0.019176136363636364,2.621360085227273,0.6553400213068182,0.08191750266335228
decode,3,0.35,0.34488932291666663,0.5145747474262244,0.3703062874930245,0.03850446428571429,2.6769903273809526,0.6692475818452381,0.08365594773065477
decode,4,0.35,0.35434570312499997,0.51199021471511,0.3811642169952393,0.0328125,2.76181640625,0.6904541015625,0.0863067626953125
decode,5,0.35,0.33380448190789475,0.5048635491397646,0.3539194809763055,0.029194078947368418,2.637952302631579,0.6594880756578948,0.08243600945723685
decode,6,0.35,0.3407118055555556,0.513397020735798,0.3669797049628364,0.03515625,2.6470269097222223,0.6617567274305556,0.08271959092881945
decode,7,0.35,0.33513327205882354,0.5365383499595681,0.35878450730267697,0.034926470588235295,2.494140625,0.62353515625,0.07794189453125
decode,8,0.35,0.327667236328125,0.533525109836829,0.34908342361450195,0.0306396484375,2.45556640625,0.6138916015625,0.0767364501953125
decode,9,0.35,0.33209635416666666,0.5362122260529627,0.35541566212972003,0.027604166666666666,2.4755208333333334,0.6188802083333333,0.07736002604166667
decode,10,0.35,0.3265555245535714,0.5208996608384292,0.34829364504132954,0.028738839285714284,2.5101841517857144,0.6275460379464286,0.07844325474330358
decode,11,0.35,0.3171574519230769,0.5175237330363375,0.33829909104567313,0.031400240384615384,2.4541766826923075,0.6135441706730769,0.07669302133413461
decode,12,0.35,0.30684407552083337,0.5063053052168014,0.3249852657318115,0.024088541666666664,2.4220377604166665,0.6055094401041666,0.07568868001302083
decode,13,0.35,0.28750887784090906,0.4852337410381776,0.30263631994074036,0.014382102272727272,2.3826349431818183,0.5956587357954546,0.07445734197443182
decode,14,0.35,0.269287109375,0.4849252003467344,0.28390350341796877,0.0259765625,2.220703125,0.55517578125,0.06939697265625
decode,15,0.35,0.27853732638888895,0.4707730325497622,0.2914129892985026,0.021050347222222224,2.3628472222222223,0.5907118055555556,0.07383897569444445
decode,16,0.35,0.266845703125,0.4732120404809067,0.27509796619415283,0.017578125,2.26708984375,0.5667724609375,0.0708465576171875
decode,17,0.35,0.27329799107142855,0.4829887846057628,0.2797352927071708,0.011160714285714286,2.2642299107142856,0.5660574776785714,0.07075718470982142
decode,18,0.35,0.24918619791666663,0.48552872339659764,0.2590913772583008,0.0022786458333333335,2.0589192708333335,0.5147298177083334,0.06434122721354167
decode,19,0.35,0.291796875,0.46506338450186,0.3040313720703125,0.008984375,2.509375,0.62734375,0.07841796875
decode,20,0.35,0.3031005859375,0.46683737155313126,0.31701064109802246,0.00634765625,2.58935546875,0.6473388671875,0.0809173583984375
decode,21,0.35,0.34179687499999994,0.4811303900474605,0.35619990030924475,0.009765625,2.822265625,0.70556640625,0.08819580078125
decode,22,0.35,0.31494140625,0.5083218764542475,0.34172534942626953,0.0166015625,2.4775390625,0.619384765625,0.077423095703125
decode,23,0.35,0.29833984375,0.4864628302564675,0.3164501190185547,0.001953125,2.45703125,0.6142578125,0.0767822265625
prefill,1,0.35,0.33416038755013033,0.5389283230411275,0.36207055777777797,0.03577657532795196,2.479445442470513,0.6198613606176282,0.07748267007720352
prefill,2,0.35,0.34653165093093763,0.5377351630132828,0.3782471675152892,0.03443787288555929,2.575077375984849,0.6437693439962122,0.08047116799952653
prefill,3,0.35,0.3554149881005887,0.536380253140156,0.38575551368062544,0.035056643743404725,2.6481460511191366,0.6620365127797841,0.08275456409747302
prefill,4,0.35,0.3629198496279963,0.5469614811896641,0.3959197692226427,0.04376091665283123,2.652400134490912,0.663100033622728,0.082887504202841
prefill,5,0.35,0.35956399366279457,0.5370931981489873,0.39080982206801446,0.04145223554219004,2.675949608785209,0.6689874021963023,0.08362342527453778
prefill,6,0.35,0.3600278133283394,0.53352337169485,0.39190673564400946,0.043810257212737215,2.69845930570074,0.674614826425185,0.08432685330314812
prefill,7,0.35,0.3645036875821878,0.5279581877468388,0.3967279607090455,0.043769782228633244,2.759471792797653,0.6898679481994132,0.08623349352492665
prefill,8,0.35,0.38088744782863193,0.5305246287969326,0.4118139249720563,0.03640256343727189,2.868838355582973,0.7172095888957433,0.08965119861196791
prefill,9,0.35,0.39228948329971536,0.5337336573011975,0.4231630420375895,0.045381289704963114,2.938354099225868,0.734588524806467,0.09182356560080837
prefill,10,0.35,0.40388480074864497,0.5292588118604327,0.4369193938577044,0.05007708255918517,3.0513301265884767,0.7628325316471192,0.0953540664558899
prefill,11,0.35,0.4006973015175453,0.5305893411577225,0.42934315342773055,0.05808015045440598,3.02003583212589,0.7550089580314725,0.09437611975393406
prefill,12,0.35,0.4162837402527204,0.5329306310135512,0.4449882240958083,0.06367550746071456,3.1253439878536238,0.7813359969634059,0.09766699962042574
prefill,13,0.35,0.4056149451868956,0.5360675296985927,0.4355304245353419,0.0601540076809808,3.0261224218294265,0.7565306054573566,0.09456632568216958
prefill,14,0.35,0.41841976342408926,0.5350544422192489,0.449251928059966,0.06536870004739556,3.128461367372358,0.7821153418430895,0.09776441773038619
prefill,15,0.35,0.43959072997436494,0.53745570244412,0.4709364616291296,0.07655038762204858,3.27212627636186,0.818031569090465,0.10225394613630813
prefill,16,0.35,0.46159786814787884,0.5505918180594015,0.4934871452210638,0.07893536929589592,3.3515965174809237,0.8378991293702309,0.10473739117127887
prefill,17,0.35,0.5073913786520605,0.5587645028708361,0.5396695908333057,0.0887945748469755,3.630874929567147,0.9077187323917868,0.11346484154897335
prefill,18,0.35,0.5108542406653407,0.5681137774310222,0.5442046140775277,0.10799408893326652,3.597999347159601,0.8994998367899002,0.11243747959873752
prefill,19,0.35,0.5350774949448367,0.580161469531385,0.5669236114300216,0.12078498817621493,3.688522416140181,0.9221306040350452,0.11526632550438065
prefill,20,0.35,0.5899913850655588,0.5868244380165692,0.6226075210250757,0.15504062845237832,4.021878099171926,1.0054695247929815,0.12568369059912268
prefill,21,0.35,0.5933048335842172,0.5889476808262383,0.6287969141969749,0.17598891144093654,4.028693974258042,1.0071734935645105,0.1258966866955638
prefill,22,0.35,0.5576048732852451,0.5579793409573377,0.5860143283940269,0.13017224392606538,3.9936323347211493,0.9984080836802873,0.12480101046003592
prefill,23,0.35,0.6330804174550477,0.5804147734381709,0.6378079138713544,0.2698331134134187,4.364533258579236,1.091133314644809,0.13639166433060113
decode,1,0.4,0.2713569972826087,0.5608896960621599,0.29470659338909644,0.011124320652173912,1.9343580163043477,0.4835895040760869,0.060448688009510865
decode,2,0.4,0.28056196732954547,0.5593221360910619,0.3049780238758434,0.007457386363636364,2.0015980113636362,0.5003995028409091,0.06254993785511363
decode,3,0.4,0.2889927455357143,0.5635449508275512,0.31413123721168157,0.021205357142857144,2.0484561011904763,0.5121140252976191,0.06401425316220238
decode,4,0.4,0.3056640625,0.5599874182156724,0.3330396175384521,0.0216796875,2.1773437499999995,0.5443359374999999,0.06804199218749998
decode,5,0.4,0.2768811677631579,0.5457897220512926,0.2949255893104955,0.01449424342105263,2.0270353618421053,0.5067588404605263,0.06334485505756579
decode,6,0.4,0.2824435763888889,0.5575021802520611,0.30691120359632706,0.020399305555555552,2.022243923611111,0.5055609809027778,0.06319512261284722
decode,7,0.4,0.2734375,0.5751683102628173,0.29405240451588355,0.011374080882352942,1.8993566176470589,0.4748391544117647,0.05935489430147059
decode,8,0.4,0.271759033203125,0.5896254367690794,0.29597193002700806,0.014892578125,1.8433837890625,0.460845947265625,0.057605743408203125
decode,9,0.4,0.2796549479166667,0.5880626365216299,0.3028177897135417,0.01171875,1.8975260416666666,0.47438151041666665,0.05929768880208333
decode,10,0.4,0.2689383370535714,0.5723864085500342,0.29117768151419504,0.017717633928571425,1.8800223214285714,0.47000558035714285,0.058750697544642856
decode,11,0.4,0.24800931490384615,0.570440169927342,0.2690307910625751,0.015625,1.7397836538461537,0.43494591346153844,0.054368239182692304
decode,12,0.4,0.24784342447916669,0.5632894190653719,0.26607537269592285,0.014811197916666666,1.75927734375,0.4398193359375,0.0549774169921875
decode,13,0.4,0.22913707386363635,0.5404981246107476,0.24582724137739703,0.010298295454545456,1.7001065340909092,0.4250266335227273,0.05312832919034091
decode,14,0.4,0.21528320312500002,0.5306401049081566,0.2286836624145508,0.0234375,1.6173828125,0.404345703125,0.050543212890625
decode,15,0.4,0.2135959201388889,0.5090667398809241,0.22452269660101998,0.01323784722222222,1.669704861111111,0.41742621527777773,0.05217827690972222
decode,16,0.4,0.19110107421875,0.509459739809286,0.20109152793884277,0.01513671875,1.511962890625,0.37799072265625,0.04724884033203125
decode,17,0.4,0.20703124999999997,0.5469171793399958,0.21462631225585938,0.005580357142857142,1.5133928571428572,0.3783482142857143,0.04729352678571429
decode,18,0.4,0.17130533854166669,0.5289338498969749,0.1776576042175293,0.0003255208333333333,1.3033854166666667,0.3258463541666667,0.040730794270833336
decode,19,0.4,0.22734375,0.5055223863078103,0.2400972366333008,0.0027343750000000003,1.79296875,0.4482421875,0.0560302734375
decode,20,0.4,0.2220458984375,0.5105654963265145,0.23917603492736816,0.00048828125,1.7294921875,0.432373046875,0.054046630859375
decode,21,0.4,0.2742513020833333,0.543092818352188,0.29310957590738934,0.0,2.015625,0.50390625,0.06298828125
decode,22,0.4,0.248779296875,0.540617960980059,0.27799034118652344,0.0068359375,1.828125,0.45703125,0.05712890625
decode,23,0.4,0.22998046875,0.5641230820220232,0.26099586486816406,0.0,1.642578125,0.41064453125,0.05133056640625
prefill,1,0.4,0.27248093998920386,0.5857634997890038,0.3007646164328488,0.018861766140623744,1.8599043694173223,0.4649760923543306,0.05812201154429132
prefill,2,0.4,0.2870108987307014,0.5815416304552091,0.31878732756867945,0.019564136931500442,1.971701419042859,0.49292535476071475,0.061615669345089344
prefill,3,0.4,0.29902979483622244,0.5854328641910447,0.32738989543123637,0.023707576261213368,2.0412005731755256,0.5103001432938814,0.06378751791173518
prefill,4,0.4,0.30280055988508003,0.5902541812531125,0.33552068376055355,0.02542314096163139,2.0508089486414605,0.5127022371603651,0.06408777964504564
prefill,5,0.4,0.2993283640982654,0.5879355453450938,0.3283327184240308,0.0271010392015522,2.0348126651980474,0.5087031662995118,0.06358789578743898
prefill,6,0.4,0.2961823864573164,0.5842887207746179,0.32713811350979405,0.024238241142010494,2.027102930478435,0.5067757326196087,0.06334696657745109
prefill,7,0.4,0.3028037284632219,0.5722772645491849,0.33304468910358787,0.0226583939628535,2.115013126935656,0.528753281733914,0.06609416021673925
prefill,8,0.4,0.31637304770060953,0.5738687689012428,0.3479150918898948,0.018868787712685763,2.2031875763242756,0.5507968940810689,0.06884961176013361
prefill,9,0.4,0.33250427478828515,0.5676117817699508,0.3628012689158905,0.026548025626683968,2.3417596020276408,0.5854399005069102,0.07317998756336377
prefill,10,0.4,0.34355777642595703,0.5782600208773598,0.37721052574892144,0.029413834093247503,2.3754189392948684,0.5938547348237171,0.07423184185296464
prefill,11,0.4,0.3374928021489998,0.5704501331805221,0.3662284703947332,0.03724987767364776,2.3658299820614532,0.5914574955153633,0.07393218693942041
prefill,12,0.4,0.34451541669103597,0.5661656221765367,0.3731255203838198,0.032706581329461845,2.4347896764247103,0.6086974191061776,0.0760871773882722
prefill,13,0.4,0.3449100114748527,0.5711068002089207,0.3758905081094732,0.03528112271552385,2.416086420187414,0.6040216050468535,0.07550270063085669
prefill,14,0.4,0.354182033623368,0.5730912141384507,0.38543496545994893,0.037372846574222664,2.471890213478673,0.6179725533696683,0.07724656917120853
prefill,15,0.4,0.3815278372912786,0.5758024026640208,0.4132953699835965,0.04999615207959402,2.6504132675742516,0.6626033168935629,0.08282541461169536
prefill,16,0.4,0.4066848412586416,0.5955598100693311,0.4417894424398162,0.04705167616075094,2.7304775213478503,0.6826193803369626,0.08532742254212032
prefill,17,0.4,0.45074033462643215,0.6036394797150645,0.4859474332669963,0.060409836233818764,2.9854597256278375,0.7463649314069594,0.09329561642586992
prefill,18,0.4,0.44689145551844933,0.609936477674768,0.4854986188837868,0.05465586519429123,2.930737360082142,0.7326843400205355,0.09158554250256694
prefill,19,0.4,0.482308304396463,0.6158081976026833,0.5202574563925357,0.07313244335427634,3.13271357414753,0.7831783935368825,0.09789729919211031
prefill,20,0.4,0.5336628732212142,0.622098380123338,0.5744383662473627,0.1063046656020813,3.430771196776938,0.8576927991942345,0.10721159989927931
prefill,21,0.4,0.5396015232826284,0.6232890464222378,0.5816554475758631,0.1286027503577744,3.460972422096825,0.8652431055242062,0.10815538819052578
prefill,22,0.4,0.4897074670683562,0.5977525805736086,0.5271313750016948,0.07950442490941306,3.27470182031563,0.8186754550789075,0.10233443188486344
prefill,23,0.4,0.5825540418247919,0.6020309763768407,0.5911176490129203,0.20155928788937594,3.870288248402996,0.967572062100749,0.12094650776259362
decode,1,0.45,0.22295346467391303,0.6037620636522414,0.24584902887759,0.003481657608695652,1.4775815217391304,0.3693953804347826,0.046174422554347824
decode,2,0.45,0.2251864346590909,0.5969990473924927,0.24987901340831412,0.0027521306818181815,1.505593039772727,0.37639825994318177,0.04704978249289772
decode,3,0.45,0.23874627976190477,0.6127685371078566,0.2630894524710519,0.008742559523809524,1.5558965773809523,0.3889741443452381,0.04862176804315476
decode,4,0.45,0.2461181640625,0.5973987134472472,0.2725630760192871,0.010644531249999999,1.6453125,0.411328125,0.051416015625
decode,5,0.45,0.22879831414473684,0.5923278091520029,0.24494472302888567,0.010999177631578946,1.5437911184210527,0.38594777960526316,0.048243472450657895
decode,6,0.45,0.2319878472222222,0.5951347770576616,0.25451299879286027,0.008246527777777778,1.5566406249999998,0.38916015624999994,0.04864501953124999
decode,7,0.45,0.22142118566176472,0.6092083171679441,0.24171161651611328,0.0013786764705882352,1.4527803308823528,0.3631950827205882,0.045399385340073525
decode,8,0.45,0.2301025390625,0.6342327526861056,0.25407958030700684,0.0120849609375,1.44921875,0.3623046875,0.0452880859375
decode,9,0.45,0.22744140625,0.6260584290150142,0.24915313720703125,0.005989583333333334,1.4520833333333334,0.36302083333333335,0.04537760416666667
decode,10,0.45,0.22255161830357142,0.6211460729480054,0.2435898780822754,0.012137276785714286,1.4302455357142856,0.3575613839285714,0.044695172991071425
decode,11,0.45,0.2042518028846154,0.6315370377910982,0.22400247133695161,0.007361778846153846,1.2950721153846154,0.32376802884615385,0.04047100360576923
decode,12,0.45,0.1929931640625,0.609216150941731,0.211105744043986,0.0003255208333333333,1.2677408854166665,0.31693522135416663,0.03961690266927083
decode,13,0.45,0.17271839488636365,0.5864162202077383,0.19197732752019708,0.006036931818181818,1.178799715909091,0.29469992897727276,0.036837491122159095
decode,14,0.45,0.1609375,0.5686863420631818,0.1732151985168457,0.010546875,1.1275390625000001,0.28188476562500003,0.035235595703125004
decode,15,0.45,0.16053602430555555,0.5401302809635202,0.17047013176812068,0.008897569444444444,1.1799045138888888,0.2949761284722222,0.036872016059027776
decode,16,0.45,0.139892578125,0.5408211759931503,0.14919137954711914,0.0107421875,1.045166015625,0.26129150390625,0.03266143798828125
decode,17,0.45,0.14864676339285715,0.5657239583715308,0.15957042149135045,0.002511160714285714,1.0471540178571428,0.2617885044642857,0.03272356305803571
decode,18,0.45,0.12646484375,0.5844403448000738,0.1330051422119141,0.0,0.869140625,0.21728515625,0.02716064453125
decode,19,0.45,0.16865234375,0.5485462613648517,0.17952404022216797,0.0,1.22265625,0.3056640625,0.0382080078125
decode,20,0.45,0.1748046875,0.5540584189411819,0.18947863578796387,0.0,1.23681640625,0.3092041015625,0.0386505126953125
decode,21,0.45,0.22265625,0.6022479120782241,0.2453451156616211,0.0,1.4720052083333333,0.3680013020833333,0.046000162760416664
decode,22,0.45,0.206298828125,0.5700216495829371,0.2316150665283203,0.0,1.42578125,0.3564453125,0.0445556640625
decode,23,0.45,0.19384765625,0.5623413926367301,0.22573280334472656,0.0,1.37109375,0.3427734375,0.0428466796875
prefill,1,0.45,0.22231992881963036,0.634544466798296,0.24959382520426787,0.0077427143892713525,1.4007170556400683,0.3501792639100171,0.043772407988752135
prefill,2,0.45,0.2311742818020552,0.6224166457864809,0.26077178941455526,0.006447346715336283,1.4837557365802914,0.37093893414507284,0.046367366768134105
prefill,3,0.45,0.24079526745244992,0.6236480963297951,0.2685128492111336,0.012721746335345618,1.543510975962589,0.3858777439906472,0.0482347179988309
