phase,domain,delta,capacity,baseline,n_scopes,mean_selection_coverage,mean_complete_token_coverage,mean_candidate_amplification,mean_useful_amplification,mean_candidate_replacement_fraction
prefill,conversation,10,8,previous_window,6,0.17116983372921615,0.0,1.0,5.860398768925975,0.003373015873015873
prefill,conversation,10,8,static,6,0.11747822644497229,0.0,1.0,8.609876093349174,0.0
prefill,conversation,10,8,transition,6,0.34991092636579574,0.0,1.0,2.8983080475361223,0.47098214285714285
prefill,conversation,10,16,domain_oracle,6,0.3249208234362629,0.005146476642913698,2.0,6.188731776587326,0.0
prefill,conversation,10,16,previous_window,6,0.34412114014251777,0.0031670625494853526,2.0,5.819553838031905,0.0021825396825396826
prefill,conversation,10,16,static,6,0.2718230403800475,0.0011876484560570072,2.0,7.391287374361713,0.0
prefill,conversation,10,16,transition,6,0.5493368962787015,0.035233570863024546,2.0,3.662817352716147,0.36976686507936507
prefill,conversation,10,32,domain_oracle,6,0.606146080760095,0.04354711005542359,4.0,6.622362675119773,0.0
prefill,conversation,10,32,previous_window,6,0.618368962787015,0.06373713380839272,4.0,6.483035580590085,0.0013764880952380953
prefill,conversation,10,32,static,6,0.5696258907363421,0.045130641330166275,4.0,7.0249641231182665,0.0
prefill,conversation,10,32,transition,6,0.796021377672209,0.26405384006334126,4.0,5.041612166822709,0.22511160714285716
prefill,conversation,11,8,domain_oracle,5,0.16163895486935867,0.0,1.0,6.236714303881965,0.0
prefill,conversation,11,8,previous_window,5,0.1733372921615202,0.0,1.0,5.785071115303762,0.003333333333333333
prefill,conversation,11,8,static,5,0.11437054631828977,0.0,1.0,8.828279883447578,0.0
prefill,conversation,11,8,transition,5,0.32891923990498817,0.0,1.0,3.155816955545175,0.4339880952380953
prefill,conversation,11,16,domain_oracle,5,0.3234560570071259,0.005225653206650831,2.0,6.2225460496885265,0.0
prefill,conversation,11,16,previous_window,5,0.3435273159144893,0.0028503562945368173,2.0,5.83102662445779,0.002232142857142857
prefill,conversation,11,16,static,5,0.26941805225653204,0.0014251781472684087,2.0,7.460339828313553,0.0
prefill,conversation,11,16,transition,5,0.5260688836104512,0.027553444180522562,2.0,3.8523764726279466,0.35398809523809527
prefill,conversation,11,32,domain_oracle,5,0.6054038004750594,0.03847980997624703,4.0,6.635053321146648,0.0
prefill,conversation,11,32,previous_window,5,0.6234560570071259,0.06365795724465559,4.0,6.430418860954473,0.0013095238095238095
prefill,conversation,11,32,static,5,0.5687054631828978,0.04513064133016627,4.0,7.036782180420308,0.0
prefill,conversation,11,32,transition,5,0.7757125890736342,0.22802850356294538,4.0,5.187902048280837,0.21148809523809523
prefill,conversation,12,8,domain_oracle,4,0.16070368171021376,0.0,1.0,6.284223220965561,0.0
