train_checkpoint,eval_checkpoint,phase,domain,source_layer,target_layer,delta,capacity,n_tokens,routing_top_k,selection_coverage,complete_token_coverage,candidate_amplification,useful_amplification,mean_candidate_replacement_fraction,mean_candidate_jaccard
base,base,prefill,code,1,6,5,8,1033,8,0.6073330106485963,0.002904162633107454,1.0,1.646543136082885,0.21099806201550386,0.6684715370761971
base,base,prefill,code,1,6,5,16,1033,8,0.8175217812197483,0.271055179090029,2.0,2.446417998815867,0.18604651162790697,0.6991567875475121
base,base,prefill,code,1,6,5,32,1033,8,0.9317521781219749,0.6224588576960309,4.0,4.292987012987013,0.15755208333333334,0.7321186842455226
base,base,prefill,code,1,7,6,8,1033,8,0.5974104549854792,0.000968054211035818,1.0,1.673891026939437,0.2842781007751938,0.578407638872759
base,base,prefill,code,1,7,6,16,1033,8,0.8034849951597289,0.3165537270087125,2.0,2.4891566265060243,0.23752422480620156,0.6328191219037305
base,base,prefill,code,1,7,6,32,1033,8,0.9185624394966118,0.5808325266214908,4.0,4.354630483467264,0.1403827519379845,0.7576333795109469
base,base,prefill,code,1,8,7,8,1033,8,0.5747821878025169,0.008712487899322363,1.0,1.7397894736842106,0.28379360465116277,0.5876668551087194
base,base,prefill,code,1,8,7,16,1033,8,0.7660939012584704,0.25556631171345595,2.0,2.61064602748381,0.271984011627907,0.5907140661031914
base,base,prefill,code,1,8,7,32,1033,8,0.9022265246853823,0.5537270087124879,4.0,4.4334763948497855,0.16603076550387597,0.7206155260700102
base,base,prefill,code,1,9,8,8,1033,8,0.5739351403678606,0.007744433688286544,1.0,1.7423571579169301,0.29748062015503873,0.5666935132051453
base,base,prefill,code,1,9,8,16,1033,8,0.7991287512100678,0.33107454017424975,2.0,2.5027256208358573,0.30511143410852715,0.557093099644706
base,base,prefill,code,1,9,8,32,1033,8,0.9221926427879962,0.6505324298160697,4.0,4.337488518567117,0.22834907945736435,0.6367624815290233
base,base,prefill,code,1,10,9,8,1033,8,0.5658276863504357,0.044530493707647625,1.0,1.76732249786142,0.34641472868217055,0.5188815921374068
base,base,prefill,code,1,10,9,16,1033,8,0.7372942884801549,0.2536302032913843,2.0,2.712621040538323,0.29493701550387597,0.5632569938305493
base,base,prefill,code,1,10,9,32,1033,8,0.8913359148112294,0.5285575992255567,4.0,4.487645940809123,0.20691012596899225,0.6646423313018904
base,base,prefill,code,1,11,10,8,1033,8,0.5976524685382382,0.02516940948693127,1.0,1.6732132010528447,0.22722868217054262,0.6565196646592063
base,base,prefill,code,1,11,10,16,1033,8,0.7859390125847048,0.24491771539206195,2.0,2.544726712856043,0.2754360465116279,0.5849294834621042
base,base,prefill,code,1,11,10,32,1033,8,0.9059777347531461,0.5730880929332043,4.0,4.415119540536931,0.1726017441860465,0.7104600439882577
base,base,prefill,code,1,12,11,8,1033,8,0.5813165537270087,0.012584704743465635,1.0,1.720233139050791,0.3190406976744186,0.5426875019898303
base,base,prefill,code,1,12,11,16,1033,8,0.7646418199419167,0.2855759922555663,2.0,2.6156037347681593,0.2265625,0.6467794268180291
base,base,prefill,code,1,12,11,32,1033,8,0.8914569215876089,0.5527589545014521,4.0,4.487036785665807,0.17556928294573643,0.7066844705761142
base,base,prefill,code,1,13,12,8,1033,8,0.5642545982575025,0.002904162633107454,1.0,1.7722496247051254,0.20457848837209303,0.6830679226028152
base,base,prefill,code,1,13,12,16,1033,8,0.7658518877057116,0.2526621490803485,2.0,2.6114710064781166,0.1741157945736434,0.713180363550135
base,base,prefill,code,1,13,12,32,1033,8,0.893272023233301,0.5508228460793805,4.0,4.477919263072338,0.16385053294573643,0.7230382473211797
base,base,prefill,code,1,14,13,8,1033,8,0.598378509196515,0.026137463697967087,1.0,1.6711830131445904,0.2811288759689923,0.5920460246041676
base,base,prefill,code,1,14,13,16,1033,8,0.7616166505324298,0.25556631171345595,2.0,2.6259930092151254,0.2753149224806202,0.5869235974862679
base,base,prefill,code,1,14,13,32,1033,8,0.8789932236205228,0.5130687318489835,4.0,4.5506607929515415,0.16115552325581395,0.7278630077283093
base,base,prefill,code,1,15,14,8,1033,8,0.5710309777347532,0.010648596321393998,1.0,1.7512184784912057,0.23062015503875968,0.6506165238723445
base,base,prefill,code,1,15,14,16,1033,8,0.7389883833494676,0.22749273959341723,2.0,2.7064024889471097,0.22971172480620156,0.6371768577592436
base,base,prefill,code,1,15,14,32,1033,8,0.8733059051306873,0.4762826718296225,4.0,4.580296522100596,0.15782461240310078,0.731708600251642
base,base,prefill,code,2,3,1,8,1033,8,0.5792594385285575,0.006776379477250726,1.0,1.72634217672864,0.39825581395348836,0.46006921588316757
base,base,prefill,code,2,3,1,16,1033,8,0.7727492739593417,0.14714424007744434,2.0,2.588161603507673,0.3101380813953488,0.5533755485508768
base,base,prefill,code,2,3,1,32,1033,8,0.9163843175217812,0.5237173281703775,4.0,4.364980853030503,0.21220930232558138,0.6603080281287125
base,base,prefill,code,2,4,2,8,1033,8,0.6392787996127783,0.00968054211035818,1.0,1.5642627295097482,0.33587693798449614,0.5173367545460574
base,base,prefill,code,2,4,2,16,1033,8,0.8269603097773476,0.20619554695062922,2.0,2.4184957565115597,0.29893410852713176,0.562287497012923
base,base,prefill,code,2,4,2,32,1033,8,0.9457889641819942,0.6282671829622459,4.0,4.229273285568065,0.18768168604651161,0.6934199015287318
base,base,prefill,code,2,5,3,8,1033,8,0.6470232333010648,0.00968054211035818,1.0,1.5455395548905928,0.3160125968992248,0.5576673972022836
base,base,prefill,code,2,5,3,16,1033,8,0.8284123910939013,0.30009680542110356,2.0,2.4142565001460707,0.2804626937984496,0.5876846443935925
base,base,prefill,code,2,5,3,32,1033,8,0.9348983543078412,0.611810261374637,4.0,4.278539994822677,0.18961967054263565,0.6896948837264756
base,base,prefill,code,2,6,4,8,1033,8,0.6530735721200387,0.008712487899322363,1.0,1.5312210487307762,0.2961482558139535,0.5749865982424166
base,base,prefill,code,2,6,4,16,1033,8,0.8545498547918683,0.3504356243949661,2.0,2.3404134806003967,0.22523013565891473,0.6533570122358276
base,base,prefill,code,2,6,4,32,1033,8,0.9549854791868344,0.7308809293320426,4.0,4.188545362392296,0.1858345445736434,0.6942713718109671
base,base,prefill,code,2,7,5,8,1033,8,0.6430300096805421,0.013552758954501452,1.0,1.5551373729770417,0.33684593023255816,0.5195844207472124
base,base,prefill,code,2,7,5,16,1033,8,0.8361568247821878,0.36205227492739595,2.0,2.391895803183792,0.27967538759689925,0.5907410703474317
base,base,prefill,code,2,7,5,32,1033,8,0.9332042594385286,0.6476282671829623,4.0,4.286307053941909,0.1824127906976744,0.6981367563595097
base,base,prefill,code,2,8,6,8,1033,8,0.5992255566311714,0.016456921587608905,1.0,1.6688206785137318,0.3430232558139535,0.5268440431231144
base,base,prefill,code,2,8,6,16,1033,8,0.7910212971926428,0.27783155856727976,2.0,2.5283769313140585,0.3140140503875969,0.5523837532635315
base,base,prefill,code,2,8,6,32,1033,8,0.9321151984511132,0.6524685382381413,4.0,4.2913150720498505,0.2094234496124031,0.6630805311993588
base,base,prefill,code,2,9,7,8,1033,8,0.6072120038722169,0.013552758954501452,1.0,1.6468712634515743,0.34120639534883723,0.5190320015901422
base,base,prefill,code,2,9,7,16,1033,8,0.8396660212971926,0.3978702807357212,2.0,2.3818994091367633,0.3293968023255814,0.5432237593654695
base,base,prefill,code,2,9,7,32,1033,8,0.9502662149080349,0.7454017424975798,4.0,4.209346746466319,0.2511809593023256,0.6123589996991444
base,base,prefill,code,2,10,8,8,1033,8,0.5924491771539206,0.018393030009680542,1.0,1.6879084967320261,0.3856589147286822,0.49032182287996107
base,base,prefill,code,2,10,8,16,1033,8,0.7831558567279767,0.3330106485963214,2.0,2.553770086526576,0.3605862403100775,0.49957325492328053
base,base,prefill,code,2,10,8,32,1033,8,0.9198935140367861,0.6224588576960309,4.0,4.34832938700342,0.2323764534883721,0.6361647917851588
base,base,prefill,code,2,11,9,8,1033,8,0.6321393998063891,0.026137463697967087,1.0,1.5819295558958653,0.26950096899224807,0.6027235899328984
base,base,prefill,code,2,11,9,16,1033,8,0.8265972894482091,0.3378509196515005,2.0,2.4195578978187675,0.2967538759689923,0.5704271823656452
base,base,prefill,code,2,11,9,32,1033,8,0.9373184898354308,0.7086156824782188,4.0,4.267492899561064,0.2157218992248062,0.6554815709165559
base,base,prefill,code,2,12,10,8,1033,8,0.6075750242013552,0.05033881897386254,1.0,1.6458872734515038,0.31455910852713176,0.5588952391278
base,base,prefill,code,2,12,10,16,1033,8,0.7803727008712488,0.31364956437560504,2.0,2.5628779655760585,0.27210513565891475,0.5952540234633109
base,base,prefill,code,2,12,10,32,1033,8,0.9200145208131656,0.6534365924491772,4.0,4.347757464158884,0.20984738372093023,0.6617083095459838
base,base,prefill,code,2,13,11,8,1033,8,0.6043078412391094,0.002904162633107454,1.0,1.6547857428914698,0.22638081395348839,0.6580007847449784
base,base,prefill,code,2,13,11,16,1033,8,0.7939254598257502,0.28654404646660214,2.0,2.519128181679622,0.1877422480620155,0.6975511491522648
base,base,prefill,code,2,13,11,32,1033,8,0.9225556631171346,0.6631171345595354,4.0,4.335781741867786,0.20179263565891473,0.6727027486721217
base,base,prefill,code,2,14,12,8,1033,8,0.6265730880929332,0.036786060019361085,1.0,1.5959830050212438,0.31443798449612403,0.5646098948424557
base,base,prefill,code,2,14,12,16,1033,8,0.7860600193610843,0.2749273959341723,2.0,2.544334975369458,0.30862403100775193,0.5555950497914253
base,base,prefill,code,2,14,12,32,1033,8,0.9128751210067764,0.611810261374637,4.0,4.381760339342524,0.21257267441860464,0.658387671074141
base,base,prefill,code,2,15,13,8,1033,8,0.596079380445305,0.030977734753146177,1.0,1.6776289078359723,0.25641957364341084,0.6246114350765576
base,base,prefill,code,2,15,13,16,1033,8,0.7808567279767668,0.30396902226524686,2.0,2.561289322795599,0.26168846899224807,0.6018175344599046
base,base,prefill,code,2,15,13,32,1033,8,0.9083978702807357,0.6079380445304937,4.0,4.403356866924204,0.19161821705426357,0.6858696962403958
base,base,prefill,code,3,4,1,8,1033,8,0.657187802516941,0.023233301064859633,1.0,1.5216350580003684,0.34762596899224807,0.5080046138185668
base,base,prefill,code,3,4,1,16,1033,8,0.8533397870280736,0.28654404646660214,2.0,2.3437322745320475,0.34035852713178294,0.521457295921777
base,base,prefill,code,3,4,1,32,1033,8,0.9500242013552759,0.6679574056147144,4.0,4.210419054897465,0.24530644379844962,0.6199771184822357
base,base,prefill,code,3,5,2,8,1033,8,0.6804211035818006,0.016456921587608905,1.0,1.469678107771652,0.35767926356589147,0.5106581618209511
base,base,prefill,code,3,5,2,16,1033,8,0.8499515972894482,0.30396902226524686,2.0,2.353075170842825,0.3236434108527132,0.5462979298752073
base,base,prefill,code,3,5,2,32,1033,8,0.9598257502420136,0.739593417231365,4.0,4.167423096318709,0.2442466085271318,0.6258706345313082
base,base,prefill,code,3,6,3,8,1033,8,0.6937318489835431,0.022265246853823813,1.0,1.44147915576487,0.36700581395348836,0.49415881276346246
base,base,prefill,code,3,6,3,16,1033,8,0.8900048402710552,0.4453049370764763,2.0,2.247178789938817,0.2682291666666667,0.5996509708765166
base,base,prefill,code,3,6,3,32,1033,8,0.9675701839303001,0.7860600193610843,4.0,4.134067033516758,0.22132388565891473,0.6518671634690453
base,base,prefill,code,3,7,4,8,1033,8,0.6840513068731849,0.01936108422071636,1.0,1.4618786485052184,0.38335755813953487,0.4756813384720358
base,base,prefill,code,3,7,4,16,1033,8,0.8700387221684415,0.452081316553727,2.0,2.29874826147427,0.3250968992248062,0.5403711209139105
base,base,prefill,code,3,7,4,32,1033,8,0.9486931268151017,0.7086156824782188,4.0,4.216326530612245,0.21820494186046513,0.6554369162501984
base,base,prefill,code,3,8,5,8,1033,8,0.6375847047434656,0.017424975798644726,1.0,1.5684190548491175,0.390625,0.4749942563896039
base,base,prefill,code,3,8,5,16,1033,8,0.8350677637947725,0.34462729912875123,2.0,2.3950152151862047,0.3594961240310077,0.50910785260421
base,base,prefill,code,3,8,5,32,1033,8,0.957405614714424,0.7483059051306873,4.0,4.177957532861476,0.25563226744186046,0.6128628070845318
base,base,prefill,code,3,9,6,8,1033,8,0.6494433688286544,0.01452081316553727,1.0,1.5397801378796347,0.3913517441860465,0.46879782577456924
base,base,prefill,code,3,9,6,16,1033,8,0.8729428848015489,0.47047434656340753,2.0,2.291100637649016,0.3857800387596899,0.48742860717417874
base,base,prefill,code,3,9,6,32,1033,8,0.96297192642788,0.78702807357212,4.0,4.1538074893189245,0.2979348352713178,0.5661809675195711
base,base,prefill,code,3,10,7,8,1033,8,0.6287512100677638,0.04259438528557599,1.0,1.5904541955350269,0.45675872093023256,0.4290111266855437
base,base,prefill,code,3,10,7,16,1033,8,0.8280493707647628,0.3688286544046467,2.0,2.4153149203565687,0.41660610465116277,0.4495603331923902
base,base,prefill,code,3,10,7,32,1033,8,0.9440948693126815,0.7028073572120038,4.0,4.236862342988977,0.2869125484496124,0.575377575384303
base,base,prefill,code,3,11,8,8,1033,8,0.6586398838334947,0.03581800580832527,1.0,1.5182803600955355,0.3077761627906977,0.5622035587151893
base,base,prefill,code,3,11,8,16,1033,8,0.8465634075508228,0.3697967086156825,2.0,2.3624928530588907,0.32697432170542634,0.5419137849844942
base,base,prefill,code,3,11,8,32,1033,8,0.9557115198451114,0.7666989351403679,4.0,4.185363383134971,0.26886506782945735,0.5927082474508637
base,base,prefill,code,3,12,9,8,1033,8,0.6264520813165537,0.04549854791868345,1.0,1.59629128839096,0.35174418604651164,0.5193457705085608
base,base,prefill,code,3,12,9,16,1033,8,0.8078412391093901,0.33591481122942884,2.0,2.475733972438586,0.3235222868217054,0.5428625348113786
base,base,prefill,code,3,12,9,32,1033,8,0.9342933204259438,0.6902226524685382,4.0,4.281310711047792,0.25115067829457366,0.615879174819493
base,base,prefill,code,3,13,10,8,1033,8,0.6181026137463698,0.003872216844143272,1.0,1.6178543461237276,0.26380813953488375,0.6176068548161628
base,base,prefill,code,3,13,10,16,1033,8,0.8178848015488868,0.32236205227492737,2.0,2.445332149726291,0.24812257751937986,0.6229194554774089
base,base,prefill,code,3,13,10,32,1033,8,0.9384075508228461,0.707647628267183,4.0,4.262540296582849,0.24600290697674418,0.6192853272911382
base,base,prefill,code,3,14,11,8,1033,8,0.6430300096805421,0.028073572120038724,1.0,1.5551373729770417,0.33987403100775193,0.5331088807833002
base,base,prefill,code,3,14,11,16,1033,8,0.8132865440464666,0.3155856727976767,2.0,2.4591578634131825,0.3482921511627907,0.5179910242844584
base,base,prefill,code,3,14,11,32,1033,8,0.9303000968054211,0.6611810261374637,4.0,4.299687825182102,0.2609011627906977,0.6025974784600598
base,base,prefill,code,3,15,12,8,1033,8,0.6015246853823815,0.011616650532429816,1.0,1.6624421645544156,0.31516472868217055,0.5517742808440493
base,base,prefill,code,3,15,12,16,1033,8,0.8069941916747337,0.33688286544046464,2.0,2.4783325835957415,0.3166182170542636,0.5411561993889137
base,base,prefill,code,3,15,12,32,1033,8,0.9266698935140368,0.6573088092933205,4.0,4.31653173152259,0.23149830426356588,0.6371128661615477
base,base,prefill,code,4,5,1,8,1033,8,0.6755808325266215,0.016456921587608905,1.0,1.4802077735984238,0.3018410852713178,0.5650591011056154
base,base,prefill,code,4,5,1,16,1033,8,0.8441432720232332,0.324298160696999,2.0,2.3692660550458715,0.25714631782945735,0.6146816340167158
base,base,prefill,code,4,5,1,32,1033,8,0.9484511132623427,0.6727976766698935,4.0,4.217402398571064,0.1892562984496124,0.6912357939383824
base,base,prefill,code,4,6,2,8,1033,8,0.6674733785091965,0.012584704743465635,1.0,1.4981870920957214,0.2607800387596899,0.6107340549201079
base,base,prefill,code,4,6,2,16,1033,8,0.8651984511132623,0.38528557599225555,2.0,2.3116083916083916,0.20197432170542637,0.6832241584445286
base,base,prefill,code,4,6,2,32,1033,8,0.9676911907066795,0.8005808325266215,4.0,4.13355008128048,0.1782642926356589,0.7061309533665463
base,base,prefill,code,4,7,3,8,1033,8,0.6769119070667957,0.03969022265246854,1.0,1.4772971040400429,0.3340600775193798,0.5258329956004392
base,base,prefill,code,4,7,3,16,1033,8,0.8592691190706679,0.3969022265246854,2.0,2.3275594986621604,0.24945494186046513,0.6249497025690068
base,base,prefill,code,4,7,3,32,1033,8,0.9434898354307841,0.686350435624395,4.0,4.239579325381557,0.16802931201550386,0.7204419614239447
base,base,prefill,code,4,8,4,8,1033,8,0.633107454017425,0.013552758954501452,1.0,1.5795107033639144,0.32061531007751937,0.551531887578402
base,base,prefill,code,4,8,4,16,1033,8,0.8120764762826719,0.2962245885769603,2.0,2.4628222321561615,0.28355135658914726,0.5870985551430092
base,base,prefill,code,4,8,4,32,1033,8,0.9449419167473379,0.7144240077444337,4.0,4.23306441285696,0.1973716085271318,0.6810879468716927
base,base,prefill,code,4,9,5,8,1033,8,0.6335914811229428,0.016456921587608905,1.0,1.5783040488922842,0.3112887596899225,0.5591935626819373
base,base,prefill,code,4,9,5,16,1033,8,0.8474104549854792,0.4269119070667957,2.0,2.3601313722690276,0.3084423449612403,0.5642129887739002
base,base,prefill,code,4,9,5,32,1033,8,0.9597047434656341,0.782187802516941,4.0,4.167948556298071,0.23619186046511628,0.6346232167738899
base,base,prefill,code,4,10,6,8,1033,8,0.5876089060987415,0.030977734753146177,1.0,1.7018121911037891,0.33599806201550386,0.5400561109863449
base,base,prefill,code,4,10,6,16,1033,8,0.7860600193610843,0.3330106485963214,2.0,2.544334975369458,0.3192829457364341,0.5456732946394663
base,base,prefill,code,4,10,6,32,1033,8,0.9266698935140368,0.6544046466602129,4.0,4.31653173152259,0.22907582364341086,0.6409916077067995
base,base,prefill,code,4,11,7,8,1033,8,0.6421829622458858,0.03291384317521781,1.0,1.5571886188053514,0.23873546511627908,0.6511939825893374
base,base,prefill,code,4,11,7,16,1033,8,0.8284123910939013,0.3465634075508228,2.0,2.4142565001460707,0.2711967054263566,0.6010327207332965
base,base,prefill,code,4,11,7,32,1033,8,0.9449419167473379,0.7279767666989352,4.0,4.23306441285696,0.2087875484496124,0.6655480785030293
base,base,prefill,code,4,12,8,8,1033,8,0.6185866408518877,0.041626331074540175,1.0,1.6165884194053208,0.2697432170542636,0.6152064989274353
base,base,prefill,code,4,12,8,16,1033,8,0.7948935140367861,0.33591481122942884,2.0,2.51606028314812,0.24509447674418605,0.6316657143858037
base,base,prefill,code,4,12,8,32,1033,8,0.9188044530493708,0.6505324298160697,4.0,4.353483471618596,0.1890140503875969,0.6917386631794518
base,base,prefill,code,4,13,9,8,1033,8,0.6106001936108422,0.003872216844143272,1.0,1.6377328577090764,0.19694767441860464,0.6936409843386678
base,base,prefill,code,4,13,9,16,1033,8,0.8010648596321394,0.3233301064859632,2.0,2.496676737160121,0.1821705426356589,0.7045721758826022
base,base,prefill,code,4,13,9,32,1033,8,0.9269119070667957,0.6931268151016456,4.0,4.315404699738903,0.19446463178294573,0.6857702584738473
base,base,prefill,code,4,14,10,8,1033,8,0.6223378509196515,0.030977734753146177,1.0,1.6068442543262687,0.27313468992248063,0.6082796187447398
base,base,prefill,code,4,14,10,16,1033,8,0.7917473378509197,0.29816069699903197,2.0,2.526058383004738,0.25314922480620156,0.621218801890506
base,base,prefill,code,4,14,10,32,1033,8,0.9166263310745402,0.6185866408518877,4.0,4.363828382838284,0.20645591085271317,0.6682266569544792
base,base,prefill,code,4,15,11,8,1033,8,0.5970474346563408,0.05808325266214908,1.0,1.674908796108634,0.20978682170542637,0.6798865217469948
base,base,prefill,code,4,15,11,16,1033,8,0.7777105517909003,0.2855759922555663,2.0,2.571650847985063,0.23037790697674418,0.6403047137678275
base,base,prefill,code,4,15,11,32,1033,8,0.9128751210067764,0.6311713455953534,4.0,4.381760339342524,0.1829578488372093,0.6990708910487021
base,base,prefill,code,5,6,1,8,1033,8,0.6864714424007744,0.030977734753146177,1.0,1.4567248369469417,0.29748062015503873,0.5686727140215563
base,base,prefill,code,5,6,1,16,1033,8,0.8735479186834463,0.39399806389157793,2.0,2.2895137830724477,0.210453003875969,0.6728321021192812
base,base,prefill,code,5,6,1,32,1033,8,0.9704743465634076,0.814133591481123,4.0,4.121695760598504,0.1860767926356589,0.6994608738673691
base,base,prefill,code,5,7,2,8,1033,8,0.6796950629235237,0.02420135527589545,1.0,1.4712479971515044,0.3488372093023256,0.5084678026538475
base,base,prefill,code,5,7,2,16,1033,8,0.8621732817037754,0.4181994191674734,2.0,2.319719298245614,0.2579336240310077,0.6153215178894254
base,base,prefill,code,5,7,2,32,1033,8,0.9528073572120038,0.7376573088092934,4.0,4.1981203962407925,0.17208696705426357,0.7183484908927782
base,base,prefill,code,5,8,3,8,1033,8,0.6391577928363988,0.008712487899322363,1.0,1.5645588792124194,0.34459786821705424,0.5218272683388974
base,base,prefill,code,5,8,3,16,1033,8,0.8339787028073572,0.3107454017424976,2.0,2.3981427742309926,0.31007751937984496,0.5646210675211706
base,base,prefill,code,5,8,3,32,1033,8,0.9568005808325266,0.7618586640851888,4.0,4.180599468825092,0.21011991279069767,0.6663427582691486
base,base,prefill,code,5,9,4,8,1033,8,0.630324298160697,0.011616650532429816,1.0,1.5864849299289692,0.32170542635658916,0.544361022268001
base,base,prefill,code,5,9,4,16,1033,8,0.8633833494675702,0.45595353339787026,2.0,2.316468114926419,0.3316375968992248,0.5392626694758493
base,base,prefill,code,5,9,4,32,1033,8,0.9684172313649564,0.8199419167473379,4.0,4.130451080844683,0.25148376937984496,0.6184592880116035
base,base,prefill,code,5,10,5,8,1033,8,0.6030977734753146,0.01936108422071636,1.0,1.6581059390048154,0.37269864341085274,0.5006016808342377
base,base,prefill,code,5,10,5,16,1033,8,0.8071151984511132,0.3204259438528558,2.0,2.477961019490255,0.3100169573643411,0.5584047933607895
base,base,prefill,code,5,10,5,32,1033,8,0.9402226524685382,0.6844143272023233,4.0,4.254311454311455,0.2506359011627907,0.6201664057253102
base,base,prefill,code,5,11,6,8,1033,8,0.6337124878993223,0.026137463697967087,1.0,1.5780026732862327,0.2777374031007752,0.5955456257781883
base,base,prefill,code,5,11,6,16,1033,8,0.8359148112294289,0.345595353339787,2.0,2.392588303416329,0.2767078488372093,0.6006661884199311
base,base,prefill,code,5,11,6,32,1033,8,0.9508712487899322,0.7531461761858664,4.0,4.20666836345126,0.22756177325581395,0.6448438014947041
base,base,prefill,code,5,12,7,8,1033,8,0.6214908034849952,0.041626331074540175,1.0,1.6090342679127725,0.2956637596899225,0.579495224844065
base,base,prefill,code,5,12,7,16,1033,8,0.8026379477250726,0.33591481122942884,2.0,2.49178350670888,0.24576065891472867,0.6356844836699622
base,base,prefill,code,5,12,7,32,1033,8,0.9318731848983544,0.68054211035818,4.0,4.292429554603299,0.22189922480620156,0.6494444979788028
base,base,prefill,code,5,13,8,8,1033,8,0.6005566311713456,0.00484027105517909,1.0,1.6651219020753576,0.2038517441860465,0.6879499484150728
base,base,prefill,code,5,13,8,16,1033,8,0.811108422071636,0.31364956437560504,2.0,2.4657615992839026,0.19870397286821706,0.6857316678300797
base,base,prefill,code,5,13,8,32,1033,8,0.9378025169409487,0.7095837366892546,4.0,4.265290322580645,0.21193677325581395,0.6652914032353917
base,base,prefill,code,5,14,9,8,1033,8,0.6288722168441433,0.02516940948693127,1.0,1.5901481624013853,0.3094718992248062,0.5654651980233406
base,base,prefill,code,5,14,9,16,1033,8,0.8067521781219749,0.30977734753146174,2.0,2.47907604619769,0.2757994186046512,0.5973808424162428
base,base,prefill,code,5,14,9,32,1033,8,0.9294530493707648,0.6737657308809293,4.0,4.303606301262857,0.2232921511627907,0.6503247231795712
base,base,prefill,code,5,15,10,8,1033,8,0.5866408518877058,0.02032913843175218,1.0,1.7046204620462047,0.23280038759689922,0.6520510067021759
base,base,prefill,code,5,15,10,16,1033,8,0.7889641819941917,0.30880929332042595,2.0,2.5349693251533743,0.2567829457364341,0.6122866656476625
base,base,prefill,code,5,15,10,32,1033,8,0.9267909002904162,0.6679574056147144,4.0,4.315968142055098,0.19246608527131784,0.6883917567783716
base,base,prefill,code,6,7,1,8,1033,8,0.7035333978702807,0.044530493707647625,1.0,1.4213966288269695,0.3489583333333333,0.5137516230539484
base,base,prefill,code,6,7,1,16,1033,8,0.8719748305905131,0.4346563407550823,2.0,2.2936441854010545,0.2704699612403101,0.6009653230386487
base,base,prefill,code,6,7,1,32,1033,8,0.9509922555663117,0.7376573088092934,4.0,4.206133095813716,0.17396438953488372,0.7156813656351109
base,base,prefill,code,6,8,2,8,1033,8,0.6579138431752178,0.01452081316553727,1.0,1.519955858009932,0.3594961240310077,0.5081531302461539
base,base,prefill,code,6,8,2,16,1033,8,0.8406340755082284,0.33204259438528555,2.0,2.3791564704188857,0.31940406976744184,0.5534510952749209
base,base,prefill,code,6,8,2,32,1033,8,0.9534123910939013,0.7376573088092934,4.0,4.19545627617718,0.2074249031007752,0.6719101581284089
base,base,prefill,code,6,9,3,8,1033,8,0.6397628267182962,0.00484027105517909,1.0,1.5630792509930016,0.344234496124031,0.5218906416580844
base,base,prefill,code,6,9,3,16,1033,8,0.8690706679574056,0.45595353339787026,2.0,2.301308827624617,0.3430232558139535,0.5302605795864425
base,base,prefill,code,6,9,3,32,1033,8,0.9662391093901258,0.8257502420135527,4.0,4.139762053850971,0.25657097868217055,0.6115167558628276
base,base,prefill,code,6,10,4,8,1033,8,0.6072120038722169,0.013552758954501452,1.0,1.6468712634515743,0.3845687984496124,0.4954387559038711
base,base,prefill,code,6,10,4,16,1033,8,0.8128025169409487,0.34849951597289447,2.0,2.4606223016227484,0.3369670542635659,0.5296273320110386
base,base,prefill,code,6,10,4,32,1033,8,0.9346563407550823,0.6892545982575025,4.0,4.27964785085448,0.24236918604651161,0.6307487317138498
base,base,prefill,code,6,11,5,8,1033,8,0.6623910939012585,0.02420135527589545,1.0,1.5096821337230544,0.28258236434108525,0.5984311984312024
base,base,prefill,code,6,11,5,16,1033,8,0.8401500484027106,0.3639883833494676,2.0,2.3805271496471265,0.2989946705426357,0.572985394277428
base,base,prefill,code,6,11,5,32,1033,8,0.9436108422071636,0.7492739593417231,4.0,4.239035650166709,0.22283793604651161,0.6498954781050559
base,base,prefill,code,6,12,6,8,1033,8,0.6334704743465635,0.04743465634075508,1.0,1.5786055396370582,0.3070494186046512,0.5745718536416247
base,base,prefill,code,6,12,6,16,1033,8,0.8107454017424975,0.36786060019361083,2.0,2.466865671641791,0.2613856589147287,0.6119515875269642
base,base,prefill,code,6,12,6,32,1033,8,0.9215876089060987,0.6795740561471443,4.0,4.340336134453781,0.2097565406976744,0.6650504770880161
base,base,prefill,code,6,13,7,8,1033,8,0.6182236205227493,0.008712487899322363,1.0,1.6175376786063809,0.22298934108527133,0.6656647400833517
base,base,prefill,code,6,13,7,16,1033,8,0.8067521781219749,0.32720232333010646,2.0,2.47907604619769,0.20784883720930233,0.6730093370565436
base,base,prefill,code,6,13,7,32,1033,8,0.9328412391093901,0.7163601161665053,4.0,4.287975094045921,0.2081516472868217,0.6697198953622788
base,base,prefill,code,6,14,8,8,1033,8,0.6444820909970959,0.031945788964181994,1.0,1.5516334960570786,0.3074127906976744,0.5692839890514341
base,base,prefill,code,6,14,8,16,1033,8,0.8118344627299129,0.3465634075508228,2.0,2.4635564167536144,0.30153827519379844,0.5669527641220057
base,base,prefill,code,6,14,8,32,1033,8,0.920619554695063,0.6602129719264279,4.0,4.344900105152471,0.22038517441860464,0.6545183974495632
base,base,prefill,code,6,15,9,8,1033,8,0.6087850919651501,0.04065827686350436,1.0,1.642615782150666,0.2612645348837209,0.6153257380001623
base,base,prefill,code,6,15,9,16,1033,8,0.7959825750242013,0.3378509196515005,2.0,2.5126178169656432,0.23897771317829458,0.6385452275055998
base,base,prefill,code,6,15,9,32,1033,8,0.922676669893514,0.6611810261374637,4.0,4.335213114754098,0.20482073643410853,0.6718428616243063
