phase,domain,delta,capacity,baseline,n_scopes,mean_selection_coverage,mean_complete_token_coverage,mean_candidate_amplification,mean_useful_amplification,mean_candidate_replacement_fraction
prefill,__domain_balanced__,1,8,transition,60,0.57915487355091,0.01152356437109424,1.0,1.8050124080954622,0.48242781612344315
prefill,__domain_balanced__,1,16,domain_oracle,60,0.4640608094906862,0.040316539535114514,2.0,4.580029949330727,0.0
prefill,__domain_balanced__,1,16,linear,60,0.8060041249104783,0.36447399161485067,2.0,2.5019976716920946,0.5178072391868965
prefill,__domain_balanced__,1,16,static,60,0.40429805859499945,0.02269453742913595,2.0,5.355709643027001,0.0
prefill,__domain_balanced__,1,16,transition,60,0.7901449903585057,0.2671294516135737,2.0,2.5778056915286376,0.39234363161436975
prefill,__domain_balanced__,1,32,domain_oracle,60,0.721146862138358,0.20214494208980088,4.0,5.636202211901733,0.0
prefill,__domain_balanced__,1,32,linear,60,0.9345778075280865,0.6688399218449842,4.0,4.286062252240162,0.3588727669767394
prefill,__domain_balanced__,1,32,static,60,0.6722144177074943,0.15203224626423598,4.0,6.035995090851943,0.0
prefill,__domain_balanced__,1,32,transition,60,0.9346486571742754,0.6620132780660432,4.0,4.294147157716541,0.25640711832797286
prefill,__domain_balanced__,2,8,domain_oracle,56,0.2893430972533712,0.000298404322151024,1.0,3.9064523825846895,0.0
prefill,__domain_balanced__,2,8,linear,56,0.6249802461945313,0.11473290395626148,1.0,1.6277171074925623,0.6087323403108007
prefill,__domain_balanced__,2,8,static,56,0.23843007614965162,3.1410981279055156e-05,1.0,5.1497828571217665,0.0
prefill,__domain_balanced__,2,8,transition,56,0.5659142609764639,0.011660905736686596,1.0,1.8682680560385767,0.47374361944141347
prefill,__domain_balanced__,2,16,domain_oracle,56,0.466905242858678,0.04279055874038463,2.0,4.5633369328905955,0.0
prefill,__domain_balanced__,2,16,linear,56,0.8052656210371463,0.36390873298275966,2.0,2.5037591236165717,0.5146467401982597
prefill,__domain_balanced__,2,16,static,56,0.40478321442339205,0.024304442934850862,2.0,5.373883265870609,0.0
prefill,__domain_balanced__,2,16,transition,56,0.776125373993437,0.25347465082444004,2.0,2.6422941337769146,0.38258754567906345
prefill,__domain_balanced__,2,32,domain_oracle,56,0.7236434216916869,0.21035892096515713,4.0,5.621547820866261,0.0
prefill,__domain_balanced__,2,32,linear,56,0.9350219310092726,0.6739730316841399,4.0,4.283263976549816,0.3573524623931036
prefill,__domain_balanced__,2,32,static,56,0.6731124690764345,0.1580192583546521,4.0,6.033664282347414,0.0
prefill,__domain_balanced__,2,32,transition,56,0.9285487154499926,0.6489090155108499,4.0,4.327545501459073,0.25180563331899963
prefill,__domain_balanced__,3,8,domain_oracle,52,0.291080385546769,0.0003213585007780258,1.0,3.8824601078646546,0.0
prefill,__domain_balanced__,3,8,linear,52,0.6225835637106246,0.12131594523003704,1.0,1.6338485725301413,0.6046176523572465
prefill,__domain_balanced__,3,8,static,52,0.23945031386260168,3.382721060821325e-05,1.0,5.15377829848723,0.0
prefill,__domain_balanced__,3,8,transition,52,0.5524045695514973,0.012175815298110525,1.0,1.8921078947550107,0.47120627778612223
prefill,__domain_balanced__,3,16,domain_oracle,52,0.469835386081428,0.045862263312999293,2.0,4.535360223545567,0.0
prefill,__domain_balanced__,3,16,linear,52,0.8027295346975496,0.3600703244547263,2.0,2.5110377517323554,0.5100520487931454
prefill,__domain_balanced__,3,16,static,52,0.4069574617661671,0.024813780515583757,2.0,5.354244878054658,0.0
prefill,__domain_balanced__,3,16,transition,52,0.7672228641582238,0.2429710562833385,2.0,2.655204346871204,0.3799617022152905
prefill,__domain_balanced__,3,32,domain_oracle,52,0.7258365869153334,0.21748048601413264,4.0,5.6060862110144205,0.0
prefill,__domain_balanced__,3,32,linear,52,0.9344171350561041,0.672816212668974,4.0,4.285652447772769,0.35642954698804047
prefill,__domain_balanced__,3,32,static,52,0.6763684535115809,0.16265800103190464,4.0,6.003452464324064,0.0
prefill,__domain_balanced__,3,32,transition,52,0.9230074449130308,0.627838005137135,4.0,4.350454975007627,0.24438918802667084
prefill,__domain_balanced__,4,8,domain_oracle,48,0.2917641108707097,0.00034813837584286134,1.0,3.893647646716533,0.0
prefill,__domain_balanced__,4,8,linear,48,0.6137271480526058,0.11653283215741056,1.0,1.659271368811017,0.6037362497095463
prefill,__domain_balanced__,4,8,static,48,0.23883853652099488,3.664614482556435e-05,1.0,5.199381112118895,0.0
prefill,__domain_balanced__,4,8,transition,48,0.5373645728364219,0.009179020511353088,1.0,1.9689239690901177,0.4559496968997036
prefill,__domain_balanced__,4,16,domain_oracle,48,0.471565234902858,0.04904049211217896,2.0,4.52978215655754,0.0
prefill,__domain_balanced__,4,16,linear,48,0.7951258938895936,0.3511856023947167,2.0,2.5369055916433245,0.5073315007122969
prefill,__domain_balanced__,4,16,static,48,0.40650960927450575,0.026863272486136288,2.0,5.378502188252027,0.0
prefill,__domain_balanced__,4,16,transition,48,0.7496117532907692,0.23041156712000865,2.0,2.730983282723148,0.3687196108029789
prefill,__domain_balanced__,4,32,domain_oracle,48,0.7256621275366122,0.2234266775438297,4.0,5.611544618667491,0.0
prefill,__domain_balanced__,4,32,linear,48,0.9311365627106015,0.6641351809060605,4.0,4.301369171779794,0.35414463477367614
prefill,__domain_balanced__,4,32,static,48,0.6754903006101197,0.1651025355927361,4.0,6.014465757085703,0.0
prefill,__domain_balanced__,4,32,transition,48,0.9139757329011657,0.6082020006392904,4.0,4.400304483521503,0.24137052764280567
prefill,__domain_balanced__,5,8,domain_oracle,44,0.2914816998256514,0.00037978731910130324,1.0,3.892208298354493,0.0
prefill,__domain_balanced__,5,8,linear,44,0.6078607691369862,0.11454082129420605,1.0,1.6754096055752337,0.6050294198596329
prefill,__domain_balanced__,5,8,static,44,0.23855543931931208,0.0,1.0,5.184855440652415,0.0
prefill,__domain_balanced__,5,8,transition,44,0.5252875773738764,0.009488655285547536,1.0,2.0158560543043533,0.4474192318433619
prefill,__domain_balanced__,5,16,domain_oracle,44,0.47158842499497156,0.05178300204978286,2.0,4.532844500937571,0.0
prefill,__domain_balanced__,5,16,linear,44,0.790284882240541,0.35299858508323906,2.0,2.5540510604326676,0.5089559827172725
prefill,__domain_balanced__,5,16,static,44,0.40746241833735225,0.028166026209390224,2.0,5.369575933598149,0.0
prefill,__domain_balanced__,5,16,transition,44,0.7351924073762128,0.22078207984904505,2.0,2.784787501239153,0.3587457720024435
prefill,__domain_balanced__,5,32,domain_oracle,44,0.7259440475719109,0.22661924627953203,4.0,5.608954775187092,0.0
prefill,__domain_balanced__,5,32,linear,44,0.9278656309052425,0.6560115385523735,4.0,4.317402831907449,0.3559021766899008
prefill,__domain_balanced__,5,32,static,44,0.6759294812714618,0.16587448841949357,4.0,6.0077816263022745,0.0
prefill,__domain_balanced__,5,32,transition,44,0.908055288291002,0.5884778426628866,4.0,4.429271603914774,0.23859379649420803
prefill,__domain_balanced__,6,8,domain_oracle,40,0.289089376580549,0.0004177660510114336,1.0,3.9211838941333874,0.0
prefill,__domain_balanced__,6,8,linear,40,0.6036104566408105,0.11804043507749155,1.0,1.6880597418488823,0.6038734198832608
prefill,__domain_balanced__,6,8,static,40,0.23688078281857025,0.0,1.0,5.202839585672166,0.0
prefill,__domain_balanced__,6,8,transition,40,0.5117210650740953,0.009508561669259645,1.0,2.0459792161868346,0.44299859945595166
prefill,__domain_balanced__,6,16,domain_oracle,40,0.4701505220359922,0.053359084407520165,2.0,4.542413650547177,0.0
prefill,__domain_balanced__,6,16,linear,40,0.785242620248506,0.3481614917157131,2.0,2.57064114289632,0.5078061863025638
prefill,__domain_balanced__,6,16,static,40,0.406344059625959,0.02983926911177164,2.0,5.37090910484436,0.0
prefill,__domain_balanced__,6,16,transition,40,0.7224772481442077,0.21368532755642153,2.0,2.833133168583422,0.3502091594476592
prefill,__domain_balanced__,6,32,domain_oracle,40,0.7251819943480904,0.22725693008469952,4.0,5.612140531387384,0.0
prefill,__domain_balanced__,6,32,linear,40,0.9250784557497556,0.6474008988265811,4.0,4.330229698126985,0.3562617397726686
prefill,__domain_balanced__,6,32,static,40,0.6751780623696656,0.16598654370340132,4.0,6.013198537760662,0.0
prefill,__domain_balanced__,6,32,transition,40,0.9029245538478949,0.5737728640130965,4.0,4.450351533448776,0.2341044833802882
prefill,__domain_balanced__,7,8,domain_oracle,36,0.2841153100081247,0.0004641845011238151,1.0,3.9898111832126215,0.0
prefill,__domain_balanced__,7,8,linear,36,0.5958394374592064,0.11739826064330999,1.0,1.7126586441806662,0.6090350488626518
prefill,__domain_balanced__,7,8,static,36,0.2326237591841176,0.0,1.0,5.276739577646304,0.0
prefill,__domain_balanced__,7,8,transition,36,0.5001603760960163,0.008841579218617196,1.0,2.0881521318999763,0.4414737686683487
prefill,__domain_balanced__,7,16,domain_oracle,36,0.4653680787909894,0.054681758393374746,2.0,4.586159631873404,0.0
prefill,__domain_balanced__,7,16,linear,36,0.779153531352779,0.3494265879730213,2.0,2.5920549554274537,0.5162874063953525
prefill,__domain_balanced__,7,16,static,36,0.4011170122594613,0.027108956369847996,2.0,5.41780578328739,0.0
prefill,__domain_balanced__,7,16,transition,36,0.7124319952223723,0.20741969413817596,2.0,2.8653614492568917,0.3476846623355334
prefill,__domain_balanced__,7,32,domain_oracle,36,0.7211236843008397,0.2232448337056736,4.0,5.6384433074118885,0.0
prefill,__domain_balanced__,7,32,linear,36,0.9212419657709758,0.6398117215916279,4.0,4.348847418439041,0.35840116381128206
prefill,__domain_balanced__,7,32,static,36,0.6713149156257902,0.1669123561950282,4.0,6.046632567021566,0.0
prefill,__domain_balanced__,7,32,transition,36,0.8944311011902761,0.5504255993959182,4.0,4.492598179013097,0.22981392050533767
prefill,__domain_balanced__,8,8,domain_oracle,32,0.28365941812395956,0.000522207563764292,1.0,3.998436867433687,0.0
prefill,__domain_balanced__,8,8,linear,32,0.5913445270538176,0.11807406934336338,1.0,1.7273422063379797,0.6141976388836763
prefill,__domain_balanced__,8,8,static,32,0.23230491463723138,0.0,1.0,5.276847700081217,0.0
prefill,__domain_balanced__,8,8,transition,32,0.4850867856503475,0.007979109791590477,1.0,2.133217646507937,0.4321907566127657
prefill,__domain_balanced__,8,16,domain_oracle,32,0.4633929390602061,0.05566522628012547,2.0,4.607803568558699,0.0
prefill,__domain_balanced__,8,16,linear,32,0.7756944464028667,0.34415934125110403,2.0,2.6043003071697064,0.5197268558598961
prefill,__domain_balanced__,8,16,static,32,0.39980716122690363,0.02508493974943725,2.0,5.435176869806103,0.0
prefill,__domain_balanced__,8,16,transition,32,0.6993277208383517,0.1913628070996378,2.0,2.900051973984132,0.339341029957702
prefill,__domain_balanced__,8,32,domain_oracle,32,0.71762743890139,0.2220971119133971,4.0,5.665385568057141,0.0
prefill,__domain_balanced__,8,32,linear,32,0.9193394719279023,0.6384685058899165,4.0,4.358730658917095,0.36146857226370777
prefill,__domain_balanced__,8,32,static,32,0.6698368558939946,0.1661376734364495,4.0,6.059032907075628,0.0
prefill,__domain_balanced__,8,32,transition,32,0.8894573496092639,0.5307026033200692,4.0,4.5102006818547276,0.22763620276502317
prefill,__domain_balanced__,9,8,domain_oracle,28,0.2838650069381677,0.000596808644302048,1.0,4.008126077973947,0.0
prefill,__domain_balanced__,9,8,linear,28,0.5842917142895868,0.11270892855531102,1.0,1.7493924368806772,0.6193788252450302
prefill,__domain_balanced__,9,8,static,28,0.23173508171113918,0.0,1.0,5.327592138958727,0.0
prefill,__domain_balanced__,9,8,transition,28,0.4722134103175958,0.011646332350991235,1.0,2.207182807763814,0.4146383629432862
prefill,__domain_balanced__,9,16,domain_oracle,28,0.4628143509686077,0.05844467373783348,2.0,4.625492253340277,0.0
prefill,__domain_balanced__,9,16,linear,28,0.7684629700491975,0.3385428990604556,2.0,2.63103682435052,0.5252662955001465
prefill,__domain_balanced__,9,16,static,28,0.39677207745114634,0.02615829875771834,2.0,5.481035840217119,0.0
prefill,__domain_balanced__,9,16,transition,28,0.6781293966223069,0.18122213706407525,2.0,2.998745792674582,0.3286692591861203
prefill,__domain_balanced__,9,32,domain_oracle,28,0.7159135917728392,0.22199774661070507,4.0,5.681181746740717,0.0
prefill,__domain_balanced__,9,32,linear,28,0.9154598938850079,0.6277455849289713,4.0,4.37804947289121,0.3672253788134861
prefill,__domain_balanced__,9,32,static,28,0.6659656550821998,0.170509673751269,4.0,6.094929214317759,0.0
prefill,__domain_balanced__,9,32,transition,28,0.8808251379431091,0.5116868574188848,4.0,4.551476041239466,0.22789752133781435
prefill,__domain_balanced__,10,8,domain_oracle,24,0.28688508828302106,0.0005863383172090296,1.0,3.968855033633624,0.0
prefill,__domain_balanced__,10,8,linear,24,0.5773897714542461,0.11127182064681256,1.0,1.7703817536153414,0.6245835297482659
prefill,__domain_balanced__,10,8,static,24,0.23315066193543066,0.0,1.0,5.2698814628332595,0.0
prefill,__domain_balanced__,10,8,transition,24,0.4511200738966139,0.010185079561026345,1.0,2.315269548579984,0.40001892159321367
prefill,__domain_balanced__,10,16,domain_oracle,24,0.46570730587963455,0.05474095325499854,2.0,4.602083013365878,0.0
prefill,__domain_balanced__,10,16,linear,24,0.7602331898801661,0.32855400758031805,2.0,2.6599391594395105,0.527567584097496
prefill,__domain_balanced__,10,16,static,24,0.3984365719929306,0.02601053940379365,2.0,5.437647911980169,0.0
prefill,__domain_balanced__,10,16,transition,24,0.6561747990892598,0.16313781939774488,2.0,3.102717518014623,0.3187636991575922
prefill,__domain_balanced__,10,32,domain_oracle,24,0.718049573086205,0.22767207285173238,4.0,5.665160193522506,0.0
prefill,__domain_balanced__,10,32,linear,24,0.9113647720684334,0.6154841384955066,4.0,4.397802754467556,0.36828079557733795
prefill,__domain_balanced__,10,32,static,24,0.6677574047793954,0.17729938933727088,4.0,6.081542426186904,0.0
prefill,__domain_balanced__,10,32,transition,24,0.8616638797353965,0.4674130670244761,4.0,4.660650193258477,0.21070151066775733
prefill,__domain_balanced__,11,8,domain_oracle,20,0.2945110956739273,0.0007036059806508355,1.0,3.8893800969106445,0.0
prefill,__domain_balanced__,11,8,linear,20,0.5682055149810797,0.10406919137981399,1.0,1.7976352767790007,0.6203278926773887
prefill,__domain_balanced__,11,8,static,20,0.237123116495883,0.0,1.0,5.226257123207349,0.0
prefill,__domain_balanced__,11,8,transition,20,0.4361710200584902,0.008865502958918985,1.0,2.4291830137494697,0.3770704159015811
prefill,__domain_balanced__,11,16,domain_oracle,20,0.47359145368474936,0.06035177759066458,2.0,4.544214102209606,0.0
prefill,__domain_balanced__,11,16,linear,20,0.7522891861618666,0.31486504074169275,2.0,2.6866060784054238,0.5253646497120489
prefill,__domain_balanced__,11,16,static,20,0.4017476119701041,0.028447714692048216,2.0,5.4017964839220145,0.0
prefill,__domain_balanced__,11,16,transition,20,0.6381212992919053,0.16419056966789886,2.0,3.210725541324531,0.30091181681267065
prefill,__domain_balanced__,11,32,domain_oracle,20,0.7238763584377648,0.2394774401940829,4.0,5.627243930162776,0.0
prefill,__domain_balanced__,11,32,linear,20,0.9070240651337966,0.5970711652306155,4.0,4.418332830572959,0.36878281252807316
prefill,__domain_balanced__,11,32,static,20,0.6730078102377796,0.18766915298822157,4.0,6.039931026671556,0.0
prefill,__domain_balanced__,11,32,transition,20,0.8463517664498863,0.4312967379911985,4.0,4.752229185569622,0.1951684407118804
prefill,__domain_balanced__,12,8,domain_oracle,16,0.29536667658806176,0.0008795074758135445,1.0,3.86670980092046,0.0
prefill,__domain_balanced__,12,8,linear,16,0.5583643674613266,0.10234741924436586,1.0,1.8299252276219444,0.6301458377271867
prefill,__domain_balanced__,12,8,static,16,0.23828074255715775,0.0,1.0,5.217326217915675,0.0
prefill,__domain_balanced__,12,8,transition,16,0.41975755456856995,0.010286974872751287,1.0,2.535749286649713,0.3781491826616819
prefill,__domain_balanced__,12,16,domain_oracle,16,0.4758093383353988,0.06073096854986301,2.0,4.520584308442702,0.0
prefill,__domain_balanced__,12,16,linear,16,0.7426053064699716,0.30559719584257383,2.0,2.7217205354004284,0.5321475107363483
prefill,__domain_balanced__,12,16,static,16,0.4028893650271398,0.031656828941137666,2.0,5.383970117690152,0.0
prefill,__domain_balanced__,12,16,transition,16,0.6187703920369678,0.1427773437784663,2.0,3.3322303732661207,0.2919631211244229
prefill,__domain_balanced__,12,32,domain_oracle,16,0.7254495822160401,0.2400573115286291,4.0,5.614414601298656,0.0
prefill,__domain_balanced__,12,32,linear,16,0.9012001846451364,0.5873090815239057,4.0,4.4465909139280795,0.37047630288894984
prefill,__domain_balanced__,12,32,static,16,0.6736515580097818,0.19270673824878323,4.0,6.028069873441463,0.0
prefill,__domain_balanced__,12,32,transition,16,0.8341586939397243,0.4100452184524463,4.0,4.824938049167717,0.19150893768248514
prefill,__domain_balanced__,13,8,domain_oracle,12,0.29581810880623594,0.0011726766344180592,1.0,3.8887764576665766,0.0
prefill,__domain_balanced__,13,8,linear,12,0.5447125581770657,0.1040719093136628,1.0,1.874928087451158,0.6368079842488844
prefill,__domain_balanced__,13,8,static,12,0.2427813890835893,0.0,1.0,5.217009533560932,0.0
prefill,__domain_balanced__,13,8,transition,12,0.3928223828620217,0.01140910627265597,1.0,2.7514670159613246,0.34035017022427955
prefill,__domain_balanced__,13,16,domain_oracle,12,0.47243926997085056,0.05660014161447987,2.0,4.557172526327097,0.0
prefill,__domain_balanced__,13,16,linear,12,0.7294257683238211,0.28803239286060717,2.0,2.7692049912081913,0.5412697347890373
prefill,__domain_balanced__,13,16,static,12,0.4054619022109891,0.02320136705226411,2.0,5.3429896391651885,0.0
prefill,__domain_balanced__,13,16,transition,12,0.5930626171146219,0.12923567006405914,2.0,3.4947601393010186,0.27161975283577294
prefill,__domain_balanced__,13,32,domain_oracle,12,0.7237937808186721,0.2276477105248058,4.0,5.6333551494675085,0.0
prefill,__domain_balanced__,13,32,linear,12,0.8927858309615108,0.5620210375613547,4.0,4.488932387850537,0.37717284739814355
prefill,__domain_balanced__,13,32,static,12,0.6663322809488054,0.16799317414521256,4.0,6.093295352811832,0.0
prefill,__domain_balanced__,13,32,transition,12,0.8109280620963473,0.35825340498220865,4.0,4.965666827420628,0.1837161571656444
prefill,__domain_balanced__,14,8,domain_oracle,8,0.2897778946452972,0.0012093227792436235,1.0,3.8945704381568675,0.0
prefill,__domain_balanced__,14,8,linear,8,0.5493610450126968,0.11594953776710742,1.0,1.8547351115762716,0.6479282261663556
prefill,__domain_balanced__,14,8,static,8,0.23964499806301054,0.0,1.0,5.273998028854753,0.0
prefill,__domain_balanced__,14,8,transition,8,0.3587668860034896,0.007787319285531899,1.0,3.041726682809522,0.30721870787299366
prefill,__domain_balanced__,14,16,domain_oracle,8,0.4670503814316113,0.0642358280075662,2.0,4.5954406731899535,0.0
prefill,__domain_balanced__,14,16,linear,8,0.7340402020314342,0.3006184944512253,2.0,2.7479285113861573,0.5564278652154013
prefill,__domain_balanced__,14,16,static,8,0.39981424177915165,0.021879554964992384,2.0,5.3118349153665125,0.0
prefill,__domain_balanced__,14,16,transition,8,0.5627845887003888,0.1277020530258804,2.0,3.652529974504115,0.2780997929931931
prefill,__domain_balanced__,14,32,domain_oracle,8,0.7230632649708486,0.22550359128260597,4.0,5.632161587714458,0.0
prefill,__domain_balanced__,14,32,linear,8,0.8975288162825527,0.574429724348791,4.0,4.463123106304528,0.3843048544611066
prefill,__domain_balanced__,14,32,static,8,0.6684878703691646,0.17706996447504184,4.0,6.054797673786373,0.0
prefill,__domain_balanced__,14,32,transition,8,0.78844964558206,0.3171718385298381,4.0,5.09808743461812,0.17729650652265014
prefill,__domain_balanced__,15,8,domain_oracle,4,0.29588330314205125,0.0,1.0,3.823401774458371,0.0
prefill,__domain_balanced__,15,8,linear,4,0.537804283445347,0.10283819792428472,1.0,1.889177200709356,0.6579298896068113
prefill,__domain_balanced__,15,8,static,4,0.24948169492090877,0.0,1.0,4.770970547628188,0.0
prefill,__domain_balanced__,15,8,transition,4,0.32514060595072813,0.0031147129036311096,1.0,3.4413750622515593,0.23490328204849478
prefill,__domain_balanced__,15,16,domain_oracle,4,0.47371140962846664,0.06754372314596095,2.0,4.492257958947872,0.0
prefill,__domain_balanced__,15,16,linear,4,0.7260983314950923,0.2971581681453302,2.0,2.775352252301559,0.5505254217127964
prefill,__domain_balanced__,15,16,static,4,0.4112492716959319,0.021119223572090045,2.0,5.131204153129255,0.0
prefill,__domain_balanced__,15,16,transition,4,0.5294123499523627,0.09416876054678465,2.0,3.8963666247013564,0.23445133579709632
prefill,__domain_balanced__,15,32,domain_oracle,4,0.7290398127864328,0.225846528649175,4.0,5.567573614526845,0.0
prefill,__domain_balanced__,15,32,linear,4,0.8881522027379551,0.5627327940569928,4.0,4.5097828675403635,0.3872341041402071
prefill,__domain_balanced__,15,32,static,4,0.6720650329591932,0.14761664379838071,4.0,6.012860560338914,0.0
prefill,__domain_balanced__,15,32,transition,4,0.768444592012591,0.27891189935095834,4.0,5.237679674702778,0.18476505258652653
prefill,code,1,8,domain_oracle,15,0.45367927294048666,0.0011140428026971563,1.0,2.2291253895538437,0.0
prefill,code,1,8,linear,15,0.7247288185282909,0.13608912342421578,1.0,1.3848175060627654,0.4906396713615023
prefill,code,1,8,static,15,0.43220463207270593,0.00011726766344180593,1.0,2.334264149691259,0.0
prefill,code,1,8,transition,15,0.6628774552917033,0.027616534740545297,1.0,1.5303308732484384,0.3483788145539906
prefill,code,1,16,domain_oracle,15,0.6503737906772208,0.13749633538551745,2.0,3.0991181779027643,0.0
prefill,code,1,16,linear,15,0.8878774552917033,0.5323951920257989,2.0,2.2563643767716806,0.4421691607981221
prefill,code,1,16,static,15,0.6068308413954852,0.07077103488712987,2.0,3.3255425927567646,0.0
prefill,code,1,16,transition,15,0.8544415127528584,0.39700967458223396,2.0,2.358730488535171,0.29986428990610325
prefill,code,1,32,domain_oracle,15,0.8554089709762532,0.44878334799179126,4.0,4.689757285301251,0.0
prefill,code,1,32,linear,15,0.968051890941073,0.8130753444737614,4.0,4.133399330578949,0.33578161678403756
prefill,code,1,32,static,15,0.8008941659337439,0.30214013485781294,4.0,5.0085060402548836,0.0
prefill,code,1,32,transition,15,0.9552184110231604,0.7530929346232776,4.0,4.196251959936761,0.21622652582159624
prefill,code,2,8,domain_oracle,14,0.459275662771705,0.001193617288604096,1.0,2.1980398192119077,0.0
prefill,code,2,8,linear,14,0.7254130544038196,0.130418394270637,1.0,1.3809157640274274,0.48463436871227367
prefill,code,2,8,static,14,0.437766993340872,0.00012564392511622062,1.0,2.299410494145293,0.0
prefill,code,2,8,transition,14,0.654620555346149,0.02581982661138334,1.0,1.5456121521129458,0.33949006539235416
prefill,code,2,16,domain_oracle,14,0.6593793190099259,0.14580977509737406,2.0,3.048009748319118,0.0
prefill,code,2,16,linear,14,0.891357268501068,0.541588139213469,2.0,2.2455501550326455,0.43521676936619713
prefill,code,2,16,static,14,0.615788729739917,0.07582610880763915,2.0,3.2663404104855656,0.0
prefill,code,2,16,transition,14,0.852289860535243,0.3908154290740043,2.0,2.3612088200389936,0.2929962588028169
prefill,code,2,32,domain_oracle,14,0.8638255434099761,0.46796079909536376,4.0,4.637371168859437,0.0
prefill,code,2,32,linear,14,0.9688560120618168,0.8185701721321774,4.0,4.129274165037852,0.33254605759557343
prefill,code,2,32,static,14,0.8086992712652343,0.3200150772710139,4.0,4.953149311813385,0.0
prefill,code,2,32,transition,14,0.9577993466515894,0.7645432843322025,4.0,4.182733898060547,0.21430732834507044
prefill,code,3,8,domain_oracle,13,0.4624940802381436,0.0012854340031121033,1.0,2.1828447703585137,0.0
prefill,code,3,8,linear,13,0.7234287260672485,0.13097895947500168,1.0,1.3842361923362398,0.47691799837486454
prefill,code,3,8,static,13,0.4409207766727556,0.000135308842432853,1.0,2.282413935826781,0.0
prefill,code,3,8,transition,13,0.6487889858602259,0.02773831269873486,1.0,1.5523025801242232,0.3423026137594799
prefill,code,3,16,domain_oracle,13,0.6644763547797848,0.15614640416751235,2.0,3.023086565773765,0.0
prefill,code,3,16,linear,13,0.8899516270888304,0.5384615384615384,2.0,2.2485018824914467,0.42583626760563376
prefill,code,3,16,static,13,0.6205855490156282,0.08030579798389824,2.0,3.2396107510372656,0.0
prefill,code,3,16,transition,13,0.8514900886272918,0.389283539679318,2.0,2.357117995192496,0.2993253995124594
prefill,code,3,32,domain_oracle,13,0.8672620255733712,0.48197009674582236,4.0,4.6184687249868706,0.0
prefill,code,3,32,linear,13,0.9690481022934848,0.8198362763006563,4.0,4.12813273475547,0.32999771465330446
prefill,code,3,32,static,13,0.8122674379270686,0.3291387592179149,4.0,4.930530968844669,0.0
prefill,code,3,32,transition,13,0.9564220959339693,0.7582030985724917,4.0,4.186131905481873,0.2114770957475623
prefill,code,4,8,domain_oracle,12,0.467320800351803,0.0013925535033714454,1.0,2.158770240352158,0.0
prefill,code,4,8,linear,12,0.7197944151275286,0.12730870712401055,1.0,1.3904190598163952,0.4686124559859155
prefill,code,4,8,static,12,0.4451682058047493,0.0001465845793022574,1.0,2.2589133773824996,0.0
prefill,code,4,8,transition,12,0.6428924802110818,0.02184110231603635,1.0,1.5599044829592998,0.3306007922535211
prefill,code,4,16,domain_oracle,12,0.6709909117560833,0.1667399589563178,2.0,2.990742679519491,0.0
prefill,code,4,16,linear,12,0.8884308120785693,0.5381119906185869,2.0,2.251743839812137,0.41984851819248825
prefill,code,4,16,static,12,0.6260810612723541,0.08692465552623864,2.0,3.209082773484953,0.0
prefill,code,4,16,transition,12,0.843282761653474,0.3779683377308707,2.0,2.3755829878902412,0.2873019366197183
prefill,code,4,32,domain_oracle,12,0.8700710935209616,0.4997068308413955,4.0,4.603446631793017,0.0
prefill,code,4,32,linear,12,0.9686767077103489,0.8226326590442685,4.0,4.129556628859018,0.3282556668133803
prefill,code,4,32,static,12,0.8146071533274699,0.34073585458809735,4.0,4.9163419576849074,0.0
prefill,code,4,32,transition,12,0.9550718264438581,0.7549105834066255,4.0,4.190604939961733,0.21159771126760563
prefill,code,5,8,domain_oracle,11,0.4658391300871512,0.001519149276405213,1.0,2.167045474130685,0.0
prefill,code,5,8,linear,11,0.7145598464859678,0.12313104661389622,1.0,1.3997343803663573,0.4703305057618438
prefill,code,5,8,static,11,0.44267210362197174,0.0,1.0,2.271919966850819,0.0
prefill,code,5,8,transition,11,0.6363336531542336,0.022947149596226114,1.0,1.5740301107640284,0.3332766485275288
prefill,code,5,16,domain_oracle,11,0.6718437674902055,0.17518189813704324,2.0,2.987816449804821,0.0
prefill,code,5,16,linear,11,0.8862137203166227,0.5417766051011433,2.0,2.25701571867777,0.4219700304097311
prefill,code,5,16,static,11,0.6275085951866954,0.09026944910849924,2.0,3.2029396564818815,0.0
prefill,code,5,16,transition,11,0.8345926281282481,0.3725113936195731,2.0,2.3984553152784227,0.2804847551216389
prefill,code,5,32,domain_oracle,11,0.8698428879827297,0.5067562165187495,4.0,4.6052054359729935,0.0
prefill,code,5,32,linear,11,0.9685975853522028,0.8251379227632526,4.0,4.129854670678421,0.32944542253521125
prefill,code,5,32,static,11,0.8122851203326138,0.3420484528663948,4.0,4.930458743398168,0.0
prefill,code,5,32,transition,11,0.95109738546414,0.7407052050851523,4.0,4.207897070467538,0.21504881562099873
prefill,code,6,8,domain_oracle,10,0.46237906772207565,0.0016710642040457344,1.0,2.1839257684681823,0.0
prefill,code,6,8,linear,10,0.71103781882146,0.1289357959542656,1.0,1.406774121781456,0.4686289612676056
prefill,code,6,8,static,10,0.4385554089709762,0.0,1.0,2.2924316636040674,0.0
prefill,code,6,8,transition,10,0.6218667546174143,0.02163588390501319,1.0,1.6105331958119815,0.32275528169014084
prefill,code,6,16,domain_oracle,10,0.6695030782761654,0.18038698328935796,2.0,2.9989320606297056,0.0
