phase,domain,layer_id,window_size,hotset_size,n_windows,mean_jaccard,min_jaccard,mean_static_coverage,mean_lagged_coverage,mean_oracle_coverage,mean_lagged_oracle_ratio
prefill,code,14,512,8,8,0.7206349206349206,0.3333333333333333,0.47523716517857145,0.4728306361607143,0.4869907924107143,0.9710713668054982
prefill,code,15,256,8,17,0.7277777777777777,0.6,0.49090576171875,0.484527587890625,0.499237060546875,0.9696986337467182
prefill,code,15,512,8,8,0.8793650793650795,0.6,0.48702566964285715,0.487060546875,0.49183872767857145,0.9902207174788706
prefill,conversation,0,256,8,7,0.2749028749028749,0.06666666666666667,0.24951171875,0.22501627604166666,0.284912109375,0.7877549544788448
prefill,conversation,0,512,8,3,0.23809523809523808,0.14285714285714285,0.24462890625,0.20556640625,0.2611083984375,0.7880878263758941
prefill,conversation,1,256,8,7,0.14603174603174604,0.0,0.20125325520833334,0.15926106770833334,0.2548014322916667,0.6291297751364956
prefill,conversation,1,512,8,3,0.14871794871794872,0.06666666666666667,0.1973876953125,0.163818359375,0.2203369140625,0.7493420760826175
prefill,conversation,2,256,8,7,0.19797979797979795,0.0,0.21280924479166666,0.162841796875,0.280517578125,0.5728214258365826
prefill,conversation,2,512,8,3,0.19999999999999998,0.06666666666666667,0.2054443359375,0.1591796875,0.2467041015625,0.6563577935670273
prefill,conversation,3,256,8,7,0.19871239871239874,0.06666666666666667,0.2138671875,0.17521158854166666,0.2826334635416667,0.6194831185381668
prefill,conversation,3,512,8,3,0.34265734265734266,0.23076923076923078,0.20849609375,0.1778564453125,0.238525390625,0.7482119767360028
prefill,conversation,4,256,8,7,0.2083028083028083,0.06666666666666667,0.24186197916666666,0.17301432291666666,0.3084309895833333,0.5684745237900015
prefill,conversation,4,512,8,3,0.34265734265734266,0.23076923076923078,0.2330322265625,0.20263671875,0.2557373046875,0.8019991746526663
prefill,conversation,5,256,8,7,0.15714285714285714,0.0,0.23111979166666666,0.1640625,0.3282877604166667,0.49281055083898284
prefill,conversation,5,512,8,3,0.10476190476190475,0.06666666666666667,0.2142333984375,0.154052734375,0.262939453125,0.5919473246307116
prefill,conversation,6,256,8,7,0.1948051948051948,0.14285714285714285,0.255615234375,0.19694010416666666,0.360595703125,0.5493018237377014
prefill,conversation,6,512,8,3,0.23076923076923078,0.23076923076923078,0.24462890625,0.18359375,0.2967529296875,0.6202281212295201
prefill,conversation,7,256,8,7,0.20634920634920637,0.06666666666666667,0.2543131510416667,0.178955078125,0.320556640625,0.5595371067626994
prefill,conversation,7,512,8,3,0.34265734265734266,0.23076923076923078,0.2305908203125,0.2091064453125,0.256591796875,0.81413885146392
prefill,conversation,8,256,8,7,0.22328042328042327,0.06666666666666667,0.2522786458333333,0.175048828125,0.32177734375,0.5373726026876745
prefill,conversation,8,512,8,3,0.3939393939393939,0.3333333333333333,0.24658203125,0.215087890625,0.2620849609375,0.8236722484913399
prefill,conversation,9,256,8,7,0.14603174603174604,0.0,0.21728515625,0.16446940104166666,0.2999674479166667,0.540344113431393
prefill,conversation,9,512,8,3,0.23809523809523808,0.14285714285714285,0.21142578125,0.1796875,0.2442626953125,0.7409015661526421
prefill,conversation,10,256,8,7,0.19788359788359788,0.06666666666666667,0.216552734375,0.169189453125,0.2801920572916667,0.6098430436232579
prefill,conversation,10,512,8,3,0.23809523809523808,0.14285714285714285,0.1993408203125,0.17431640625,0.224853515625,0.7758701188455008
prefill,conversation,11,256,8,7,0.23475783475783477,0.0,0.23909505208333334,0.17814127604166666,0.322509765625,0.5332480358698539
prefill,conversation,11,512,8,3,0.3939393939393939,0.3333333333333333,0.2174072265625,0.188720703125,0.254638671875,0.754348513598988
prefill,conversation,12,256,8,7,0.22877492877492878,0.0,0.23429361979166666,0.18489583333333334,0.3133138020833333,0.5714883421771063
prefill,conversation,12,512,8,3,0.14285714285714285,0.14285714285714285,0.2130126953125,0.1658935546875,0.2381591796875,0.7219225631585875
prefill,conversation,13,256,8,7,0.19719169719169719,0.0,0.21785481770833334,0.17805989583333334,0.2955729166666667,0.6009078890770063
prefill,conversation,13,512,8,3,0.19999999999999998,0.06666666666666667,0.1993408203125,0.170654296875,0.222900390625,0.7727671451355662
prefill,conversation,14,256,8,7,0.17777777777777778,0.0,0.19645182291666666,0.15283203125,0.2932942708333333,0.5244165004203597
prefill,conversation,14,512,8,3,0.07142857142857142,0.0,0.1993408203125,0.1246337890625,0.248779296875,0.5142985854669443
prefill,conversation,15,256,8,7,0.14718614718614717,0.0,0.214599609375,0.158935546875,0.2916666666666667,0.5435534208944715
prefill,conversation,15,512,8,3,0.10476190476190475,0.06666666666666667,0.2039794921875,0.148193359375,0.240234375,0.6426295562986892
prefill,general,0,256,8,21,0.3731646131646132,0.14285714285714285,0.245849609375,0.2250244140625,0.26806640625,0.8435276525737205
prefill,general,0,512,8,10,0.4498834498834499,0.23076923076923078,0.2448459201388889,0.23136393229166666,0.2528211805555556,0.9173259088435538
prefill,general,1,256,8,21,0.39254079254079255,0.23076923076923078,0.23779296875,0.2202880859375,0.25947265625,0.8528934169298108
