phase,domain,layer_id,rank,expert_id,selections,probability
prefill,__all__,4,61,46,694,0.0062329357666331365
prefill,__all__,4,62,54,682,0.006125161661158212
prefill,__all__,4,63,15,519,0.004661230061790487
prefill,__all__,4,64,0,393,0.0035296019543037795
prefill,__all__,5,1,0,5791,0.05200998706710734
prefill,__all__,5,2,42,4723,0.04241809167983906
prefill,__all__,5,3,2,4190,0.03763112516166116
prefill,__all__,5,4,10,3570,0.03206279637879006
prefill,__all__,5,5,21,2835,0.025461632418450928
prefill,__all__,5,6,14,2800,0.025147291277482397
prefill,__all__,5,7,17,2607,0.02341392441442736
prefill,__all__,5,8,52,2568,0.023063658571633856
prefill,__all__,5,9,6,2561,0.023000790343440148
prefill,__all__,5,10,40,2551,0.022910978588877712
prefill,__all__,5,11,8,2428,0.021806294007759734
prefill,__all__,5,12,23,2213,0.019875341284667336
prefill,__all__,5,13,54,2171,0.0194981319155051
prefill,__all__,5,14,57,2136,0.019183790774536573
prefill,__all__,5,15,60,2130,0.01912990372179911
prefill,__all__,5,16,55,2128,0.01911194137088662
prefill,__all__,5,17,63,2123,0.019067035493605403
prefill,__all__,5,18,22,2117,0.01901314844086794
prefill,__all__,5,19,31,2109,0.01894129903721799
prefill,__all__,5,20,19,2076,0.01864492024716195
prefill,__all__,5,21,58,2074,0.01862695789624946
prefill,__all__,5,22,20,2047,0.01838446615893088
prefill,__all__,5,23,13,2018,0.018124012070699812
prefill,__all__,5,24,32,1942,0.01744144273602529
prefill,__all__,5,25,30,1870,0.016794798103175742
prefill,__all__,5,26,37,1787,0.016049360540307516
prefill,__all__,5,27,45,1721,0.01545660296019543
prefill,__all__,5,28,35,1711,0.015366791205632993
prefill,__all__,5,29,11,1653,0.014845883029170857
prefill,__all__,5,30,53,1644,0.014765052450064665
prefill,__all__,5,31,39,1643,0.01475607127460842
prefill,__all__,5,32,18,1632,0.01465727834458974
prefill,__all__,5,33,44,1592,0.01429803132633999
prefill,__all__,5,34,34,1563,0.014037577238108924
prefill,__all__,5,35,43,1504,0.013507687886190545
prefill,__all__,5,36,50,1488,0.013363989078890645
prefill,__all__,5,37,41,1483,0.013319083201609426
prefill,__all__,5,38,28,1472,0.013220290271590746
prefill,__all__,5,39,51,1422,0.01277123149877856
prefill,__all__,5,40,26,1393,0.012510777410547493
prefill,__all__,5,41,27,1365,0.012259304497772669
prefill,__all__,5,42,16,1242,0.011154619916654692
prefill,__all__,5,43,33,1166,0.010472050581980169
prefill,__all__,5,44,9,1128,0.010130765914642908
prefill,__all__,5,45,15,1080,0.00969966949274321
prefill,__all__,5,46,62,1038,0.009322460123580975
prefill,__all__,5,47,4,1022,0.009178761316281075
prefill,__all__,5,48,1,1018,0.0091428366144561
prefill,__all__,5,49,49,997,0.008954231929874983
prefill,__all__,5,50,7,970,0.008711740192556402
prefill,__all__,5,51,59,967,0.00868479666618767
prefill,__all__,5,52,56,887,0.007966302629688173
prefill,__all__,5,53,38,883,0.007930377927863198
prefill,__all__,5,54,48,873,0.007840566173300761
prefill,__all__,5,55,46,837,0.0075172438568759875
prefill,__all__,5,56,24,792,0.007113090961345021
prefill,__all__,5,57,5,783,0.007032260382238828
prefill,__all__,5,58,47,778,0.006987354504957609
prefill,__all__,5,59,61,777,0.006978373329501365
prefill,__all__,5,60,29,748,0.006717919241270297
prefill,__all__,5,61,12,728,0.006538295732145423
prefill,__all__,5,62,3,659,0.005918594625664607
prefill,__all__,5,63,36,564,0.005065382957321454
prefill,__all__,5,64,25,556,0.004993533553671504
prefill,__all__,6,1,18,6152,0.05525219140681133
prefill,__all__,6,2,52,4487,0.040298534272165544
prefill,__all__,6,3,57,4455,0.04001113665756574
prefill,__all__,6,4,42,3768,0.033841069119126314
prefill,__all__,6,5,61,3743,0.03361653973272022
prefill,__all__,6,6,5,3652,0.03279925276620204
