phase,domain,layer_id,num_experts,n_tokens,n_selections,entropy,normalized_entropy,gini,max_to_median,utilization_variance,top_1_coverage,top_2_coverage,top_4_coverage,top_8_coverage,top_16_coverage
prefill,__all__,15,64,13918,111344,4.051584484657226,0.9742001406262746,0.2542660583417158,3.1427699816961563,728377.34375,0.046262034775111364,0.08297708004023567,0.1461416870239977,0.25145495042391147,0.41332267567179193
prefill,code,0,64,4426,35408,3.9268732381762828,0.9442134244860848,0.3461761819362856,7.2526193247962745,204557.46875,0.08797446904654316,0.1464075915047447,0.2151208766380479,0.32275192046995027,0.4905388612742883
prefill,code,1,64,4426,35408,3.824395191985044,0.9195726629794031,0.4076674056710348,8.687277051129607,327268.21875,0.10316877541798464,0.16499096249435155,0.2864324446452779,0.38389629462268415,0.5400192046995029
prefill,code,2,64,4426,35408,3.68688413179964,0.8865082422132587,0.5104310819588793,12.250363901018924,437729.46875,0.11884319927699954,0.18925101671938546,0.2905840488025305,0.4361443741527338,0.6206224582015364
prefill,code,3,64,4426,35408,3.7104169464519305,0.8921666880460952,0.5064577567216448,8.375690607734807,353008.0625,0.08563036601897876,0.1667702214188884,0.2709557162223226,0.4066877541798464,0.5989889290555807
prefill,code,4,64,4426,35408,3.4940734798271325,0.8401470803080413,0.6049780416854948,12.912621359223301,586361.5,0.09390533212833257,0.18509941256213286,0.3446678716674198,0.5106190691369182,0.6975542250338906
prefill,code,5,64,4426,35408,3.4244409545026473,0.8234039971463397,0.626815444249887,15.605118829981718,704450.875,0.12053773158608225,0.22596588341617713,0.37598847718029826,0.5177361048350655,0.7170978309986443
prefill,code,6,64,4426,35408,3.3891101435663793,0.8149087328582831,0.6502626525079078,15.570057581573897,647233.875,0.11455038409399006,0.21280501581563488,0.3470967013104383,0.5295413465883416,0.7412449164030728
prefill,code,7,64,4426,35408,3.4437027722988214,0.8280354853151809,0.6295514078739268,15.777777777777779,611586.65625,0.11830659737912336,0.2095571622232264,0.3468707636692273,0.4968933574333484,0.7193007230004519
prefill,code,8,64,4426,35408,3.56721724434094,0.8577344380307114,0.5678483676005422,10.810511756569849,536192.125,0.11037053773158609,0.22011974694984185,0.31973000451875283,0.4559139177586986,0.6596814279258925
prefill,code,9,64,4426,35408,3.5673630995767303,0.8577695088016051,0.5685500098847718,13.875,554349.3125,0.11599073655671034,0.2167871667419792,0.33933009489380933,0.47370650700406686,0.6696226841391776
prefill,code,10,64,4426,35408,3.709367427457741,0.8919143320713891,0.49743172446904654,11.869047619047619,390008.71875,0.11262991414369634,0.1692272932670583,0.26197469498418435,0.41083935833709895,0.623136014460009
prefill,code,11,64,4426,35408,3.4940754269687444,0.8401475484966325,0.5971019967239042,15.496240601503759,633370.78125,0.11641436963398102,0.21458427474017172,0.3580264347040217,0.5085009037505649,0.7069588793492996
prefill,code,12,64,4426,35408,3.5102042963273727,0.8440257218031058,0.5993843199276999,15.951020408163265,544074.03125,0.11037053773158609,0.19261183913239946,0.31230230456394037,0.4866131947582467,0.7212776773610483
prefill,code,13,64,4426,35408,3.4329260200563985,0.8254442241456754,0.6301903877654768,15.461538461538462,645353.46875,0.10785698147311341,0.19862742882964302,0.34641888838680523,0.5510901491188432,0.7437867148666968
prefill,code,14,64,4426,35408,3.5258372228877612,0.847784646073648,0.5856983238251242,11.970149253731343,569365.9375,0.101926118391324,0.1995594215996385,0.3370142340713963,0.4783099864437415,0.7055467690917306
prefill,code,15,64,4426,35408,3.538978362896556,0.8509444223273673,0.585300285246272,12.819494584837544,547560.375,0.10028807049254405,0.1910020334387709,0.33794622684139175,0.4912731586082241,0.6894487121554451
prefill,conversation,0,64,1903,15224,4.0389834837713146,0.9711702403782175,0.2245467682606411,6.053921568627451,21715.796875,0.08112191276931162,0.12151865475564898,0.16717025748817657,0.25072254335260113,0.39864687335785604
prefill,conversation,1,64,1903,15224,4.082803111816021,0.9817066337238336,0.21584956318970047,1.870563674321503,8058.015625,0.029427220178665267,0.054584866001050975,0.1045717288491855,0.19955333683657384,0.3696794534944824
prefill,conversation,2,64,1903,15224,4.08144583558561,0.9813802777760453,0.21438189700472937,2.045643153526971,8392.234375,0.032383079348397265,0.06141618497109826,0.11534419337887546,0.2105885444035733,0.3723725696269049
prefill,conversation,3,64,1903,15224,4.036737107695606,0.9706301011074847,0.2682565357330531,2.6487695749440716,13001.453125,0.03888596952180767,0.0719915922228061,0.12664214398318444,0.2239884393063584,0.40271939043615346
