capacity_experts_per_layer,lookahead_layers,requested_complete_cold_set_coverage,realized_complete_cold_set_coverage,eligible_cold_waves,incomplete_cold_waves,correlation_block_waves,mean_incomplete_run_waves,max_incomplete_run_waves,requested_predicted_to_useful_amplification,realized_predicted_to_useful_amplification,useful_predicted_objects,false_predicted_objects,predicted_objects,miss_generation,evidence_coverage,evidence_demand
16,3,0.5,0.4999948935301026,97915,48958,4,7.980114099429503,52,1.0,1.0,179736,0,179736,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.5,0.4999948935301026,97915,48958,4,7.980114099429503,52,1.25,1.25,179736,44934,224670,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.5,0.4999948935301026,97915,48958,4,7.980114099429503,52,1.5,1.5,179736,89868,269604,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.5,0.4999948935301026,97915,48958,4,7.980114099429503,52,2.0,2.0,179736,179736,359472,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.5,0.4999948935301026,97915,48958,4,7.980114099429503,52,4.0,4.0,179736,539208,718944,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.5,0.4999948935301026,97915,48958,4,7.980114099429503,52,8.0,8.0,179736,1258152,1437888,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.75,0.7499974467650513,97915,24479,4,5.358800350262697,28,1.0,1.0,269730,0,269730,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.75,0.7499974467650513,97915,24479,4,5.358800350262697,28,1.25,1.2499981462944425,269730,67432,337162,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.75,0.7499974467650513,97915,24479,4,5.358800350262697,28,1.5,1.5,269730,134865,404595,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.75,0.7499974467650513,97915,24479,4,5.358800350262697,28,2.0,2.0,269730,269730,539460,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.75,0.7499974467650513,97915,24479,4,5.358800350262697,28,4.0,4.0,269730,809190,1078920,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.75,0.7499974467650513,97915,24479,4,5.358800350262697,28,8.0,8.0,269730,1888110,2157840,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.9,0.9000051064698974,97915,9791,4,4.446412352406903,20,1.0,1.0,323839,0,323839,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.9,0.9000051064698974,97915,9791,4,4.446412352406903,20,1.25,1.25000077198855,323839,80960,404799,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.9,0.9000051064698974,97915,9791,4,4.446412352406903,20,1.5,1.5000015439770997,323839,161920,485759,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.9,0.9000051064698974,97915,9791,4,4.446412352406903,20,2.0,2.0,323839,323839,647678,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.9,0.9000051064698974,97915,9791,4,4.446412352406903,20,4.0,4.0,323839,971517,1295356,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.9,0.9000051064698974,97915,9791,4,4.446412352406903,20,8.0,8.0,323839,2266873,2590712,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.95,0.9499974467650513,97915,4896,4,4.18819503849444,12,1.0,1.0,341865,0,341865,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.95,0.9499974467650513,97915,4896,4,4.18819503849444,12,1.25,1.2499992687171837,341865,85466,427331,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.95,0.9499974467650513,97915,4896,4,4.18819503849444,12,1.5,1.4999985374343674,341865,170932,512797,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.95,0.9499974467650513,97915,4896,4,4.18819503849444,12,2.0,2.0,341865,341865,683730,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.95,0.9499974467650513,97915,4896,4,4.18819503849444,12,4.0,4.0,341865,1025595,1367460,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.95,0.9499974467650513,97915,4896,4,4.18819503849444,12,8.0,8.0,341865,2393055,2734920,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.99,0.9900015319409692,97915,979,4,4.079166666666667,8,1.0,1.0,356649,0,356649,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.99,0.9900015319409692,97915,979,4,4.079166666666667,8,1.25,1.2499992990306996,356649,89162,445811,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.99,0.9900015319409692,97915,979,4,4.079166666666667,8,1.5,1.4999985980613992,356649,178324,534973,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.99,0.9900015319409692,97915,979,4,4.079166666666667,8,2.0,2.0,356649,356649,713298,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.99,0.9900015319409692,97915,979,4,4.079166666666667,8,4.0,4.0,356649,1069947,1426596,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.99,0.9900015319409692,97915,979,4,4.079166666666667,8,8.0,8.0,356649,2496543,2853192,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.999,0.9989991319001175,97915,98,4,4.083333333333333,8,1.0,1.0,359809,0,359809,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.999,0.9989991319001175,97915,98,4,4.083333333333333,8,1.25,1.2499993051869187,359809,89952,449761,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.999,0.9989991319001175,97915,98,4,4.083333333333333,8,1.5,1.4999986103738372,359809,179904,539713,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.999,0.9989991319001175,97915,98,4,4.083333333333333,8,2.0,2.0,359809,359809,719618,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.999,0.9989991319001175,97915,98,4,4.083333333333333,8,4.0,4.0,359809,1079427,1439236,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,3,0.999,0.9989991319001175,97915,98,4,4.083333333333333,8,8.0,8.0,359809,2518663,2878472,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.5,0.4999933325332373,74991,37496,4,7.979570121302404,52,1.0,1.0,141406,0,141406,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.5,0.4999933325332373,74991,37496,4,7.979570121302404,52,1.25,1.2500035359178536,141406,35352,176758,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.5,0.4999933325332373,74991,37496,4,7.979570121302404,52,1.5,1.5,141406,70703,212109,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.5,0.4999933325332373,74991,37496,4,7.979570121302404,52,2.0,2.0,141406,141406,282812,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.5,0.4999933325332373,74991,37496,4,7.979570121302404,52,4.0,4.0,141406,424218,565624,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.5,0.4999933325332373,74991,37496,4,7.979570121302404,52,8.0,8.0,141406,989842,1131248,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.75,0.7499966662666187,74991,18748,4,5.284103720405862,32,1.0,1.0,212260,0,212260,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.75,0.7499966662666187,74991,18748,4,5.284103720405862,32,1.25,1.25,212260,53065,265325,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.75,0.7499966662666187,74991,18748,4,5.284103720405862,32,1.5,1.5,212260,106130,318390,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.75,0.7499966662666187,74991,18748,4,5.284103720405862,32,2.0,2.0,212260,212260,424520,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.75,0.7499966662666187,74991,18748,4,5.284103720405862,32,4.0,4.0,212260,636780,849040,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.75,0.7499966662666187,74991,18748,4,5.284103720405862,32,8.0,8.0,212260,1485820,1698080,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.9,0.9000013334933525,74991,7499,4,4.411176470588235,16,1.0,1.0,254889,0,254889,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.9,0.9000013334933525,74991,7499,4,4.411176470588235,16,1.25,1.2499990191808983,254889,63722,318611,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.9,0.9000013334933525,74991,7499,4,4.411176470588235,16,1.5,1.4999980383617968,254889,127444,382333,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.9,0.9000013334933525,74991,7499,4,4.411176470588235,16,2.0,2.0,254889,254889,509778,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.9,0.9000013334933525,74991,7499,4,4.411176470588235,16,4.0,4.0,254889,764667,1019556,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.9,0.9000013334933525,74991,7499,4,4.411176470588235,16,8.0,8.0,254889,1784223,2039112,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.95,0.9499939992799136,74991,3750,4,4.2087542087542085,12,1.0,1.0,268733,0,268733,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.95,0.9499939992799136,74991,3750,4,4.2087542087542085,12,1.25,1.2499990697085954,268733,67183,335916,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.95,0.9499939992799136,74991,3750,4,4.2087542087542085,12,1.5,1.499998139417191,268733,134366,403099,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.95,0.9499939992799136,74991,3750,4,4.2087542087542085,12,2.0,2.0,268733,268733,537466,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.95,0.9499939992799136,74991,3750,4,4.2087542087542085,12,4.0,4.0,268733,806199,1074932,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.95,0.9499939992799136,74991,3750,4,4.2087542087542085,12,8.0,8.0,268733,1881131,2149864,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.99,0.9899987998559827,74991,750,4,4.010695187165775,8,1.0,1.0,280192,0,280192,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.99,0.9899987998559827,74991,750,4,4.010695187165775,8,1.25,1.25,280192,70048,350240,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.99,0.9899987998559827,74991,750,4,4.010695187165775,8,1.5,1.5,280192,140096,420288,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.99,0.9899987998559827,74991,750,4,4.010695187165775,8,2.0,2.0,280192,280192,560384,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.99,0.9899987998559827,74991,750,4,4.010695187165775,8,4.0,4.0,280192,840576,1120768,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.99,0.9899987998559827,74991,750,4,4.010695187165775,8,8.0,8.0,280192,1961344,2241536,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.999,0.9989998799855982,74991,75,4,3.9473684210526314,4,1.0,1.0,282780,0,282780,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.999,0.9989998799855982,74991,75,4,3.9473684210526314,4,1.25,1.25,282780,70695,353475,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.999,0.9989998799855982,74991,75,4,3.9473684210526314,4,1.5,1.5,282780,141390,424170,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.999,0.9989998799855982,74991,75,4,3.9473684210526314,4,2.0,2.0,282780,282780,565560,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.999,0.9989998799855982,74991,75,4,3.9473684210526314,4,4.0,4.0,282780,848340,1131120,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,6,0.999,0.9989998799855982,74991,75,4,3.9473684210526314,4,8.0,8.0,282780,1979460,2262240,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.5,0.5000095120327214,52565,26282,4,8.029941949282005,52,1.0,1.0,104749,0,104749,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.5,0.5000095120327214,52565,26282,4,8.029941949282005,52,1.25,1.249997613342371,104749,26187,130936,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.5,0.5000095120327214,52565,26282,4,8.029941949282005,52,1.5,1.4999952266847416,104749,52374,157123,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.5,0.5000095120327214,52565,26282,4,8.029941949282005,52,2.0,2.0,104749,104749,209498,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.5,0.5000095120327214,52565,26282,4,8.029941949282005,52,4.0,4.0,104749,314247,418996,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.5,0.5000095120327214,52565,26282,4,8.029941949282005,52,8.0,8.0,104749,733243,837992,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.75,0.7500047560163607,52565,13141,4,5.3331980519480515,24,1.0,1.0,156500,0,156500,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.75,0.7500047560163607,52565,13141,4,5.3331980519480515,24,1.25,1.25,156500,39125,195625,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.75,0.7500047560163607,52565,13141,4,5.3331980519480515,24,1.5,1.5,156500,78250,234750,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.75,0.7500047560163607,52565,13141,4,5.3331980519480515,24,2.0,2.0,156500,156500,313000,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.75,0.7500047560163607,52565,13141,4,5.3331980519480515,24,4.0,4.0,156500,469500,626000,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.75,0.7500047560163607,52565,13141,4,5.3331980519480515,24,8.0,8.0,156500,1095500,1252000,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.9,0.9000095120327214,52565,5256,4,4.409395973154362,12,1.0,1.0,187904,0,187904,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.9,0.9000095120327214,52565,5256,4,4.409395973154362,12,1.25,1.25,187904,46976,234880,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.9,0.9000095120327214,52565,5256,4,4.409395973154362,12,1.5,1.5,187904,93952,281856,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.9,0.9000095120327214,52565,5256,4,4.409395973154362,12,2.0,2.0,187904,187904,375808,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.9,0.9000095120327214,52565,5256,4,4.409395973154362,12,4.0,4.0,187904,563712,751616,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.9,0.9000095120327214,52565,5256,4,4.409395973154362,12,8.0,8.0,187904,1315328,1503232,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.95,0.9500047560163607,52565,2628,4,4.198083067092652,8,1.0,1.0,198568,0,198568,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.95,0.9500047560163607,52565,2628,4,4.198083067092652,8,1.25,1.25,198568,49642,248210,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.95,0.9500047560163607,52565,2628,4,4.198083067092652,8,1.5,1.5,198568,99284,297852,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.95,0.9500047560163607,52565,2628,4,4.198083067092652,8,2.0,2.0,198568,198568,397136,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.95,0.9500047560163607,52565,2628,4,4.198083067092652,8,4.0,4.0,198568,595704,794272,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.95,0.9500047560163607,52565,2628,4,4.198083067092652,8,8.0,8.0,198568,1389976,1588544,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.99,0.9899933415770951,52565,526,4,3.984848484848485,4,1.0,1.0,207021,0,207021,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.99,0.9899933415770951,52565,526,4,3.984848484848485,4,1.25,1.2499987923930422,207021,51755,258776,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.99,0.9899933415770951,52565,526,4,3.984848484848485,4,1.5,1.4999975847860845,207021,103510,310531,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.99,0.9899933415770951,52565,526,4,3.984848484848485,4,2.0,2.0,207021,207021,414042,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.99,0.9899933415770951,52565,526,4,3.984848484848485,4,4.0,4.0,207021,621063,828084,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.99,0.9899933415770951,52565,526,4,3.984848484848485,4,8.0,8.0,207021,1449147,1656168,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.999,0.9989917245315324,52565,53,4,3.7857142857142856,4,1.0,1.0,208754,0,208754,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.999,0.9989917245315324,52565,53,4,3.7857142857142856,4,1.25,1.2499976048363146,208754,52188,260942,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.999,0.9989917245315324,52565,53,4,3.7857142857142856,4,1.5,1.5,208754,104377,313131,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.999,0.9989917245315324,52565,53,4,3.7857142857142856,4,2.0,2.0,208754,208754,417508,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.999,0.9989917245315324,52565,53,4,3.7857142857142856,4,4.0,4.0,208754,626262,835016,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,9,0.999,0.9989917245315324,52565,53,4,3.7857142857142856,4,8.0,8.0,208754,1461278,1670032,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.5,0.5,30074,15037,4,8.106199460916441,44,1.0,1.0,58350,0,58350,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.5,0.5,30074,15037,4,8.106199460916441,44,1.25,1.2500085689802913,58350,14588,72938,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.5,0.5,30074,15037,4,8.106199460916441,44,1.5,1.5,58350,29175,87525,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.5,0.5,30074,15037,4,8.106199460916441,44,2.0,2.0,58350,58350,116700,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.5,0.5,30074,15037,4,8.106199460916441,44,4.0,4.0,58350,175050,233400,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.5,0.5,30074,15037,4,8.106199460916441,44,8.0,8.0,58350,408450,466800,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.75,0.7500166256567135,30074,7518,4,5.29064039408867,28,1.0,1.0,87660,0,87660,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.75,0.7500166256567135,30074,7518,4,5.29064039408867,28,1.25,1.25,87660,21915,109575,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.75,0.7500166256567135,30074,7518,4,5.29064039408867,28,1.5,1.5,87660,43830,131490,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.75,0.7500166256567135,30074,7518,4,5.29064039408867,28,2.0,2.0,87660,87660,175320,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.75,0.7500166256567135,30074,7518,4,5.29064039408867,28,4.0,4.0,87660,262980,350640,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.75,0.7500166256567135,30074,7518,4,5.29064039408867,28,8.0,8.0,87660,613620,701280,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.9,0.9000133005253708,30074,3007,4,4.4614243323442135,12,1.0,1.0,105338,0,105338,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.9,0.9000133005253708,30074,3007,4,4.4614243323442135,12,1.25,1.2499952533748504,105338,26334,131672,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.9,0.9000133005253708,30074,3007,4,4.4614243323442135,12,1.5,1.5,105338,52669,158007,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.9,0.9000133005253708,30074,3007,4,4.4614243323442135,12,2.0,2.0,105338,105338,210676,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.9,0.9000133005253708,30074,3007,4,4.4614243323442135,12,4.0,4.0,105338,316014,421352,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.9,0.9000133005253708,30074,3007,4,4.4614243323442135,12,8.0,8.0,105338,737366,842704,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.95,0.9499900246059719,30074,1504,4,4.248587570621469,12,1.0,1.0,111302,0,111302,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.95,0.9499900246059719,30074,1504,4,4.248587570621469,12,1.25,1.250004492282259,111302,27826,139128,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.95,0.9499900246059719,30074,1504,4,4.248587570621469,12,1.5,1.5,111302,55651,166953,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.95,0.9499900246059719,30074,1504,4,4.248587570621469,12,2.0,2.0,111302,111302,222604,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.95,0.9499900246059719,30074,1504,4,4.248587570621469,12,4.0,4.0,111302,333906,445208,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.95,0.9499900246059719,30074,1504,4,4.248587570621469,12,8.0,8.0,111302,779114,890416,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.99,0.989991354658509,30074,301,4,3.960526315789474,4,1.0,1.0,115909,0,115909,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.99,0.989991354658509,30074,301,4,3.960526315789474,4,1.25,1.2499978431355632,115909,28977,144886,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.99,0.989991354658509,30074,301,4,3.960526315789474,4,1.5,1.4999956862711266,115909,57954,173863,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.99,0.989991354658509,30074,301,4,3.960526315789474,4,2.0,2.0,115909,115909,231818,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.99,0.989991354658509,30074,301,4,3.960526315789474,4,4.0,4.0,115909,347727,463636,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.99,0.989991354658509,30074,301,4,3.960526315789474,4,8.0,8.0,115909,811363,927272,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.999,0.9990024605971936,30074,30,4,3.75,4,1.0,1.0,117031,0,117031,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.999,0.9990024605971936,30074,30,4,3.75,4,1.25,1.2500021361861386,117031,29258,146289,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.999,0.9990024605971936,30074,30,4,3.75,4,1.5,1.5000042723722775,117031,58516,175547,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.999,0.9990024605971936,30074,30,4,3.75,4,2.0,2.0,117031,117031,234062,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.999,0.9990024605971936,30074,30,4,3.75,4,4.0,4.0,117031,351093,468124,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,12,0.999,0.9990024605971936,30074,30,4,3.75,4,8.0,8.0,117031,819217,936248,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.5,0.5,7606,3803,4,8.178494623655913,40,1.0,1.0,14872,0,14872,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.5,0.5,7606,3803,4,8.178494623655913,40,1.25,1.25,14872,3718,18590,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.5,0.5,7606,3803,4,8.178494623655913,40,1.5,1.5,14872,7436,22308,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.5,0.5,7606,3803,4,8.178494623655913,40,2.0,2.0,14872,14872,29744,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.5,0.5,7606,3803,4,8.178494623655913,40,4.0,4.0,14872,44616,59488,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.5,0.5,7606,3803,4,8.178494623655913,40,8.0,8.0,14872,104104,118976,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.75,0.7499342624244018,7606,1902,4,5.342696629213483,16,1.0,1.0,22378,0,22378,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.75,0.7499342624244018,7606,1902,4,5.342696629213483,16,1.25,1.2499776566270444,22378,5594,27972,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.75,0.7499342624244018,7606,1902,4,5.342696629213483,16,1.5,1.5,22378,11189,33567,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.75,0.7499342624244018,7606,1902,4,5.342696629213483,16,2.0,2.0,22378,22378,44756,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.75,0.7499342624244018,7606,1902,4,5.342696629213483,16,4.0,4.0,22378,67134,89512,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.75,0.7499342624244018,7606,1902,4,5.342696629213483,16,8.0,8.0,22378,156646,179024,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.9,0.8999474099395214,7606,761,4,4.424418604651163,12,1.0,1.0,26970,0,26970,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.9,0.8999474099395214,7606,761,4,4.424418604651163,12,1.25,1.249981460882462,26970,6742,33712,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.9,0.8999474099395214,7606,761,4,4.424418604651163,12,1.5,1.5,26970,13485,40455,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.9,0.8999474099395214,7606,761,4,4.424418604651163,12,2.0,2.0,26970,26970,53940,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.9,0.8999474099395214,7606,761,4,4.424418604651163,12,4.0,4.0,26970,80910,107880,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.9,0.8999474099395214,7606,761,4,4.424418604651163,12,8.0,8.0,26970,188790,215760,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.95,0.9500394425453589,7606,380,4,4.175824175824176,8,1.0,1.0,28539,0,28539,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.95,0.9500394425453589,7606,380,4,4.175824175824176,8,1.25,1.2500087599425347,28539,7135,35674,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
16,15,0.95,0.9500394425453589,7606,380,4,4.175824175824176,8,1.5,1.5000175198850696,28539,14270,42809,deterministic_block_correlated_wave_misses,assumed_predictor,trace_derived
