track,capacity_experts_per_layer,lookahead_layers,bandwidth_gbps,coverage,amplification,raw_cold_service_headroom,effective_headroom_after_amplification,first_order_stall_reduction,oracle_recovery,category,evidence_demand,evidence_predictor,evidence_hardware
AX2,16,12,16.0,0.999,1.25,2.6681984737479034,2.134558778998323,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,16.0,0.999,1.5,2.6681984737479034,1.7787989824986024,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,16.0,0.999,2.0,2.6681984737479034,1.3340992368739517,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,16.0,0.999,4.0,2.6681984737479034,0.6670496184369759,0.6663825688185389,0.6663825688185389,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,16.0,0.999,8.0,2.6681984737479034,0.3335248092184879,0.33319128440926943,0.33319128440926943,service_limited,trace_derived,assumed,hypothetical
AX2,16,12,24.1354255944,0.5,1.0,4.024881608389635,4.024881608389635,0.5,0.5,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.5,1.25,4.024881608389635,3.2199052867117084,0.5,0.5,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.5,1.5,4.024881608389635,2.68325440559309,0.5,0.5,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.5,2.0,4.024881608389635,2.0124408041948176,0.5,0.5,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.5,4.0,4.024881608389635,1.0062204020974088,0.5,0.5,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.5,8.0,4.024881608389635,0.5031102010487044,0.2515551005243522,0.2515551005243522,service_limited,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.75,1.0,4.024881608389635,4.024881608389635,0.75,0.75,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.75,1.25,4.024881608389635,3.2199052867117084,0.75,0.75,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.75,1.5,4.024881608389635,2.68325440559309,0.75,0.75,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.75,2.0,4.024881608389635,2.0124408041948176,0.75,0.75,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.75,4.0,4.024881608389635,1.0062204020974088,0.75,0.75,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.75,8.0,4.024881608389635,0.5031102010487044,0.37733265078652833,0.37733265078652833,service_limited,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.9,1.0,4.024881608389635,4.024881608389635,0.9,0.9,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.9,1.25,4.024881608389635,3.2199052867117084,0.9,0.9,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.9,1.5,4.024881608389635,2.68325440559309,0.9,0.9,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.9,2.0,4.024881608389635,2.0124408041948176,0.9,0.9,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.9,4.0,4.024881608389635,1.0062204020974088,0.9,0.9,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.9,8.0,4.024881608389635,0.5031102010487044,0.452799180943834,0.452799180943834,service_limited,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.95,1.0,4.024881608389635,4.024881608389635,0.95,0.95,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.95,1.25,4.024881608389635,3.2199052867117084,0.95,0.95,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.95,1.5,4.024881608389635,2.68325440559309,0.95,0.95,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.95,2.0,4.024881608389635,2.0124408041948176,0.95,0.95,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.95,4.0,4.024881608389635,1.0062204020974088,0.95,0.95,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.95,8.0,4.024881608389635,0.5031102010487044,0.47795469099626914,0.47795469099626914,service_limited,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.99,1.0,4.024881608389635,4.024881608389635,0.99,0.99,slo_candidate,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.99,1.25,4.024881608389635,3.2199052867117084,0.99,0.99,slo_candidate,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.99,1.5,4.024881608389635,2.68325440559309,0.99,0.99,slo_candidate,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.99,2.0,4.024881608389635,2.0124408041948176,0.99,0.99,slo_candidate,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.99,4.0,4.024881608389635,1.0062204020974088,0.99,0.99,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.99,8.0,4.024881608389635,0.5031102010487044,0.49807909903821734,0.49807909903821734,service_limited,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.999,1.0,4.024881608389635,4.024881608389635,0.999,0.999,slo_candidate,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.999,1.25,4.024881608389635,3.2199052867117084,0.999,0.999,slo_candidate,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.999,1.5,4.024881608389635,2.68325440559309,0.999,0.999,slo_candidate,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.999,2.0,4.024881608389635,2.0124408041948176,0.999,0.999,slo_candidate,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.999,4.0,4.024881608389635,1.0062204020974088,0.999,0.999,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,16,12,24.1354255944,0.999,8.0,4.024881608389635,0.5031102010487044,0.5026070908476558,0.5026070908476558,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,16,12,32.0,0.5,1.0,5.336396947495807,5.336396947495807,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.5,1.25,5.336396947495807,4.269117557996646,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.5,1.5,5.336396947495807,3.5575979649972047,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.5,2.0,5.336396947495807,2.6681984737479034,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.5,4.0,5.336396947495807,1.3340992368739517,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.5,8.0,5.336396947495807,0.6670496184369759,0.3335248092184879,0.3335248092184879,service_limited,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.75,1.0,5.336396947495807,5.336396947495807,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.75,1.25,5.336396947495807,4.269117557996646,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.75,1.5,5.336396947495807,3.5575979649972047,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.75,2.0,5.336396947495807,2.6681984737479034,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.75,4.0,5.336396947495807,1.3340992368739517,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.75,8.0,5.336396947495807,0.6670496184369759,0.5002872138277319,0.5002872138277319,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.9,1.0,5.336396947495807,5.336396947495807,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.9,1.25,5.336396947495807,4.269117557996646,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.9,1.5,5.336396947495807,3.5575979649972047,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.9,2.0,5.336396947495807,2.6681984737479034,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.9,4.0,5.336396947495807,1.3340992368739517,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.9,8.0,5.336396947495807,0.6670496184369759,0.6003446565932783,0.6003446565932783,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.95,1.0,5.336396947495807,5.336396947495807,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.95,1.25,5.336396947495807,4.269117557996646,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.95,1.5,5.336396947495807,3.5575979649972047,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.95,2.0,5.336396947495807,2.6681984737479034,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.95,4.0,5.336396947495807,1.3340992368739517,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.95,8.0,5.336396947495807,0.6670496184369759,0.633697137515127,0.633697137515127,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.99,1.0,5.336396947495807,5.336396947495807,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.99,1.25,5.336396947495807,4.269117557996646,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.99,1.5,5.336396947495807,3.5575979649972047,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.99,2.0,5.336396947495807,2.6681984737479034,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.99,4.0,5.336396947495807,1.3340992368739517,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.99,8.0,5.336396947495807,0.6670496184369759,0.6603791222526061,0.6603791222526061,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.999,1.0,5.336396947495807,5.336396947495807,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.999,1.25,5.336396947495807,4.269117557996646,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.999,1.5,5.336396947495807,3.5575979649972047,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.999,2.0,5.336396947495807,2.6681984737479034,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.999,4.0,5.336396947495807,1.3340992368739517,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,32.0,0.999,8.0,5.336396947495807,0.6670496184369759,0.6663825688185389,0.6663825688185389,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.5,1.0,10.672793894991614,10.672793894991614,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.5,1.25,10.672793894991614,8.538235115993292,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.5,1.5,10.672793894991614,7.115195929994409,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.5,2.0,10.672793894991614,5.336396947495807,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.5,4.0,10.672793894991614,2.6681984737479034,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.5,8.0,10.672793894991614,1.3340992368739517,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.75,1.0,10.672793894991614,10.672793894991614,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.75,1.25,10.672793894991614,8.538235115993292,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.75,1.5,10.672793894991614,7.115195929994409,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.75,2.0,10.672793894991614,5.336396947495807,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.75,4.0,10.672793894991614,2.6681984737479034,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.75,8.0,10.672793894991614,1.3340992368739517,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.9,1.0,10.672793894991614,10.672793894991614,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.9,1.25,10.672793894991614,8.538235115993292,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.9,1.5,10.672793894991614,7.115195929994409,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.9,2.0,10.672793894991614,5.336396947495807,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.9,4.0,10.672793894991614,2.6681984737479034,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.9,8.0,10.672793894991614,1.3340992368739517,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.95,1.0,10.672793894991614,10.672793894991614,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.95,1.25,10.672793894991614,8.538235115993292,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.95,1.5,10.672793894991614,7.115195929994409,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.95,2.0,10.672793894991614,5.336396947495807,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.95,4.0,10.672793894991614,2.6681984737479034,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.95,8.0,10.672793894991614,1.3340992368739517,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.99,1.0,10.672793894991614,10.672793894991614,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.99,1.25,10.672793894991614,8.538235115993292,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.99,1.5,10.672793894991614,7.115195929994409,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.99,2.0,10.672793894991614,5.336396947495807,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.99,4.0,10.672793894991614,2.6681984737479034,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.99,8.0,10.672793894991614,1.3340992368739517,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.999,1.0,10.672793894991614,10.672793894991614,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.999,1.25,10.672793894991614,8.538235115993292,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.999,1.5,10.672793894991614,7.115195929994409,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.999,2.0,10.672793894991614,5.336396947495807,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.999,4.0,10.672793894991614,2.6681984737479034,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,64.0,0.999,8.0,10.672793894991614,1.3340992368739517,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.5,1.0,21.345587789983227,21.345587789983227,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.5,1.25,21.345587789983227,17.076470231986583,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.5,1.5,21.345587789983227,14.230391859988819,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.5,2.0,21.345587789983227,10.672793894991614,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.5,4.0,21.345587789983227,5.336396947495807,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.5,8.0,21.345587789983227,2.6681984737479034,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.75,1.0,21.345587789983227,21.345587789983227,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.75,1.25,21.345587789983227,17.076470231986583,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.75,1.5,21.345587789983227,14.230391859988819,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.75,2.0,21.345587789983227,10.672793894991614,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.75,4.0,21.345587789983227,5.336396947495807,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.75,8.0,21.345587789983227,2.6681984737479034,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.9,1.0,21.345587789983227,21.345587789983227,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.9,1.25,21.345587789983227,17.076470231986583,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.9,1.5,21.345587789983227,14.230391859988819,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.9,2.0,21.345587789983227,10.672793894991614,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.9,4.0,21.345587789983227,5.336396947495807,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.9,8.0,21.345587789983227,2.6681984737479034,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.95,1.0,21.345587789983227,21.345587789983227,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.95,1.25,21.345587789983227,17.076470231986583,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.95,1.5,21.345587789983227,14.230391859988819,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.95,2.0,21.345587789983227,10.672793894991614,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.95,4.0,21.345587789983227,5.336396947495807,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.95,8.0,21.345587789983227,2.6681984737479034,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.99,1.0,21.345587789983227,21.345587789983227,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.99,1.25,21.345587789983227,17.076470231986583,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.99,1.5,21.345587789983227,14.230391859988819,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.99,2.0,21.345587789983227,10.672793894991614,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.99,4.0,21.345587789983227,5.336396947495807,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.99,8.0,21.345587789983227,2.6681984737479034,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.999,1.0,21.345587789983227,21.345587789983227,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.999,1.25,21.345587789983227,17.076470231986583,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.999,1.5,21.345587789983227,14.230391859988819,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.999,2.0,21.345587789983227,10.672793894991614,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.999,4.0,21.345587789983227,5.336396947495807,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,128.0,0.999,8.0,21.345587789983227,2.6681984737479034,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.5,1.0,42.691175579966455,42.691175579966455,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.5,1.25,42.691175579966455,34.15294046397317,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.5,1.5,42.691175579966455,28.460783719977638,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.5,2.0,42.691175579966455,21.345587789983227,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.5,4.0,42.691175579966455,10.672793894991614,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.5,8.0,42.691175579966455,5.336396947495807,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.75,1.0,42.691175579966455,42.691175579966455,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.75,1.25,42.691175579966455,34.15294046397317,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.75,1.5,42.691175579966455,28.460783719977638,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.75,2.0,42.691175579966455,21.345587789983227,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.75,4.0,42.691175579966455,10.672793894991614,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.75,8.0,42.691175579966455,5.336396947495807,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.9,1.0,42.691175579966455,42.691175579966455,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.9,1.25,42.691175579966455,34.15294046397317,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.9,1.5,42.691175579966455,28.460783719977638,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.9,2.0,42.691175579966455,21.345587789983227,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.9,4.0,42.691175579966455,10.672793894991614,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.9,8.0,42.691175579966455,5.336396947495807,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.95,1.0,42.691175579966455,42.691175579966455,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.95,1.25,42.691175579966455,34.15294046397317,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.95,1.5,42.691175579966455,28.460783719977638,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.95,2.0,42.691175579966455,21.345587789983227,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.95,4.0,42.691175579966455,10.672793894991614,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.95,8.0,42.691175579966455,5.336396947495807,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.99,1.0,42.691175579966455,42.691175579966455,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.99,1.25,42.691175579966455,34.15294046397317,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.99,1.5,42.691175579966455,28.460783719977638,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.99,2.0,42.691175579966455,21.345587789983227,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.99,4.0,42.691175579966455,10.672793894991614,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.99,8.0,42.691175579966455,5.336396947495807,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.999,1.0,42.691175579966455,42.691175579966455,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.999,1.25,42.691175579966455,34.15294046397317,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.999,1.5,42.691175579966455,28.460783719977638,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.999,2.0,42.691175579966455,21.345587789983227,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.999,4.0,42.691175579966455,10.672793894991614,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,256.0,0.999,8.0,42.691175579966455,5.336396947495807,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,12,512.0,0.5,1.0,85.38235115993291,85.38235115993291,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,512.0,0.5,1.25,85.38235115993291,68.30588092794633,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,512.0,0.5,1.5,85.38235115993291,56.921567439955275,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,512.0,0.5,2.0,85.38235115993291,42.691175579966455,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,512.0,0.5,4.0,85.38235115993291,21.345587789983227,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,512.0,0.5,8.0,85.38235115993291,10.672793894991614,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,512.0,0.75,1.0,85.38235115993291,85.38235115993291,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,512.0,0.75,1.25,85.38235115993291,68.30588092794633,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,512.0,0.75,1.5,85.38235115993291,56.921567439955275,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,512.0,0.75,2.0,85.38235115993291,42.691175579966455,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,16,12,512.0,0.75,4.0,85.38235115993291,21.345587789983227,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
