track,capacity_experts_per_layer,lookahead_layers,requested_complete_cold_set_coverage,realized_complete_cold_set_coverage,requested_amplification,realized_amplification,bandwidth_gbps,startup_latency_us,transfer_concurrency,expert_size_mib,expert_transfer_ms,fast_tier_expert_gib,offloaded_expert_gib,eligible_cold_demand_objects,useful_predicted_objects,false_predicted_objects,cold_demand_bytes,useful_predicted_bytes,false_predicted_bytes,candidate_movement_bytes,deadline_feasible_useful_bytes,late_useful_bytes,missed_or_unpredictable_bytes,mean_eligible_cold_objects_per_wave,cold_service_headroom,cold_service_pressure_with_amplification,mean_reactive_stall_ms,p50_reactive_stall_ms,p95_reactive_stall_ms,p99_reactive_stall_ms,mean_predictive_stall_ms,p50_predictive_stall_ms,p95_predictive_stall_ms,p99_predictive_stall_ms,mean_oracle_stall_ms,p50_oracle_stall_ms,p95_oracle_stall_ms,p99_oracle_stall_ms,mean_stall_reduction_vs_reactive,p99_stall_reduction_vs_reactive,mean_oracle_stall_reduction,mean_oracle_recovery,modeled_p99_tpot_ms,reactive_p99_tpot_ms,oracle_p99_tpot_ms,p99_tpot_ratio_vs_reactive,p99_tpot_slowdown_vs_all_resident,deadline_feasible_predicted_wave_fraction,deadline_feasible_useful_objects,late_useful_objects,missed_or_unpredictable_objects,tail_model,evidence_expert_and_timing,evidence_demand,evidence_predictor,evidence_hardware
AX1,16,9,0.75,0.7500047560163607,1.25,1.25,256.0,2.755010047474471,1,12.0,0.05190701004747447,3.0,9.0,208977,156500,39125,2629539201024,1969225728000,492306432000,2461532160000,1969225728000,0,3882721738752,1.6303910248408437,71.79954743925364,0.01740958048597129,3.0134121919596804,2.958699572706045,4.983072964557549,5.605957085127243,1.999375608208619,1.868652361709081,3.5815836932757383,4.3601888439878556,1.6593526190360666,1.6091173114717086,2.699164522468673,3.114420602848468,0.3365077590303416,0.2222222222222222,0.44934429366698836,0.7488862410695916,14.589164616845522,15.83493285798491,13.343396375706135,0.9213278482256906,1.4262585952698714,1.0,156500,0,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,1.25,1.25,512.0,2.755010047474471,1,12.0,0.02733101004747447,3.0,9.0,208977,156500,39125,2629539201024,1969225728000,492306432000,2461532160000,1969225728000,0,3882721738752,1.6303910248408437,143.5990948785073,0.008704790242985644,1.5866758424402694,1.557867572706045,2.6237769645575493,2.951749085127243,1.0527471103931152,0.9839163617090809,1.8858396932757384,2.2958048439878556,0.8737121067404728,0.8472613114717086,1.4212125224686727,1.6398606028484681,0.33650775903034147,0.2222222222222222,0.44934429366698836,0.7488862410695913,12.524780616845522,13.18072485798491,11.868836375706135,0.9502345851076608,1.2244413218848085,1.0,156500,0,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,1.5,1.5,16.0,2.755010047474471,1,12.0,0.7891870100474745,3.0,9.0,208977,156500,78250,2629539201024,1969225728000,984612864000,2953838592000,991457968128,977767759872,3882721738752,1.6303910248408437,4.487471714953353,0.33426394533064874,45.81550267754201,44.983659572706046,75.76195296455755,85.23219708512724,33.06271853649787,30.778293391851506,61.42781458615002,72.37571512246754,25.353977610750523,24.46479731147171,41.927629136863274,48.47061501914319,0.27835085060182785,0.15084067291869818,0.4466070188251232,0.6232567757982795,82.6046908953252,95.4611728579849,58.699590792000855,0.8653223967634889,8.075558367682785,0.6829342532467533,78794,77706,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,1.5,1.5,24.1354255944,2.755010047474471,1,12.0,0.5241011926861406,3.0,9.0,208977,156500,78250,2629539201024,1969225728000,984612864000,2953838592000,1695182487552,274043240448,3882721738752,1.6303910248408437,6.76918998020195,0.22159224432865593,30.426197201814517,29.873767983110014,50.3137144978695,56.60292881010319,20.279270781116207,18.867642936701063,36.68708348802984,44.06975717489625,16.754359111192674,16.247136973270358,27.253262019679315,31.446071561168438,0.3334930866777259,0.22142267014582218,0.44934429366698836,0.7421771932523518,54.29873294775392,66.83190458296085,41.675047334026104,0.8124672383135655,5.308325501350219,0.9259334415584416,134721,21779,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,measured_anchor
AX1,16,9,0.75,0.7500047560163607,1.5,1.5,32.0,2.755010047474471,1,12.0,0.3959710100474745,3.0,9.0,208977,156500,78250,2629539201024,1969225728000,984612864000,2953838592000,1969225728000,0,3882721738752,1.6303910248408437,8.974943429906705,0.16713197266532437,22.98772108523143,22.570347572706048,38.01321696455755,42.764869085127245,15.252174577625672,14.254956361709082,27.32199969327574,33.261564843987856,12.658319791174376,12.275101311471708,20.590492522468676,23.75826060284847,0.3365077590303416,0.2222222222222222,0.44934429366698847,0.7488862410695913,43.49054061684552,52.99384485798491,33.98723637570613,0.8206715465426837,4.251700422660751,1.0,156500,0,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,1.5,1.5,64.0,2.755010047474471,1,12.0,0.19936301004747448,3.0,9.0,208977,156500,78250,2629539201024,1969225728000,984612864000,2953838592000,1969225728000,0,3882721738752,1.6303910248408437,17.94988685981341,0.08356598633266218,11.573830289076145,11.363691572706045,19.13884896455755,21.531205085127244,7.679146595101641,7.177068361709082,13.75604769327574,16.746492843987856,6.373195692809627,6.180253311471709,10.366876522468674,11.961780602848469,0.3365077590303416,0.2222222222222222,0.44934429366698847,0.7488862410695913,26.97546861684552,31.76018085798491,22.190756375706137,0.8493487092364447,2.637162235580248,1.0,156500,0,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,1.5,1.5,128.0,2.755010047474471,1,12.0,0.10105901004747447,3.0,9.0,208977,156500,78250,2629539201024,1969225728000,984612864000,2953838592000,1969225728000,0,3882721738752,1.6303910248408437,35.89977371962682,0.04178299316633109,5.866884890998502,5.760363572706045,9.70166496455755,10.914373085127243,3.892632603839626,3.638124361709081,6.973071693275738,8.488956843987856,3.230633643627253,3.1328293114717085,5.255068522468673,6.063540602848468,0.3365077590303416,0.2222222222222222,0.4493442936669886,0.7488862410695911,18.717932616845523,21.14334885798491,16.292516375706136,0.8852870348292335,1.8298931420399973,1.0,156500,0,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,1.5,1.5,256.0,2.755010047474471,1,12.0,0.05190701004747447,3.0,9.0,208977,156500,78250,2629539201024,1969225728000,984612864000,2953838592000,1969225728000,0,3882721738752,1.6303910248408437,71.79954743925364,0.020891496583165546,3.0134121919596804,2.958699572706045,4.983072964557549,5.605957085127243,1.999375608208619,1.868652361709081,3.5815836932757383,4.3601888439878556,1.6593526190360666,1.6091173114717086,2.699164522468673,3.114420602848468,0.3365077590303416,0.2222222222222222,0.44934429366698836,0.7488862410695916,14.589164616845522,15.83493285798491,13.343396375706135,0.9213278482256906,1.4262585952698714,1.0,156500,0,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,1.5,1.5,512.0,2.755010047474471,1,12.0,0.02733101004747447,3.0,9.0,208977,156500,78250,2629539201024,1969225728000,984612864000,2953838592000,1969225728000,0,3882721738752,1.6303910248408437,143.5990948785073,0.010445748291582773,1.5866758424402694,1.557867572706045,2.6237769645575493,2.951749085127243,1.0527471103931152,0.9839163617090809,1.8858396932757384,2.2958048439878556,0.8737121067404728,0.8472613114717086,1.4212125224686727,1.6398606028484681,0.33650775903034147,0.2222222222222222,0.44934429366698836,0.7488862410695913,12.524780616845522,13.18072485798491,11.868836375706135,0.9502345851076608,1.2244413218848085,1.0,156500,0,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,2.0,2.0,16.0,2.755010047474471,1,12.0,0.7891870100474745,3.0,9.0,208977,156500,156500,2629539201024,1969225728000,1969225728000,3938451456000,447158943744,1522066784256,3882721738752,1.6303910248408437,4.487471714953353,0.445685260440865,45.81550267754201,44.983659572706046,75.76195296455755,85.23219708512724,38.07719273932403,35.283925650236235,72.57715033116179,84.41495548187392,25.353977610750523,24.46479731147171,41.927629136863274,48.47061501914319,0.16890156139247525,0.00958841413459155,0.4466070188251232,0.37818832726095514,94.64393125473158,95.4611728579849,58.699590792000855,0.9914390156878848,9.25253254640283,0.4295099431818182,35537,120963,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,2.0,2.0,24.1354255944,2.755010047474471,1,12.0,0.5241011926861406,3.0,9.0,208977,156500,156500,2629539201024,1969225728000,1969225728000,3938451456000,1188003053568,781222674432,3882721738752,1.6303910248408437,6.76918998020195,0.29545632577154124,30.426197201814517,29.873767983110014,50.3137144978695,56.60292881010319,21.577019623084162,19.915845322073345,40.367106084147935,48.217309727124935,16.754359111192674,16.247136973270358,27.253262019679315,31.446071561168438,0.290840735700044,0.14814814814814814,0.44934429366698836,0.6472558788419548,58.4462854999826,66.83190458296085,41.675047334026104,0.8745267079352964,5.71379645409547,0.7621753246753247,94414,62086,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,measured_anchor
AX1,16,9,0.75,0.7500047560163607,2.0,2.0,32.0,2.755010047474471,1,12.0,0.3959710100474745,3.0,9.0,208977,156500,156500,2629539201024,1969225728000,1969225728000,3938451456000,1834437574656,134788153344,3882721738752,1.6303910248408437,8.974943429906705,0.2228426302204325,22.98772108523143,22.570347572706048,38.01321696455755,42.764869085127245,15.349409158743867,14.254956361709082,27.717970703323214,33.65753585403533,12.658319791174376,12.275101311471708,20.590492522468676,23.75826060284847,0.33227791037515386,0.21296296296296302,0.44934429366698847,0.7394728609181067,43.886511626893,52.99384485798491,33.98723637570613,0.8281435654367385,4.290411141978141,0.9660359172077922,145788,10712,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,2.0,2.0,64.0,2.755010047474471,1,12.0,0.19936301004747448,3.0,9.0,208977,156500,156500,2629539201024,1969225728000,1969225728000,3938451456000,1969225728000,0,3882721738752,1.6303910248408437,17.94988685981341,0.11142131511021625,11.573830289076145,11.363691572706045,19.13884896455755,21.531205085127244,7.679146595101641,7.177068361709082,13.75604769327574,16.746492843987856,6.373195692809627,6.180253311471709,10.366876522468674,11.961780602848469,0.3365077590303416,0.2222222222222222,0.44934429366698847,0.7488862410695913,26.97546861684552,31.76018085798491,22.190756375706137,0.8493487092364447,2.637162235580248,1.0,156500,0,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,2.0,2.0,128.0,2.755010047474471,1,12.0,0.10105901004747447,3.0,9.0,208977,156500,156500,2629539201024,1969225728000,1969225728000,3938451456000,1969225728000,0,3882721738752,1.6303910248408437,35.89977371962682,0.05571065755510812,5.866884890998502,5.760363572706045,9.70166496455755,10.914373085127243,3.892632603839626,3.638124361709081,6.973071693275738,8.488956843987856,3.230633643627253,3.1328293114717085,5.255068522468673,6.063540602848468,0.3365077590303416,0.2222222222222222,0.4493442936669886,0.7488862410695911,18.717932616845523,21.14334885798491,16.292516375706136,0.8852870348292335,1.8298931420399973,1.0,156500,0,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,2.0,2.0,256.0,2.755010047474471,1,12.0,0.05190701004747447,3.0,9.0,208977,156500,156500,2629539201024,1969225728000,1969225728000,3938451456000,1969225728000,0,3882721738752,1.6303910248408437,71.79954743925364,0.02785532877755406,3.0134121919596804,2.958699572706045,4.983072964557549,5.605957085127243,1.999375608208619,1.868652361709081,3.5815836932757383,4.3601888439878556,1.6593526190360666,1.6091173114717086,2.699164522468673,3.114420602848468,0.3365077590303416,0.2222222222222222,0.44934429366698836,0.7488862410695916,14.589164616845522,15.83493285798491,13.343396375706135,0.9213278482256906,1.4262585952698714,1.0,156500,0,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,2.0,2.0,512.0,2.755010047474471,1,12.0,0.02733101004747447,3.0,9.0,208977,156500,156500,2629539201024,1969225728000,1969225728000,3938451456000,1969225728000,0,3882721738752,1.6303910248408437,143.5990948785073,0.01392766438877703,1.5866758424402694,1.557867572706045,2.6237769645575493,2.951749085127243,1.0527471103931152,0.9839163617090809,1.8858396932757384,2.2958048439878556,0.8737121067404728,0.8472613114717086,1.4212125224686727,1.6398606028484681,0.33650775903034147,0.2222222222222222,0.44934429366698836,0.7488862410695913,12.524780616845522,13.18072485798491,11.868836375706135,0.9502345851076608,1.2244413218848085,1.0,156500,0,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,4.0,4.0,16.0,2.755010047474471,1,12.0,0.7891870100474745,3.0,9.0,208977,156500,469500,2629539201024,1969225728000,5907677184000,7876902912000,58246299648,1910979428352,3882721738752,1.6303910248408437,4.487471714953353,0.89137052088173,45.81550267754201,44.983659572706046,75.76195296455755,85.23219708512724,65.25218758328694,60.63862757610255,131.76617608472236,157.0201604062416,25.353977610750523,24.46479731147171,41.927629136863274,48.47061501914319,-0.42423816764696265,-0.8422634377172606,0.4466070188251232,-0.9499137939278123,167.24913617909925,95.4611728579849,58.699590792000855,1.7520121654896428,16.350526181017134,0.11741578733766234,4629,151871,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,4.0,4.0,24.1354255944,2.755010047474471,1,12.0,0.5241011926861406,3.0,9.0,208977,156500,469500,2629539201024,1969225728000,5907677184000,7876902912000,209341906944,1759883821056,3882721738752,1.6303910248408437,6.76918998020195,0.5909126515430825,30.426197201814517,29.873767983110014,50.3137144978695,56.60292881010319,36.109632536332256,32.53953093580116,75.54977147801002,91.26149301127913,16.754359111192674,16.247136973270358,27.253262019679315,31.446071561168438,-0.18679413982693838,-0.612310439225711,0.44934429366698836,-0.4157038210111834,101.4904687841368,66.83190458296085,41.675047334026104,1.5185930943828336,9.921860315031662,0.2697088068181818,16637,139863,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,measured_anchor
AX1,16,9,0.75,0.7500047560163607,4.0,4.0,32.0,2.755010047474471,1,12.0,0.3959710100474745,3.0,9.0,208977,156500,469500,2629539201024,1969225728000,5907677184000,7876902912000,447158943744,1522066784256,3882721738752,1.6303910248408437,8.974943429906705,0.445685260440865,22.98772108523143,22.570347572706048,38.01321696455755,42.764869085127245,23.014335945508694,20.194521512421197,48.65555732966314,59.50810242633651,12.658319791174376,12.275101311471708,20.590492522468676,23.75826060284847,-0.0011577859405280666,-0.3915184051629008,0.44934429366698847,-0.0025766120919877714,69.73707819919417,52.99384485798491,33.98723637570613,1.315946755440721,6.817601267982253,0.4295099431818182,35537,120963,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,4.0,4.0,64.0,2.755010047474471,1,12.0,0.19936301004747448,3.0,9.0,208977,156500,469500,2629539201024,1969225728000,5907677184000,7876902912000,1834437574656,134788153344,3882721738752,1.6303910248408437,17.94988685981341,0.2228426302204325,11.573830289076145,11.363691572706045,19.13884896455755,21.531205085127244,7.783748962420946,7.177068361709082,14.154773713370687,17.172947283227128,6.373195692809627,6.180253311471709,10.366876522468674,11.961780602848469,0.3274699241298219,0.2024158789379884,0.44934429366698847,0.7287728557926489,27.401923056084794,31.76018085798491,22.190756375706137,0.8627760395512862,2.6788530606158165,0.9660359172077922,145788,10712,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,4.0,4.0,128.0,2.755010047474471,1,12.0,0.10105901004747447,3.0,9.0,208977,156500,469500,2629539201024,1969225728000,5907677184000,7876902912000,1969225728000,0,3882721738752,1.6303910248408437,35.89977371962682,0.11142131511021625,5.866884890998502,5.760363572706045,9.70166496455755,10.914373085127243,3.892632603839626,3.638124361709081,6.973071693275738,8.488956843987856,3.230633643627253,3.1328293114717085,5.255068522468673,6.063540602848468,0.3365077590303416,0.2222222222222222,0.4493442936669886,0.7488862410695911,18.717932616845523,21.14334885798491,16.292516375706136,0.8852870348292335,1.8298931420399973,1.0,156500,0,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,4.0,4.0,256.0,2.755010047474471,1,12.0,0.05190701004747447,3.0,9.0,208977,156500,469500,2629539201024,1969225728000,5907677184000,7876902912000,1969225728000,0,3882721738752,1.6303910248408437,71.79954743925364,0.05571065755510812,3.0134121919596804,2.958699572706045,4.983072964557549,5.605957085127243,1.999375608208619,1.868652361709081,3.5815836932757383,4.3601888439878556,1.6593526190360666,1.6091173114717086,2.699164522468673,3.114420602848468,0.3365077590303416,0.2222222222222222,0.44934429366698836,0.7488862410695916,14.589164616845522,15.83493285798491,13.343396375706135,0.9213278482256906,1.4262585952698714,1.0,156500,0,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,4.0,4.0,512.0,2.755010047474471,1,12.0,0.02733101004747447,3.0,9.0,208977,156500,469500,2629539201024,1969225728000,5907677184000,7876902912000,1969225728000,0,3882721738752,1.6303910248408437,143.5990948785073,0.02785532877755406,1.5866758424402694,1.557867572706045,2.6237769645575493,2.951749085127243,1.0527471103931152,0.9839163617090809,1.8858396932757384,2.2958048439878556,0.8737121067404728,0.8472613114717086,1.4212125224686727,1.6398606028484681,0.33650775903034147,0.2222222222222222,0.44934429366698836,0.7488862410695913,12.524780616845522,13.18072485798491,11.868836375706135,0.9502345851076608,1.2244413218848085,1.0,156500,0,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,8.0,8.0,16.0,2.755010047474471,1,12.0,0.7891870100474745,3.0,9.0,208977,156500,1095500,2629539201024,1969225728000,13784580096000,15753805824000,0,1969225728000,3882721738752,1.6303910248408437,4.487471714953353,1.78274104176346,45.81550267754201,44.983659572706046,75.76195296455755,85.23219708512724,125.42062098588264,115.9824358837729,263.56040676265064,310.1224403554516,25.353977610750523,24.46479731147171,41.927629136863274,48.47061501914319,-1.737514894655117,-2.6385597340135565,0.4466070188251232,-3.890478253624293,320.35141612830927,95.4611728579849,58.699590792000855,3.3558294596368277,31.318034497486426,0.0,0,156500,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,8.0,8.0,24.1354255944,2.755010047474471,1,12.0,0.5241011926861406,3.0,9.0,208977,156500,1095500,2629539201024,1969225728000,13784580096000,15753805824000,58246299648,1910979428352,3882721738752,1.6303910248408437,6.76918998020195,1.181825303086165,30.426197201814517,29.873767983110014,50.3137144978695,56.60292881010319,74.68295783853729,67.65431084577259,162.55056946390937,192.42433744701935,16.754359111192674,16.247136973270358,27.253262019679315,31.446071561168438,-1.4545610265775655,-2.399547364281848,0.44934429366698836,-3.2370746598499123,202.65331321987702,66.83190458296085,41.675047334026104,3.032283974015976,19.81169158280857,0.11741578733766234,4629,151871,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,measured_anchor
AX1,16,9,0.75,0.7500047560163607,8.0,8.0,32.0,2.755010047474471,1,12.0,0.3959710100474745,3.0,9.0,208977,156500,1095500,2629539201024,1969225728000,13784580096000,15753805824000,58246299648,1910979428352,3882721738752,1.6303910248408437,8.974943429906705,0.89137052088173,22.98772108523143,22.570347572706048,38.01321696455755,42.764869085127245,50.31504742446531,44.48564249762059,113.36015979279304,135.93050736549907,12.658319791174376,12.275101311471708,20.590492522468676,23.75826060284847,-1.1887792721128174,-2.1785554421999374,0.44934429366698847,-2.645586666766104,146.15948313835673,52.99384485798491,33.98723637570613,2.758046401993306,14.288770096238501,0.11741578733766234,4629,151871,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,8.0,8.0,64.0,2.755010047474471,1,12.0,0.19936301004747448,3.0,9.0,208977,156500,1095500,2629539201024,1969225728000,13784580096000,15753805824000,447158943744,1522066784256,3882721738752,1.6303910248408437,17.94988685981341,0.445685260440865,11.573830289076145,11.363691572706045,19.13884896455755,21.531205085127244,15.607706305450098,12.471420299520709,38.38861160569239,48.838673385594035,6.373195692809627,6.180253311471709,10.366876522468674,11.961780602848469,-0.3485342289994773,-1.2682740326192667,0.44934429366698847,-0.7756507290994507,59.0676491584517,31.76018085798491,22.190756375706137,1.8598020402519637,5.774541896480608,0.4295099431818182,35537,120963,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,8.0,8.0,128.0,2.755010047474471,1,12.0,0.10105901004747447,3.0,9.0,208977,156500,1095500,2629539201024,1969225728000,13784580096000,15753805824000,1834437574656,134788153344,3882721738752,1.6303910248408437,35.89977371962682,0.2228426302204325,5.866884890998502,5.760363572706045,9.70166496455755,10.914373085127243,4.0119705435611515,3.739183371756555,7.491496144460328,9.297428924367651,3.230633643627253,3.1328293114717085,5.255068522468673,6.063540602848468,0.31616682138818264,0.14814814814814825,0.4493442936669886,0.7036181962121356,19.526404697225317,21.14334885798491,16.292516375706136,0.9235246898861555,1.9089305841390443,0.9660359172077922,145788,10712,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,8.0,8.0,256.0,2.755010047474471,1,12.0,0.05190701004747447,3.0,9.0,208977,156500,1095500,2629539201024,1969225728000,13784580096000,15753805824000,1969225728000,0,3882721738752,1.6303910248408437,71.79954743925364,0.11142131511021625,3.0134121919596804,2.958699572706045,4.983072964557549,5.605957085127243,1.999375608208619,1.868652361709081,3.5815836932757383,4.3601888439878556,1.6593526190360666,1.6091173114717086,2.699164522468673,3.114420602848468,0.3365077590303416,0.2222222222222222,0.44934429366698836,0.7488862410695916,14.589164616845522,15.83493285798491,13.343396375706135,0.9213278482256906,1.4262585952698714,1.0,156500,0,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.75,0.7500047560163607,8.0,8.0,512.0,2.755010047474471,1,12.0,0.02733101004747447,3.0,9.0,208977,156500,1095500,2629539201024,1969225728000,13784580096000,15753805824000,1969225728000,0,3882721738752,1.6303910248408437,143.5990948785073,0.05571065755510812,1.5866758424402694,1.557867572706045,2.6237769645575493,2.951749085127243,1.0527471103931152,0.9839163617090809,1.8858396932757384,2.2958048439878556,0.8737121067404728,0.8472613114717086,1.4212125224686727,1.6398606028484681,0.33650775903034147,0.2222222222222222,0.44934429366698836,0.7488862410695913,12.524780616845522,13.18072485798491,11.868836375706135,0.9502345851076608,1.2244413218848085,1.0,156500,0,308571,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.9,0.9000095120327214,1.0,1.0,16.0,2.755010047474471,1,12.0,0.7891870100474745,3.0,9.0,208977,187904,0,2629539201024,2364379496448,0,2364379496448,2202412253184,161967243264,3487567970304,1.6303910248408437,4.487471714953353,0.2228426302204325,45.81550267754201,44.983659572706046,75.76195296455755,85.23219708512724,27.416945302925658,26.043171331566658,46.89224099904824,59.97821276360806,25.353977610750523,24.46479731147171,41.927629136863274,48.47061501914319,0.4015792973856208,0.2962962962962963,0.4466070188251232,0.8991782046821486,70.20718853646574,95.4611728579849,58.699590792000855,0.7354528174602583,6.863559959029209,0.9659895580122175,175032,12872,277167,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.9,0.9000095120327214,1.0,1.0,24.1354255944,2.755010047474471,1,12.0,0.5241011926861406,3.0,9.0,208977,187904,0,2629539201024,2364379496448,0,2364379496448,2364379496448,0,3487567970304,1.6303910248408437,6.76918998020195,0.14772816288577062,30.426197201814517,29.873767983110014,50.3137144978695,56.60292881010319,18.133011518317257,17.29533935864264,30.921970368482295,39.83169064414668,16.754359111192674,16.247136973270358,27.253262019679315,31.446071561168438,0.40403293260598916,0.2962962962962964,0.44934429366698836,0.8991611517056902,50.06066641700435,66.83190458296085,41.675047334026104,0.7490534158705928,4.894005766426693,1.0,187904,0,277167,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,measured_anchor
AX1,16,9,0.9,0.9000095120327214,1.0,1.0,32.0,2.755010047474471,1,12.0,0.3959710100474745,3.0,9.0,208977,187904,0,2629539201024,2364379496448,0,2364379496448,2364379496448,0,3487567970304,1.6303910248408437,8.974943429906705,0.11142131511021625,22.98772108523143,22.570347572706048,38.01321696455755,42.764869085127245,13.699924721236844,13.067043331566659,23.362289592800995,30.09379676360806,12.658319791174376,12.275101311471708,20.590492522468676,23.75826060284847,0.40403293260598916,0.2962962962962963,0.44934429366698847,0.89916115170569,40.32277253646573,52.99384485798491,33.98723637570613,0.760895395390245,3.942014668121632,1.0,187904,0,277167,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.9,0.9000095120327214,1.0,1.0,64.0,2.755010047474471,1,12.0,0.19936301004747448,3.0,9.0,208977,187904,0,2629539201024,2364379496448,0,2364379496448,2364379496448,0,3487567970304,1.6303910248408437,17.94988685981341,0.05571065755510812,11.573830289076145,11.363691572706045,19.13884896455755,21.531205085127244,6.897621695896687,6.578979331566657,11.762417592800993,15.15158876360806,6.373195692809627,6.180253311471709,10.366876522468674,11.961780602848469,0.40403293260598916,0.2962962962962963,0.44934429366698847,0.89916115170569,25.380564536465727,31.76018085798491,22.190756375706137,0.7991316123152596,2.481242022667844,1.0,187904,0,277167,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.9,0.9000095120327214,1.0,1.0,128.0,2.755010047474471,1,12.0,0.10105901004747447,3.0,9.0,208977,187904,0,2629539201024,2364379496448,0,2364379496448,2364379496448,0,3487567970304,1.6303910248408437,35.89977371962682,0.02785532877755406,5.866884890998502,5.760363572706045,9.70166496455755,10.914373085127243,3.4964701832266085,3.3349473315666573,5.962481592800994,7.680484763608059,3.230633643627253,3.1328293114717085,5.255068522468673,6.063540602848468,0.40403293260598916,0.2962962962962964,0.4493442936669886,0.8991611517056898,17.909460536465726,21.14334885798491,16.292516375706136,0.8470493797723113,1.7508556999409497,1.0,187904,0,277167,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,16,9,0.9,0.9000095120327214,1.0,1.0,256.0,2.755010047474471,1,12.0,0.05190701004747447,3.0,9.0,208977,187904,0,2629539201024,2364379496448,0,2364379496448,2364379496448,0,3487567970304,1.6303910248408437,71.79954743925364,0.01392766438877703,3.0134121919596804,2.958699572706045,4.983072964557549,5.605957085127243,1.7958944268915689,1.7129313315666574,3.062513592800994,3.9449327636080596,1.6593526190360666,1.6091173114717086,2.699164522468673,3.114420602848468,0.40403293260598916,0.2962962962962964,0.44934429366698836,0.8991611517056902,14.173908536465726,15.83493285798491,13.343396375706135,0.8951037976342541,1.3856625385775028,1.0,187904,0,277167,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
