phase,domain,layer_id,num_experts,n_tokens,n_selections,entropy,normalized_entropy,gini,max_to_median,utilization_variance,top_1_coverage,top_2_coverage,top_4_coverage,top_8_coverage,top_16_coverage
prefill,code,15,64,4426,35408,3.5382855636628237,0.8507778393242278,0.5854176669114325,12.751341681574239,549426.71875,0.10065521915951198,0.19156687754179846,0.33851107094441935,0.49192272932670583,0.6898441030275644
prefill,conversation,0,64,1903,15224,4.039216175037629,0.9712261908008792,0.22421218142406726,6.049019607843137,21670.984375,0.08105622700998423,0.1214529689963216,0.16710457172884918,0.2505911718339464,0.3983841303205465
prefill,conversation,1,64,1903,15224,4.082730164529173,0.9816890936090034,0.21590498554913296,1.870563674321503,8063.015625,0.029427220178665267,0.054584866001050975,0.1045717288491855,0.1994219653179191,0.36987651077246453
prefill,conversation,2,64,1903,15224,4.08172211739193,0.9814467095080229,0.21412941736731478,2.054054054054054,8366.578125,0.032448765107724646,0.06141618497109826,0.11514713610089333,0.21019442984760903,0.372044140830268
prefill,conversation,3,64,1903,15224,4.03663126138213,0.9706046504488934,0.26830169469259063,2.6681614349775784,13028.734375,0.039083026799789804,0.07212296374146085,0.1270362585391487,0.22464529689963217,0.4027850761954808
prefill,conversation,4,64,1903,15224,4.053947572905075,0.9747683432423337,0.2526335884130321,2.4755555555555557,11827.296875,0.03658696794534945,0.07041513399894903,0.1282186022070415,0.2331844456121913,0.40659485023646874
prefill,conversation,5,64,1903,15224,4.066153197847771,0.97770317567163,0.24076909813452443,2.878504672897196,11119.453125,0.04046242774566474,0.07501313715186547,0.13130583289542827,0.23029427220178667,0.3995664739884393
prefill,conversation,6,64,1903,15224,4.02237276986503,0.9671762079485139,0.2799609169732002,3.7471264367816093,17040.078125,0.053533893851812925,0.09550709406200736,0.15390173410404626,0.25518917498686283,0.42472411981082503
prefill,conversation,7,64,1903,15224,4.0324589900317855,0.9696014312511626,0.27713437664214396,2.898876404494382,15157.140625,0.042367314766158695,0.08151602732527588,0.14851550183920126,0.24954019968470836,0.42137414608512874
prefill,conversation,8,64,1903,15224,4.058453758098495,0.975851851747646,0.2468532415922228,2.553376906318083,12171.515625,0.038491854965843404,0.07645822385706778,0.142209668943773,0.24251182343667893,0.4014056752496059
prefill,conversation,9,64,1903,15224,4.08211769565417,0.9815418259742258,0.2131030773778245,3.0326797385620914,9424.015625,0.04571728849185497,0.07245139253809774,0.122044140830268,0.21223068838675774,0.3747372569626905
prefill,conversation,10,64,1903,15224,4.088739250131555,0.9831339732754756,0.21038327640567525,2.1098398169336385,8056.796875,0.030281135049921176,0.05977404098791382,0.11389910667367315,0.21315028901734104,0.3845244351024698
prefill,conversation,11,64,1903,15224,4.059717852636287,0.9761558022344605,0.24556210588544403,2.7178329571106095,11565.984375,0.03954282711508145,0.07507882291119285,0.12959800315291645,0.23331581713084604,0.40409879138202837
prefill,conversation,12,64,1903,15224,4.049105213069223,0.9736040018221029,0.2626383506305833,2.631818181818182,12824.390625,0.03803205465055176,0.07330530740935365,0.1362322648449816,0.23817656332107198,0.41329479768786126
prefill,conversation,13,64,1903,15224,4.076514664070387,0.9801945816609143,0.2275559971098266,2.088495575221239,9226.109375,0.031003678402522335,0.060233841303205464,0.11724908039936942,0.21643457698370994,0.3901734104046243
prefill,conversation,14,64,1903,15224,4.089401317155442,0.9832931667441586,0.2032522661586968,1.629327902240326,7211.109375,0.02627430373095113,0.05136626379400946,0.09885706778770363,0.19193378875459802,0.36212559117183396
prefill,conversation,15,64,1903,15224,4.076774133575305,0.9802569708889156,0.22833806818181818,2.3839285714285716,9331.203125,0.035076195480819757,0.06548870204939569,0.11790593799264319,0.2129532317393589,0.3872832369942196
prefill,general,0,64,5566,44528,4.040132924130337,0.9714466223625108,0.26108151051024076,3.2036336109008325,122779.34375,0.047520661157024795,0.08794466403162056,0.1478395616241466,0.24483471074380164,0.4077883578871721
